WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
19,Lugano,Samsung Open,11/04/18,International,Outdoor,Clay,1st Round,3,Giorgi C.,Pliskova Kr.,59,70,986,855,6,3,6,2,,,2,0,Completed,1.66,2.1,1.62,2.15,,,1.75,2.18,1.75,2.33,1.68,2.16
19,Lugano,Samsung Open,11/04/18,International,Outdoor,Clay,1st Round,3,Van Uytvanck A.,Dodin O.,51,95,1101,671,6,4,6,2,,,2,0,Completed,1.4,2.75,1.38,2.8,,,1.44,2.99,1.44,3.02,1.41,2.85
19,Lugano,Samsung Open,11/04/18,International,Outdoor,Clay,1st Round,3,Vondrousova M.,Putintseva Y.,52,82,1090,760,4,6,7,6,6,3,2,1,Completed,1.28,3.5,1.3,3.2,,,1.36,3.42,1.36,3.75,1.32,3.36
19,Lugano,Samsung Open,11/04/18,International,Outdoor,Clay,1st Round,3,Sabalenka A.,Buzarnescu M.,61,40,963,1263,5,7,6,3,6,2,2,1,Completed,2.1,1.66,2.1,1.65,,,2.18,1.75,2.2,1.83,2.11,1.71
19,Lugano,Samsung Open,11/04/18,International,Outdoor,Clay,1st Round,3,Mertens E.,Minella M.,20,301,2200,152,6,4,6,1,,,2,0,Completed,1.36,3,1.35,2.95,,,1.33,3.6,1.4,3.6,1.34,3.2
19,Lugano,Samsung Open,11/04/18,International,Outdoor,Clay,1st Round,3,Hercog P.,Hsieh S.W.,80,60,768,975,7,5,6,0,,,2,0,Completed,1.5,2.5,1.5,2.4,,,1.63,2.4,1.64,2.63,1.54,2.45
19,Lugano,Samsung Open,11/04/18,International,Outdoor,Clay,1st Round,3,Cornet A.,Teichmann J.,35,136,1355,462,7,6,6,0,,,2,0,Completed,1.25,3.75,1.24,3.65,,,1.26,4.21,1.3,4.21,1.25,3.85
19,Lugano,Samsung Open,11/04/18,International,Outdoor,Clay,1st Round,3,Vekic D.,Cadantu A.,55,173,1060,349,6,0,7,5,,,2,0,Completed,1.53,2.37,1.53,2.35,1.57,2.37,1.63,2.42,1.65,2.43,1.59,2.35
19,Lugano,Samsung Open,11/04/18,International,Outdoor,Clay,1st Round,3,Sasnovich A.,Hogenkamp R.,49,110,1116,588,7,6,6,0,,,2,0,Completed,1.72,2,1.65,2.1,1.73,2.1,1.79,2.12,1.8,2.25,1.71,2.11
19,Lugano,Samsung Open,12/04/18,International,Outdoor,Clay,1st Round,3,Lapko V.,Kontaveit A.,130,28,493,1625,3,6,6,4,6,3,2,1,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.16,1.77,2.33,1.77,2.15,1.69
19,Lugano,Samsung Open,12/04/18,International,Outdoor,Clay,1st Round,3,Von Deichmann K.,Siegemund L.,186,97,309,656,7,6,2,3,,,1,0,Retired,3.75,1.25,3.65,1.24,4,1.25,3.9,1.29,4,1.29,3.76,1.26
19,Lugano,Samsung Open,12/04/18,International,Outdoor,Clay,1st Round,3,Voegele S.,Frech M.,119,139,549,438,6,3,6,3,,,2,0,Completed,2,1.72,1.9,1.8,,,2.01,1.88,2.1,1.92,1.96,1.83
19,Lugano,Samsung Open,12/04/18,International,Outdoor,Clay,1st Round,3,Flipkens K.,Witthoeft C.,74,57,806,1005,1,6,6,4,6,3,2,1,Completed,2.5,1.5,2.5,1.47,,,2.62,1.54,2.77,1.55,2.56,1.51
19,Lugano,Samsung Open,12/04/18,International,Outdoor,Clay,1st Round,3,Barthel M.,Kuznetsova S.,68,29,874,1612,4,6,6,3,6,4,2,1,Completed,1.83,1.83,1.85,1.85,,,1.99,1.9,2,1.98,1.9,1.88
19,Lugano,Samsung Open,12/04/18,International,Outdoor,Clay,1st Round,3,Korpatsch T.,Mladenovic K.,176,19,337,2280,7,6,3,2,,,1,0,Retired,3.25,1.33,3.1,1.32,3.25,1.33,3.35,1.37,3.5,1.41,3.19,1.35
19,Lugano,Samsung Open,12/04/18,International,Outdoor,Clay,1st Round,3,Kovinic D.,Golubic V.,124,107,515,603,7,6,3,6,6,4,2,1,Completed,2.1,1.66,2,1.72,2,1.8,2.01,1.88,2.15,1.88,2.07,1.75
19,Lugano,Samsung Open,12/04/18,International,Outdoor,Clay,2nd Round,3,Sabalenka A.,Hercog P.,61,80,963,768,6,3,6,1,,,2,0,Completed,1.8,1.9,1.8,1.9,1.91,1.91,1.92,1.99,1.95,2.17,1.86,1.93
19,Lugano,Samsung Open,13/04/18,International,Outdoor,Clay,2nd Round,3,Mertens E.,Vondrousova M.,20,52,2200,1090,6,2,5,7,7,5,2,1,Completed,1.83,1.83,1.9,1.8,1.91,1.91,2.08,1.84,2.08,2.06,1.93,1.88
19,Lugano,Samsung Open,13/04/18,International,Outdoor,Clay,2nd Round,3,Lapko V.,Kovinic D.,130,124,493,515,6,2,6,3,,,2,0,Completed,1.72,2,1.72,2,1.8,2,1.83,2.1,1.87,2.1,1.79,2.03
19,Lugano,Samsung Open,13/04/18,International,Outdoor,Clay,2nd Round,3,Flipkens K.,Sasnovich A.,74,49,806,1116,4,6,6,4,6,2,2,1,Completed,2.37,1.53,2.35,1.53,2.37,1.57,2.46,1.62,2.5,1.64,2.37,1.58
19,Lugano,Samsung Open,13/04/18,International,Outdoor,Clay,2nd Round,3,Barthel M.,Vekic D.,68,55,874,1060,6,3,4,6,6,4,2,1,Completed,1.66,2.1,1.65,2.1,1.67,2.2,1.71,2.28,1.77,2.28,1.71,2.14
19,Lugano,Samsung Open,13/04/18,International,Outdoor,Clay,2nd Round,3,Giorgi C.,Van Uytvanck A.,59,51,986,1101,6,2,6,1,,,2,0,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.71,2.27,1.76,2.85,1.69,2.16
19,Lugano,Samsung Open,13/04/18,International,Outdoor,Clay,2nd Round,3,Voegele S.,Cornet A.,119,35,549,1355,2,6,7,5,6,3,2,1,Completed,3,1.36,2.85,1.37,3,1.4,2.8,1.5,3.2,1.5,3,1.39
19,Lugano,Samsung Open,13/04/18,International,Outdoor,Clay,2nd Round,3,Korpatsch T.,Von Deichmann K.,176,186,337,309,7,6,6,4,,,2,0,Completed,1.61,2.2,1.65,2.1,1.73,2.1,1.74,2.22,1.74,2.27,1.69,2.17
19,Lugano,Samsung Open,14/04/18,International,Outdoor,Clay,Quarterfinals,3,Mertens E.,Barthel M.,20,68,2200,874,6,4,5,7,7,6,2,1,Completed,1.53,2.5,1.5,2.4,1.53,2.5,1.56,2.65,1.59,2.7,1.53,2.51
19,Lugano,Samsung Open,14/04/18,International,Outdoor,Clay,Quarterfinals,3,Lapko V.,Flipkens K.,130,74,493,806,6,4,7,6,,,2,0,Completed,1.66,2.2,1.65,2.1,1.73,2.1,1.72,2.27,1.8,2.32,1.69,2.17
