ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,1st Round,3,Ljubicic I.,Kuerten G.,48,1,7,6,6,2,,,,,,,2,0,Completed,3,1.33,3.2,1.25,3,1.25,3.5,1.25
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,1st Round,3,Malisse X.,Kucera K.,41,118,7,6,6,1,,,,,,,2,0,Completed,1.7,2,1.63,2,1.65,1.85,1.833,1.833
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,1st Round,3,Mirnyi M.,Schuettler R.,54,43,4,6,6,4,6,3,,,,,2,1,Completed,1.7,2,1.8,1.8,1.75,1.75,1.833,1.833
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,1st Round,3,Okun N.,Arthurs W.,142,80,3,6,7,5,7,6,,,,,2,1,Completed,,,,,,,,
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,1st Round,3,Safin M.,Squillari F.,7,50,6,4,7,5,,,,,,,2,0,Completed,1.16,4.5,1.1,4.9,1.1,4.5,1.143,5
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,1st Round,3,Tabara M.,Portas A.,70,22,4,6,6,2,6,2,,,,,2,1,Completed,2,1.7,1.98,1.65,1.9,1.6,2,1.727
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,2nd Round,3,Bjorkman J.,Grosjean S.,53,9,7,6,1,6,6,4,,,,,2,1,Completed,2.6,1.43,2.3,1.47,2.3,1.4,2.5,1.5
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,2nd Round,3,El Aynaoui Y.,Lapentti N.,40,24,6,2,7,6,,,,,,,2,0,Completed,2.1,1.65,1.95,1.65,1.85,1.65,2.2,1.615
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,2nd Round,3,Ferrero J.C.,Kiefer N.,5,38,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,2nd Round,3,Gaudio G.,Tabara M.,56,70,3,6,7,5,6,3,,,,,2,1,Completed,1.65,2.1,1.65,1.95,1.7,1.8,1.615,2.2
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,2nd Round,3,Ljubicic I.,Benneteau J.,48,343,7,5,7,5,,,,,,,2,0,Completed,1.16,4.5,1.17,3.9,1.2,3.2,,
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,2nd Round,3,Malisse X.,Clement A.,41,13,7,5,3,6,7,6,,,,,2,1,Completed,2,1.72,2.05,1.6,1.9,1.6,2.1,1.667
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,2nd Round,3,Mirnyi M.,Arazi H.,54,29,7,6,6,2,,,,,,,2,0,Completed,1.57,2.25,1.65,1.95,1.6,1.9,1.615,2.2
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,2nd Round,3,Safin M.,Okun N.,7,142,6,3,6,4,,,,,,,2,0,Completed,1.08,6.5,1.1,4.75,1.1,4.5,,
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,Quarterfinals,3,El Aynaoui Y.,Ferrero J.C.,40,5,6,4,6,4,,,,,,,2,0,Completed,2.65,1.42,2.5,1.4,2.5,1.35,,
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,Quarterfinals,3,Ljubicic I.,Gaudio G.,48,56,6,3,6,7,6,1,,,,,2,1,Completed,1.45,2.55,1.4,2.5,1.4,2.3,1.533,2.375
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,Quarterfinals,3,Malisse X.,Bjorkman J.,41,53,6,1,4,1,,,,,,,1,0,Retired,1.52,2.35,1.7,1.9,1.7,1.8,1.667,2.1
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,Quarterfinals,3,Safin M.,Mirnyi M.,7,54,2,6,6,4,6,4,,,,,2,1,Completed,1.48,2.45,1.4,2.5,1.45,2.2,1.444,2.625
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,Semifinals,3,El Aynaoui Y.,Malisse X.,40,41,7,6,6,2,,,,,,,2,0,Completed,2,1.72,2,1.6,1.75,1.75,,
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,Semifinals,3,Ljubicic I.,Safin M.,48,7,6,7,7,6,7,6,,,,,2,1,Completed,2.75,1.4,2.7,1.35,2.5,1.35,2.875,1.364
62,Lyon,Grand Prix de Lyon,08/10/01,International Gold,Indoor,Carpet,The Final,3,Ljubicic I.,El Aynaoui Y.,48,40,6,3,6,2,,,,,,,2,0,Completed,1.95,1.75,1.75,1.82,1.85,1.65,1.833,1.833
