ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Gerasimov E.,Tsonga J.W.,72,83,937,880,6,3,6,4,,,,,,,2,0,Completed,2.37,1.57,2.33,1.67,2.4,1.71,2.27,1.62
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Popyrin A.,Gombos N.,67,94,1019,822,4,6,6,4,6,1,,,,,2,1,Completed,1.36,3.2,1.32,3.64,1.4,3.85,1.34,3.19
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Ivashka I.,Gray A.,87,1133,863,7,6,2,7,6,,,,,,,2,0,Completed,1.11,6.5,1.09,9.23,1.11,12,1.07,8.4
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Millman J.,Clarke J.,43,230,1521,301,6,3,6,2,,,,,,,2,0,Completed,1.28,3.75,1.29,3.95,1.3,3.95,1.27,3.65
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Bublik A.,Kukushkin M.,39,106,1616,740,6,1,6,4,,,,,,,2,0,Completed,1.44,2.75,1.5,2.77,1.5,3,1.44,2.75
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Purcell M.,Duckworth J.,283,88,197,851,6,2,3,6,7,6,,,,,2,1,Completed,3,1.4,3.08,1.42,3.4,1.42,3.14,1.35
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Ruusuvuori E.,Ramos-Vinolas A.,79,40,911,1595,6,4,6,3,,,,,,,2,0,Completed,1.61,2.3,1.64,2.39,1.65,2.5,1.57,2.38
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Seppi A.,Nishioka Y.,95,57,822,1142,7,6,6,1,,,,,,,2,0,Completed,1.57,2.37,1.53,2.65,1.68,2.65,1.53,2.47
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Davidovich Fokina A.,Ymer M.,35,98,1723,796,7,5,6,1,,,,,,,2,0,Completed,1.72,2.1,1.72,2.22,1.75,2.25,1.7,2.12
34,Eastbourne,Viking International,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Fucsovics M.,Bedene A.,49,64,1344,1089,7,6,3,6,7,6,,,,,2,1,Completed,2,1.8,1.89,2,2,2.26,1.86,1.94
