ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
37,Eastbourne,Eastbourne International,20/06/2022,ATP250,Outdoor,Grass,1st Round,3,De Minaur A.,Garin C.,24,44,1633,1055,6,3,6,3,,,,,,,2,0,Completed,1.16,5,1.21,4.88,1.21,6,1.19,4.62
37,Eastbourne,Eastbourne International,20/06/2022,ATP250,Outdoor,Grass,1st Round,3,Cressy M.,Opelka R.,60,18,913,2100,6,3,6,1,,,,,,,2,0,Completed,2.1,1.72,2.08,1.83,2.13,1.86,2.05,1.76
37,Eastbourne,Eastbourne International,20/06/2022,ATP250,Outdoor,Grass,1st Round,3,Millman J.,Korda S.,86,46,664,1028,6,3,7,6,,,,,,,2,0,Completed,3.75,1.28,3.78,1.31,4,1.31,3.68,1.27
37,Eastbourne,Eastbourne International,20/06/2022,ATP250,Outdoor,Grass,1st Round,3,Nakashima B.,Clarke J.,54,159,957,361,6,1,6,3,,,,,,,2,0,Completed,1.14,5.5,1.11,7.57,1.16,8,1.1,6.66
37,Eastbourne,Eastbourne International,20/06/2022,ATP250,Outdoor,Grass,1st Round,3,Bublik A.,Tiafoe F.,39,28,1105,1439,5,7,7,6,6,0,,,,,2,1,Completed,1.9,1.9,1.88,2.02,1.92,2.02,1.84,1.94
37,Eastbourne,Eastbourne International,20/06/2022,ATP250,Outdoor,Grass,1st Round,3,Draper J.,Brooksby J.,108,34,537,1187,6,2,6,2,,,,,,,2,0,Completed,1.8,2,1.89,2,1.92,2.05,1.83,1.96
37,Eastbourne,Eastbourne International,21/06/2022,ATP250,Outdoor,Grass,1st Round,3,Peniston R.,Rune H.,147,29,401,1429,4,6,7,6,6,1,,,,,2,1,Completed,2.5,1.53,2.62,1.54,2.7,1.59,2.5,1.52
37,Eastbourne,Eastbourne International,21/06/2022,ATP250,Outdoor,Grass,1st Round,3,Sonego L.,Duckworth J.,32,77,1215,766,4,6,7,6,7,6,,,,,2,1,Completed,1.33,3.4,1.32,3.67,1.37,3.92,1.31,3.37
37,Eastbourne,Eastbourne International,21/06/2022,ATP250,Outdoor,Grass,1st Round,3,Monteiro T.,Humbert U.,94,103,622,551,6,7,6,3,6,4,,,,,2,1,Completed,3.75,1.28,4.18,1.27,4.18,1.3,3.81,1.26
37,Eastbourne,Eastbourne International,21/06/2022,ATP250,Outdoor,Grass,1st Round,3,Paul T.,Cerundolo F.,35,42,1183,1070,4,6,7,6,6,4,,,,,2,1,Completed,1.28,3.75,1.31,3.72,1.31,3.8,1.29,3.56
