ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
35,Eastbourne,AEGON International,18/06/12,ATP250,Outdoor,Grass,1st Round,3,Berlocq C.,Kukushkin M.,37,51,1050,833,3,6,6,4,6,2,,,,,2,1,Completed,2.1,1.66,2.15,1.65,2.25,1.57,2.14,1.78,2.2,1.62,2.25,1.8,2.13,1.68
35,Eastbourne,AEGON International,18/06/12,ATP250,Outdoor,Grass,1st Round,3,Harrison R.,Pospisil V.,53,105,801,518,3,6,7,6,7,6,,,,,2,1,Completed,1.61,2.2,1.65,2.15,1.62,2.2,1.59,2.5,1.62,2.2,1.86,2.5,1.67,2.16
35,Eastbourne,AEGON International,18/06/12,ATP250,Outdoor,Grass,1st Round,3,Baghdatis M.,Andujar P.,42,36,945,1115,6,1,6,1,,,,,,,2,0,Completed,1.16,5,1.18,4.5,1.17,4.5,1.18,5.54,1.17,4.5,1.2,5.87,1.17,4.89
35,Eastbourne,AEGON International,18/06/12,ATP250,Outdoor,Grass,1st Round,3,Chardy J.,Mathieu P.H.,58,183,783,275,7,5,6,7,7,6,,,,,2,1,Completed,2.37,1.53,2.5,1.5,2.25,1.57,2.59,1.56,2.25,1.57,2.61,1.57,2.44,1.53
35,Eastbourne,AEGON International,18/06/12,ATP250,Outdoor,Grass,1st Round,3,Fognini F.,Ramos A.,64,43,695,935,7,6,6,7,6,2,,,,,2,1,Completed,1.57,2.25,1.6,2.25,1.53,2.38,1.72,2.23,1.57,2.25,1.72,2.4,1.62,2.25
35,Eastbourne,AEGON International,18/06/12,ATP250,Outdoor,Grass,1st Round,3,Baker J.,Young D.,200,50,256,834,6,1,6,4,,,,,,,2,0,Completed,2.1,1.66,2.15,1.65,2.2,1.62,2.14,1.78,2.25,1.57,2.25,1.79,2.12,1.68
35,Eastbourne,AEGON International,18/06/12,ATP250,Outdoor,Grass,1st Round,3,Matosevic M.,Ward J.,82,173,616,297,4,6,6,1,6,4,,,,,2,1,Completed,1.5,2.5,1.45,2.65,1.44,2.62,1.5,2.75,1.44,2.63,1.52,2.8,1.47,2.64
35,Eastbourne,AEGON International,19/06/12,ATP250,Outdoor,Grass,1st Round,3,Lu Y.H.,Benneteau J.,55,31,795,1210,6,3,2,6,7,6,,,,,2,1,Completed,2.62,1.44,2.65,1.45,2.62,1.44,2.81,1.49,2.38,1.53,2.9,1.54,2.67,1.45
35,Eastbourne,AEGON International,19/06/12,ATP250,Outdoor,Grass,1st Round,3,Darcis S.,Ebden M.,72,75,655,641,6,2,6,4,,,,,,,2,0,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.29,1.69,2,1.73,2.35,1.74,2.16,1.66
35,Eastbourne,AEGON International,19/06/12,ATP250,Outdoor,Grass,1st Round,3,Istomin D.,Llodra M.,41,52,1007,810,6,4,6,3,,,,,,,2,0,Completed,2.37,1.53,2.35,1.55,2.25,1.57,2.55,1.57,2.5,1.5,2.61,1.64,2.39,1.55
