WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
33,Eastbourne,AEGON International,25/06/17,Premier,Outdoor,Grass,1st Round,3,Suarez Navarro C.,Makarova E.,26,47,1645,1195,6,3,6,1,,,2,0,Completed,2.2,1.61,2.15,1.62,2.2,1.67,2.2,1.74,2.2,1.8,2.13,1.7
33,Eastbourne,AEGON International,25/06/17,Premier,Outdoor,Grass,1st Round,3,Riske A.,Cornet A.,46,41,1215,1332,6,4,7,5,,,2,0,Completed,1.3,3.4,1.32,3.1,1.36,3.25,1.37,3.35,1.45,3.5,1.34,3.24
33,Eastbourne,AEGON International,25/06/17,Premier,Outdoor,Grass,1st Round,3,Watson H.,Tsurenko L.,126,35,442,1423,6,3,4,6,6,4,2,1,Completed,2.62,1.44,2.5,1.47,2.5,1.53,2.8,1.49,2.8,1.53,2.6,1.49
33,Eastbourne,AEGON International,25/06/17,Premier,Outdoor,Grass,1st Round,3,Mertens E.,Babos T.,56,42,1053,1321,6,1,6,1,,,2,0,Completed,1.57,2.25,1.62,2.15,1.73,2.1,1.71,2.24,1.75,2.27,1.67,2.18
33,Eastbourne,AEGON International,25/06/17,Premier,Outdoor,Grass,1st Round,3,Niculescu M.,Lucic-Baroni M.,51,27,1110,1632,6,4,5,7,7,5,2,1,Completed,2.2,1.61,2.1,1.65,2.2,1.67,2.25,1.71,2.25,1.71,2.18,1.67
33,Eastbourne,AEGON International,25/06/17,Premier,Outdoor,Grass,1st Round,3,Arruabarrena L.,Putintseva Y.,60,43,1004,1250,6,4,6,7,2,1,1,1,Retired,2.25,1.57,,,2,1.8,2.24,1.71,2.3,1.8,2.2,1.67
33,Eastbourne,AEGON International,25/06/17,Premier,Outdoor,Grass,1st Round,3,Barthel M.,Konjuh A.,50,28,1149,1615,6,4,1,0,,,1,0,Retired,2.5,1.5,2.5,1.47,2.37,1.57,2.64,1.54,2.64,1.6,2.49,1.54
33,Eastbourne,AEGON International,26/06/17,Premier,Outdoor,Grass,1st Round,3,Pliskova Kr.,Broady N.,44,108,1223,564,6,2,6,7,6,1,2,1,Completed,1.4,2.75,1.38,2.8,1.4,3,1.41,3.14,1.44,3.14,1.41,2.88
33,Eastbourne,AEGON International,26/06/17,Premier,Outdoor,Grass,1st Round,3,Cirstea S.,Siniakova K.,62,39,977,1343,6,3,6,2,,,2,0,Completed,2.37,1.53,2.4,1.5,2.5,1.53,2.59,1.56,2.6,1.57,2.48,1.53
33,Eastbourne,AEGON International,26/06/17,Premier,Outdoor,Grass,1st Round,3,Duan Y.Y.,Mchale C.,64,59,948,1005,6,3,4,0,,,1,0,Retired,2.75,1.4,2.75,1.4,2.75,1.44,2.78,1.5,3.25,1.5,2.86,1.41
33,Eastbourne,AEGON International,26/06/17,Premier,Outdoor,Grass,1st Round,3,Osaka N.,Ozaki R.,58,75,1020,788,6,0,6,1,,,2,0,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.47,2.86,1.5,2.86,1.44,2.74
33,Eastbourne,AEGON International,26/06/17,Premier,Outdoor,Grass,1st Round,3,Cepede Royg V.,Hsieh S.W.,90,112,689,512,4,6,6,3,6,3,2,1,Completed,2.25,1.57,2.2,1.6,2.2,1.67,2.35,1.66,2.35,1.73,2.23,1.64
33,Eastbourne,AEGON International,26/06/17,Premier,Outdoor,Grass,1st Round,3,Strycova B.,Bouchard E.,23,61,1745,1003,6,3,3,6,6,2,2,1,Completed,1.36,3,1.37,2.85,1.44,2.75,1.36,3.38,1.44,3.38,1.38,3.02
33,Eastbourne,AEGON International,26/06/17,Premier,Outdoor,Grass,1st Round,3,Peng S.,Schiavone F.,38,73,1380,819,6,3,6,4,,,2,0,Completed,1.72,2,1.72,2,1.8,2,1.78,2.15,1.8,2.15,1.75,2.05
