ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
51,Beijing,China Open,13/09/04,International,Outdoor,Hard,1st Round,3,Nieminen J.,Garcia-Lopez G.,71,120,7,5,6,4,,,,,,,2,0,Completed,1.28,3.25,1.33,3.2,1.35,3.1,1.3,2.7,,
51,Beijing,China Open,13/09/04,International,Outdoor,Hard,1st Round,3,Schuettler R.,Baccanello P.,12,365,6,3,6,4,,,,,,,2,0,Completed,1.14,5,1.16,4.85,1.17,4.67,1.1,4.5,1.143,6.3
51,Beijing,China Open,13/09/04,International,Outdoor,Hard,1st Round,3,Lu Y.H.,Zhu B.Q.,94,641,7,5,6,2,,,,,,,2,0,Completed,,,,,,,1.35,2.5,1.333,3.55
51,Beijing,China Open,14/09/04,International,Outdoor,Hard,1st Round,3,Dent T.,Luczak P.,28,139,6,3,6,2,,,,,,,2,0,Completed,,,,,,,1.2,3.3,,
51,Beijing,China Open,14/09/04,International,Outdoor,Hard,1st Round,3,Okun N.,Parmar A.,144,185,6,3,6,2,,,,,,,2,0,Completed,,,,,,,1.75,1.75,,
51,Beijing,China Open,15/09/04,International,Outdoor,Hard,1st Round,3,Kim K.,Burgsmuller L.,143,136,6,2,6,2,,,,,,,2,0,Completed,1.83,1.83,1.88,1.88,1.7,2.1,1.8,1.7,1.676,2.28
51,Beijing,China Open,15/09/04,International,Outdoor,Hard,1st Round,3,Ferrero J.C.,Gimelstob J.,11,256,6,4,6,1,,,,,,,2,0,Completed,1.12,5.5,1.13,5.4,1.15,5.2,1.2,3.3,1.196,5.1
51,Beijing,China Open,15/09/04,International,Outdoor,Hard,1st Round,3,Youzhny M.,Heuberger I.,35,129,7,5,7,6,,,,,,,2,0,Completed,1.16,4.5,1.25,3.65,1.25,3.75,1.25,3,1.268,4.18
51,Beijing,China Open,15/09/04,International,Outdoor,Hard,1st Round,3,Sanguinetti D.,Healey N.,105,356,5,7,7,5,6,2,,,,,2,1,Completed,,,,,,,1.3,2.7,,
51,Beijing,China Open,15/09/04,International,Outdoor,Hard,1st Round,3,Hrbaty D.,Wang Y.,18,180,6,2,6,2,,,,,,,2,0,Completed,,,,,,,1.05,5,1.125,7.1
51,Beijing,China Open,15/09/04,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Lisnard J.R.,20,125,6,4,7,5,,,,,,,2,0,Completed,1.16,4.5,1.16,5,1.17,4.67,1.1,4.5,1.154,5.9
51,Beijing,China Open,15/09/04,International,Outdoor,Hard,1st Round,3,Lee H.T.,Weiner G.,65,124,6,2,6,4,,,,,,,2,0,Completed,1.36,2.87,1.45,2.6,1.37,2.92,1.4,2.3,1.417,3.05
51,Beijing,China Open,15/09/04,International,Outdoor,Hard,1st Round,3,Tsonga J.W.,Moya C.,209,6,6,3,6,3,,,,,,,2,0,Completed,,,,,,,3.8,1.15,,
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,1st Round,3,Safin M.,Bogomolov A.,13,106,6,4,7,5,,,,,,,2,0,Completed,1.22,3.75,1.25,3.8,1.25,3.75,1.15,3.8,1.303,3.8
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,1st Round,3,Lu H.,Amritraj P.,1095,308,4,6,6,4,6,2,,,,,2,1,Completed,,,,,,,4.5,1.1,,
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,1st Round,3,Nalbandian D.,Pless K.,14,280,7,6,3,6,6,3,,,,,2,1,Completed,1.11,6,1.17,4.65,1.17,4.67,1.15,3.8,1.222,4.7
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,2nd Round,3,Youzhny M.,Schuettler R.,35,12,7,6,6,1,,,,,,,2,0,Completed,,,2,1.77,2.15,1.65,,,1.98,1.847
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,2nd Round,3,Kim K.,Ferrero J.C.,143,11,6,4,6,4,,,,,,,2,0,Completed,,,,,4.67,1.17,,,5.75,1.163
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,2nd Round,3,Hrbaty D.,Sanguinetti D.,18,105,6,2,6,2,,,,,,,2,0,Completed,,,1.3,3.4,1.37,2.92,2.3,1.4,1.288,3.97
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,2nd Round,3,Nieminen J.,Dent T.,71,28,6,3,7,5,,,,,,,2,0,Completed,,,2.3,1.6,2.35,1.55,2.2,1.45,2.7,1.526
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,2nd Round,3,Lee H.T.,Tsonga J.W.,65,209,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,,
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Okun N.,20,144,6,3,3,6,7,6,,,,,2,1,Completed,,,1.18,4.65,1.2,4.25,,,1.229,4.67
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,2nd Round,3,Safin M.,Lu H.,13,1095,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,,,
51,Beijing,China Open,16/09/04,International,Outdoor,Hard,2nd Round,3,Nalbandian D.,Lu Y.H.,14,94,6,7,6,4,6,4,,,,,2,1,Completed,,,,,,,,,,
51,Beijing,China Open,17/09/04,International,Outdoor,Hard,Quarterfinals,3,Youzhny M.,Hrbaty D.,35,18,6,4,6,2,,,,,,,2,0,Completed,1.9,1.8,1.88,1.88,1.75,2,1.7,1.8,1.87,1.952
51,Beijing,China Open,17/09/04,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Lee H.T.,20,65,6,4,6,3,,,,,,,2,0,Completed,1.4,2.75,1.45,2.7,1.48,2.53,1.45,2.2,1.476,2.82
51,Beijing,China Open,17/09/04,International,Outdoor,Hard,Quarterfinals,3,Nieminen J.,Nalbandian D.,71,14,6,2,2,6,6,2,,,,,2,1,Completed,2.5,1.5,2.2,1.65,2.25,1.6,2,1.55,2.28,1.676
51,Beijing,China Open,17/09/04,International,Outdoor,Hard,Quarterfinals,3,Safin M.,Kim K.,13,143,6,2,6,4,,,,,,,2,0,Completed,1.2,4.33,1.2,4.4,1.17,4.67,1.15,3.8,1.179,5.4
51,Beijing,China Open,18/09/04,International,Outdoor,Hard,Semifinals,3,Youzhny M.,Srichaphan P.,35,20,6,4,6,4,,,,,,,2,0,Completed,2.1,1.66,1.9,1.9,2,1.75,1.9,1.7,1.926,1.926
51,Beijing,China Open,18/09/04,International,Outdoor,Hard,Semifinals,3,Safin M.,Nieminen J.,13,71,6,2,6,4,,,,,,,2,0,Completed,1.4,2.75,1.4,2.95,1.4,2.85,1.4,2.5,1.397,3.22
51,Beijing,China Open,19/09/04,International,Outdoor,Hard,The Final,3,Safin M.,Youzhny M.,13,35,7,6,7,5,,,,,,,2,0,Completed,1.5,2.5,1.4,2.95,1.42,2.75,1.45,2.35,1.465,2.93
