ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
15,Acapulco,Abierto Mexicano,01/03/04,International Gold,Outdoor,Clay,1st Round,3,Koubek S.,Levy H.,92,98,3,6,7,5,6,4,,,,,2,1,Completed,1.833,1.833,1.9,1.9,2,1.75,1.6,1.9,1.917,1.935
15,Acapulco,Abierto Mexicano,01/03/04,International Gold,Outdoor,Clay,1st Round,3,Chela J.I.,Montanes A.,39,114,6,3,6,4,,,,,,,2,0,Completed,1.364,2.875,1.35,3.2,1.35,3.1,1.3,2.7,1.351,3.35
15,Acapulco,Abierto Mexicano,01/03/04,International Gold,Outdoor,Clay,1st Round,3,Gasquet R.,Rochus C.,86,113,7,6,4,6,6,3,,,,,2,1,Completed,1.222,3.75,1.22,4.25,1.25,3.9,1.25,3,1.304,3.69
15,Acapulco,Abierto Mexicano,02/03/04,International Gold,Outdoor,Clay,1st Round,3,Hernandez O.,Norman D.,90,106,6,4,3,6,7,6,,,,,2,1,Completed,,,1.65,2.25,1.7,2.1,1.65,1.85,1.709,2.25
15,Acapulco,Abierto Mexicano,02/03/04,International Gold,Outdoor,Clay,1st Round,3,Massu N.,Hernandez A.,13,281,6,2,6,0,,,,,,,2,0,Completed,1.063,8,1.06,8.5,1.05,8.5,1.1,4.5,1.106,7.14
15,Acapulco,Abierto Mexicano,02/03/04,International Gold,Outdoor,Clay,1st Round,3,Ramirez-Hidalgo R.,Portas A.,82,88,6,3,7,6,,,,,,,2,0,Completed,1.571,2.25,1.62,2.3,,,1.6,1.9,1.68,2.29
15,Acapulco,Abierto Mexicano,02/03/04,International Gold,Outdoor,Clay,1st Round,3,Mantilla F.,Patience O.,38,121,6,3,7,6,,,,,,,2,0,Completed,1.727,2,1.8,2,1.8,1.95,1.5,2.1,1.704,2.22
15,Acapulco,Abierto Mexicano,02/03/04,International Gold,Outdoor,Clay,1st Round,3,Canas G.,Lopez M.,135,133,4,6,7,6,7,5,,,,,2,1,Completed,,,1.36,3.15,1.37,2.92,1.35,2.5,1.4,3.15
15,Acapulco,Abierto Mexicano,02/03/04,International Gold,Outdoor,Clay,1st Round,3,Verdasco F.,Behrend T.,103,102,6,2,6,4,,,,,,,2,0,Completed,1.727,2,1.8,2,,,1.75,1.75,1.82,2.06
15,Acapulco,Abierto Mexicano,02/03/04,International Gold,Outdoor,Clay,1st Round,3,Ferrer D.,Gallardo M.,68,219,6,2,7,6,,,,,,,2,0,Completed,,,,,,,,,,
15,Acapulco,Abierto Mexicano,02/03/04,International Gold,Outdoor,Clay,1st Round,3,Volandri F.,Blanco G.,44,80,7,5,4,6,7,5,,,,,2,1,Completed,1.333,3,1.28,3.65,1.25,3.75,1.3,2.7,1.313,3.65
15,Acapulco,Abierto Mexicano,02/03/04,International Gold,Outdoor,Clay,1st Round,3,Gaudio G.,Acasuso J.,33,78,6,7,7,6,6,1,,,,,2,1,Completed,1.533,2.375,1.63,2.25,1.6,2.25,1.5,2.1,1.645,2.37
15,Acapulco,Abierto Mexicano,03/03/04,International Gold,Outdoor,Clay,1st Round,3,Zabaleta M.,Lapentti G.,36,123,6,7,6,2,6,3,,,,,2,1,Completed,1.222,3.75,1.3,3.5,1.28,3.46,1.2,3.3,1.294,3.9
15,Acapulco,Abierto Mexicano,03/03/04,International Gold,Outdoor,Clay,1st Round,3,Salzenstein J.,Lapentti N.,124,62,6,1,3,6,6,1,,,,,2,1,Completed,,,3.15,1.35,3.05,1.35,2.5,1.35,3.21,1.383
15,Acapulco,Abierto Mexicano,03/03/04,International Gold,Outdoor,Clay,1st Round,3,Moya C.,Sanchez D.,7,56,6,3,6,3,,,,,,,2,0,Completed,1.333,3,1.4,2.85,1.27,3.53,1.3,2.7,1.441,2.97
15,Acapulco,Abierto Mexicano,03/03/04,International Gold,Outdoor,Clay,1st Round,3,Horna L.,Calleri A.,63,21,7,6,6,4,,,,,,,2,0,Completed,2.875,1.364,2.95,1.4,2.75,1.42,2.3,1.4,3.25,1.385
15,Acapulco,Abierto Mexicano,03/03/04,International Gold,Outdoor,Clay,2nd Round,3,Verdasco F.,Mantilla F.,103,38,4,6,6,4,6,0,,,,,2,1,Completed,2.2,1.615,2.45,1.55,,,1.9,1.6,2.47,1.599
15,Acapulco,Abierto Mexicano,03/03/04,International Gold,Outdoor,Clay,2nd Round,3,Ramirez-Hidalgo R.,Zabaleta M.,82,36,7,5,6,3,,,,,,,2,0,Completed,2.75,1.4,3.15,1.36,,,2.7,1.3,3.1,1.408
15,Acapulco,Abierto Mexicano,04/03/04,International Gold,Outdoor,Clay,2nd Round,3,Massu N.,Salzenstein J.,13,124,6,1,6,3,,,,,,,2,0,Completed,1.143,5,1.18,4.85,1.2,4.25,1.15,3.8,1.161,5.7
15,Acapulco,Abierto Mexicano,04/03/04,International Gold,Outdoor,Clay,2nd Round,3,Canas G.,Gaudio G.,135,33,6,4,6,3,,,,,,,2,0,Completed,2.25,1.571,2.45,1.53,2.45,1.5,2.2,1.45,2.47,1.599
15,Acapulco,Abierto Mexicano,04/03/04,International Gold,Outdoor,Clay,2nd Round,3,Volandri F.,Koubek S.,44,92,6,4,6,2,,,,,,,2,0,Completed,1.4,2.75,1.42,2.85,1.4,2.85,1.25,3,1.417,3
15,Acapulco,Abierto Mexicano,04/03/04,International Gold,Outdoor,Clay,2nd Round,3,Hernandez O.,Horna L.,90,63,3,6,6,4,7,6,,,,,2,1,Completed,2.75,1.4,2.85,1.42,2.6,1.45,2.7,1.3,3,1.426
15,Acapulco,Abierto Mexicano,04/03/04,International Gold,Outdoor,Clay,2nd Round,3,Chela J.I.,Ferrer D.,39,68,6,3,6,3,,,,,,,2,0,Completed,1.444,2.625,1.53,2.5,1.53,2.4,1.4,2.3,1.526,2.7
15,Acapulco,Abierto Mexicano,05/03/04,International Gold,Outdoor,Clay,2nd Round,3,Moya C.,Gasquet R.,7,86,3,6,6,3,6,2,,,,,2,1,Completed,1.286,3.5,1.28,3.65,,,1.2,3.3,1.27,4.15
15,Acapulco,Abierto Mexicano,05/03/04,International Gold,Outdoor,Clay,Quarterfinals,3,Verdasco F.,Massu N.,103,13,6,3,6,4,,,,,,,2,0,Completed,3.75,1.25,3.3,1.33,3.35,1.3,3.3,1.2,3.65,1.323
15,Acapulco,Abierto Mexicano,05/03/04,International Gold,Outdoor,Clay,Quarterfinals,3,Canas G.,Ramirez-Hidalgo R.,135,82,6,2,6,0,,,,,,,2,0,Completed,1.4,2.75,1.55,2.45,1.5,2.45,1.45,2.2,1.49,2.74
15,Acapulco,Abierto Mexicano,06/03/04,International Gold,Outdoor,Clay,Quarterfinals,3,Chela J.I.,Hernandez O.,39,90,3,6,6,0,6,2,,,,,2,1,Completed,1.333,3.25,1.33,3.3,1.28,3.46,1.2,3.3,1.294,3.85
15,Acapulco,Abierto Mexicano,06/03/04,International Gold,Outdoor,Clay,Quarterfinals,3,Moya C.,Volandri F.,7,44,3,6,7,5,6,2,,,,,2,1,Completed,1.444,2.625,1.4,2.95,1.4,2.75,1.3,2.7,1.426,3.05
15,Acapulco,Abierto Mexicano,06/03/04,International Gold,Outdoor,Clay,Semifinals,3,Verdasco F.,Canas G.,103,135,6,3,3,6,6,3,,,,,2,1,Completed,2.5,1.5,2.4,1.57,2.4,1.53,2.1,1.5,2.59,1.565
15,Acapulco,Abierto Mexicano,07/03/04,International Gold,Outdoor,Clay,Semifinals,3,Moya C.,Chela J.I.,7,39,6,2,7,6,,,,,,,2,0,Completed,,,1.57,2.4,1.5,2.45,1.45,2.2,,
15,Acapulco,Abierto Mexicano,07/03/04,International Gold,Outdoor,Clay,The Final,3,Moya C.,Verdasco F.,7,103,6,3,6,0,,,,,,,2,0,Completed,1.286,3.5,1.33,3.45,1.3,3.35,1.25,3.2,1.345,3.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
