ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
15,Acapulco,Abierto Mexicano,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,Mmoh M.,Giron M.,86,69,624,731,7,6,6,1,,,,,,,2,0,Completed,2.5,1.53,2.4,1.63,2.55,1.63,2.4,1.56
15,Acapulco,Abierto Mexicano,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,Fritz T.,Isner J.,5,38,3660,995,3,6,6,3,6,4,,,,,2,1,Completed,1.29,3.75,1.29,3.97,1.33,4.01,1.27,3.7
15,Acapulco,Abierto Mexicano,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,Shapovalov D.,Kecmanovic M.,30,31,1335,1290,6,7,6,0,7,5,,,,,2,1,Completed,1.67,2.2,1.7,2.27,1.74,2.33,1.65,2.21
15,Acapulco,Abierto Mexicano,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,Rune H.,Shelton B.,10,41,3161,964,6,7,6,4,6,2,,,,,2,1,Completed,1.33,3.4,1.38,3.28,1.4,3.4,1.34,3.19
15,Acapulco,Abierto Mexicano,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,Lopez F.,Eubanks C.,1035,105,10,524,7,6,6,4,,,,,,,2,0,Completed,5.5,1.14,5.56,1.18,5.56,1.18,5.13,1.16
15,Acapulco,Abierto Mexicano,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,Tiafoe F.,Nishioka Y.,15,34,2350,1142,7,6,6,4,,,,,,,2,0,Completed,1.5,2.63,1.52,2.71,1.55,2.71,1.5,2.57
15,Acapulco,Abierto Mexicano,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,Daniel T.,Wolf J.J.,125,44,448,951,6,4,6,4,,,,,,,2,0,Completed,2.75,1.44,3.39,1.36,3.39,1.53,2.83,1.43
15,Acapulco,Abierto Mexicano,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,Paul T.,Gomez E.,23,90,1700,603,6,1,7,6,,,,,,,2,0,Completed,1.14,5.5,1.17,5.89,1.17,5.89,1.14,5.41
15,Acapulco,Abierto Mexicano,28/02/2023,ATP500,Outdoor,Hard,1st Round,3,Ruud C.,Andreozzi G.,4,342,5515,144,6,4,4,6,7,6,,,,,2,1,Completed,1.07,9,1.09,9.58,1.09,10.25,1.07,8.27
15,Acapulco,Abierto Mexicano,01/03/2023,ATP500,Outdoor,Hard,1st Round,3,Berrettini M.,Molcan A.,24,57,1690,820,6,0,1,0,,,,,,,1,0,Retired,1.17,5,1.22,4.82,1.22,5.05,1.2,4.48
15,Acapulco,Abierto Mexicano,01/03/2023,ATP500,Outdoor,Hard,1st Round,3,Borges N.,Chappell N.,85,432,625,101,6,3,7,6,,,,,,,2,0,Completed,1.11,6.5,1.12,7.65,1.18,7.66,1.11,6.54
15,Acapulco,Abierto Mexicano,01/03/2023,ATP500,Outdoor,Hard,1st Round,3,Ymer E.,Mannarino A.,170,64,340,791,5,7,6,3,6,4,,,,,2,1,Completed,3,1.4,,,3,1.42,2.83,1.41
15,Acapulco,Abierto Mexicano,01/03/2023,ATP500,Outdoor,Hard,1st Round,3,Nakashima B.,Altmaier D.,49,95,902,564,6,3,3,6,6,1,,,,,2,1,Completed,1.44,2.75,1.51,2.74,1.51,2.85,1.46,2.68
15,Acapulco,Abierto Mexicano,01/03/2023,ATP500,Outdoor,Hard,1st Round,3,Berrettini J.,Otte O.,842,78,19,656,3,6,7,6,2,1,,,,,1,1,Retired,5.5,1.14,5.73,1.17,5.73,1.18,5.1,1.16
15,Acapulco,Abierto Mexicano,01/03/2023,ATP500,Outdoor,Hard,1st Round,3,Mcdonald M.,Darderi L.,62,184,795,321,6,0,6,2,,,,,,,2,0,Completed,1.14,5.5,1.17,5.64,1.25,5.64,1.18,4.88
15,Acapulco,Abierto Mexicano,01/03/2023,ATP500,Outdoor,Hard,1st Round,3,De Minaur A.,Pacheco Mendez R.,22,1244,1710,5,6,1,6,2,,,,,,,2,0,Completed,1.02,19,1.02,35.33,1.03,35.33,1.01,16.91
15,Acapulco,Abierto Mexicano,02/03/2023,ATP500,Outdoor,Hard,2nd Round,3,Mcdonald M.,Nakashima B.,62,49,795,902,6,2,6,0,,,,,,,2,0,Completed,1.91,1.91,1.9,2.01,1.91,2.05,1.86,1.93
15,Acapulco,Abierto Mexicano,02/03/2023,ATP500,Outdoor,Hard,2nd Round,3,Tiafoe F.,Lopez F.,15,1035,2350,10,6,2,7,6,,,,,,,2,0,Completed,1.06,10,1.09,9.56,1.13,10,1.07,8.3
15,Acapulco,Abierto Mexicano,02/03/2023,ATP500,Outdoor,Hard,2nd Round,3,Daniel T.,Ruud C.,125,4,448,5515,7,5,2,6,7,6,,,,,2,1,Completed,3.5,1.3,3.52,1.35,3.75,1.35,3.39,1.31
15,Acapulco,Abierto Mexicano,02/03/2023,ATP500,Outdoor,Hard,2nd Round,3,Paul T.,Mmoh M.,23,86,1700,624,6,4,2,2,,,,,,,1,0,Retired,1.36,3.2,1.37,3.42,1.4,3.42,1.34,3.21
15,Acapulco,Abierto Mexicano,02/03/2023,ATP500,Outdoor,Hard,2nd Round,3,De Minaur A.,Berrettini J.,22,842,1710,19,6,1,6,0,,,,,,,2,0,Completed,1.03,15,1.04,20.18,1.04,20.18,1.03,13.76
15,Acapulco,Abierto Mexicano,02/03/2023,ATP500,Outdoor,Hard,2nd Round,3,Berrettini M.,Ymer E.,24,170,1690,340,6,3,6,3,,,,,,,2,0,Completed,1.08,8,1.09,9.37,1.1,9.5,1.07,8.08
15,Acapulco,Abierto Mexicano,02/03/2023,ATP500,Outdoor,Hard,2nd Round,3,Fritz T.,Shapovalov D.,5,30,3660,1335,6,4,6,4,,,,,,,2,0,Completed,1.62,2.3,1.62,2.46,1.7,2.46,1.61,2.31
15,Acapulco,Abierto Mexicano,02/03/2023,ATP500,Outdoor,Hard,2nd Round,3,Rune H.,Borges N.,10,85,3161,625,6,0,6,2,,,,,,,2,0,Completed,1.2,4.5,1.23,4.71,1.24,4.98,1.2,4.41
15,Acapulco,Abierto Mexicano,02/03/2023,ATP500,Outdoor,Hard,Quarterfinals,3,Paul T.,Mcdonald M.,23,62,1700,795,6,2,6,2,,,,,,,2,0,Completed,1.62,2.3,1.62,2.45,1.68,2.45,1.63,2.27
15,Acapulco,Abierto Mexicano,03/03/2023,ATP500,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Daniel T.,22,125,1710,448,6,2,6,2,,,,,,,2,0,Completed,1.25,4,1.28,4.15,1.28,4.33,1.25,3.86
15,Acapulco,Abierto Mexicano,03/03/2023,ATP500,Outdoor,Hard,Quarterfinals,3,Fritz T.,Tiafoe F.,5,15,3660,2350,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.56,2.54,1.56,2.75,1.49,2.59
15,Acapulco,Abierto Mexicano,03/03/2023,ATP500,Outdoor,Hard,Quarterfinals,3,Rune H.,Berrettini M.,10,24,3161,1690,6,0,1,0,,,,,,,1,0,Retired,1.8,2,1.86,2.06,1.87,2.08,1.8,1.99
15,Acapulco,Abierto Mexicano,04/03/2023,ATP500,Outdoor,Hard,Semifinals,3,Paul T.,Fritz T.,23,5,1700,3660,6,3,6,7,7,6,,,,,2,1,Completed,2.5,1.53,2.6,1.58,2.72,1.58,2.49,1.53
15,Acapulco,Abierto Mexicano,04/03/2023,ATP500,Outdoor,Hard,Semifinals,3,De Minaur A.,Rune H.,22,10,1710,3161,3,6,7,5,6,2,,,,,2,1,Completed,2.75,1.44,2.69,1.53,2.75,1.54,2.61,1.48
15,Acapulco,Abierto Mexicano,05/03/2023,ATP500,Outdoor,Hard,The Final,3,De Minaur A.,Paul T.,22,23,1710,1700,3,6,6,4,6,1,,,,,2,1,Completed,1.67,2.2,1.67,2.35,1.72,2.35,1.65,2.24
