ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
1,Brisbane,Brisbane International,04/01/09,ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Gicquel M.,23,50,2320,1428,4,6,6,2,6,2,,,,,2,1,Completed,1.25,3.75,1.27,3.81,1.28,3.5,1.25,3.5,1.27,3.6
1,Brisbane,Brisbane International,04/01/09,ATP250,Outdoor,Hard,1st Round,3,Dent T.,Darcis S.,865,59,28,1362,7,6,6,2,,,,,,,2,0,Completed,2.75,1.4,,,,,,,3,1.37
1,Brisbane,Brisbane International,04/01/09,ATP250,Outdoor,Hard,1st Round,3,Benneteau J.,Ginepri R.,40,49,1608,1480,3,6,6,3,7,5,,,,,2,1,Completed,2.1,1.66,2.25,1.65,2.1,1.66,2.1,1.727,1.96,1.8
1,Brisbane,Brisbane International,04/01/09,ATP250,Outdoor,Hard,1st Round,3,Soderling R.,Querrey S.,17,36,2650,1740,6,3,6,3,,,,,,,2,0,Completed,1.44,2.62,1.49,2.65,1.53,2.37,1.5,2.625,1.4,2.85
1,Brisbane,Brisbane International,05/01/09,ATP250,Outdoor,Hard,1st Round,3,Nieminen J.,Baghdatis M.,41,96,1600,950,5,7,6,1,6,4,,,,,2,1,Completed,2,1.72,1.95,1.85,1.83,1.83,2,1.8,1.88,1.88
1,Brisbane,Brisbane International,05/01/09,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Kunitsyn I.,26,45,2260,1562,6,2,6,2,,,,,,,2,0,Completed,1.36,3,1.36,3.17,1.4,2.75,1.4,2.875,1.37,3
1,Brisbane,Brisbane International,05/01/09,ATP250,Outdoor,Hard,1st Round,3,Melzer J.,Fish M.,32,22,1878,2330,6,4,4,6,7,6,,,,,2,1,Completed,2.2,1.61,2.2,1.65,2.2,1.61,2.25,1.615,2.15,1.67
1,Brisbane,Brisbane International,05/01/09,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Tomic B.,15,764,2830,42,6,4,6,2,,,,,,,2,0,Completed,1.06,8,1.06,9.52,1.04,9,1.03,11,1.04,11
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Berdych T.,Klein B.,20,248,2430,304,6,0,6,4,,,,,,,2,0,Completed,1.03,11,1.05,10.5,1.05,8.5,1.04,10,1.03,12
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Serra F.,Ferrero J.C.,60,52,1324,1410,6,3,7,6,,,,,,,2,0,Completed,2.75,1.4,2.55,1.5,2.5,1.5,2.5,1.533,2.67,1.45
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Ancic M.,Delic A.,35,131,1800,716,7,6,6,7,7,6,,,,,2,1,Completed,1.28,3.5,1.29,3.66,1.28,3.5,1.286,3.5,1.3,3.4
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Gulbis E.,Djokovic N.,53,3,1408,10590,6,4,6,4,,,,,,,2,0,Completed,4.5,1.16,3.95,1.25,3.75,1.25,4,1.222,4.35,1.2
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Mathieu P.H.,Gabashvili T.,31,65,2000,1226,6,3,6,3,,,,,,,2,0,Completed,1.4,2.75,1.45,2.7,1.4,2.75,1.4,2.75,1.45,2.67
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Nishikori K.,Reynolds B.,61,68,1280,1144,6,3,6,2,,,,,,,2,0,Completed,1.66,2.1,1.7,2.15,1.66,2.1,1.667,2.2,1.69,2.12
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Llodra M.,Sirianni J.,54,263,1400,282,5,7,7,6,6,2,,,,,2,1,Completed,1.5,2.5,1.5,2.55,1.5,2.5,1.5,2.625,1.52,2.45
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Tsonga J.W.,Calleri A.,7,62,3950,1250,6,2,7,5,,,,,,,2,0,Completed,1.08,7,1.15,5.6,1.14,5,1.125,6,1.14,5.4
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,2nd Round,3,Soderling R.,Benneteau J.,17,40,2650,1608,6,3,6,3,,,,,,,2,0,Completed,1.3,3.4,1.35,3.3,1.36,3,1.364,3,1.33,3.2
1,Brisbane,Brisbane International,06/01/09,ATP250,Outdoor,Hard,2nd Round,3,Gasquet R.,Dent T.,23,865,2320,28,7,5,6,4,,,,,,,2,0,Completed,1.16,4.5,1.22,4.33,1.22,4,1.2,4.333,1.22,4.1
1,Brisbane,Brisbane International,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Mathieu P.H.,Gulbis E.,31,53,2000,1408,6,3,6,4,,,,,,,2,0,Completed,2.5,1.5,2.3,1.55,2.25,1.571,2.25,1.615,2.28,1.6
1,Brisbane,Brisbane International,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Serra F.,Melzer J.,60,32,1324,1878,6,4,6,3,,,,,,,2,0,Completed,2.62,1.44,2.51,1.54,2.5,1.5,2.5,1.533,2.52,1.5
1,Brisbane,Brisbane International,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Tsonga J.W.,Nieminen J.,7,41,3950,1600,0,6,7,6,7,6,,,,,2,1,Completed,1.28,3.5,1.3,3.55,1.3,3.4,1.25,3.75,1.28,3.55
1,Brisbane,Brisbane International,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Verdasco F.,Ancic M.,15,35,2830,1800,6,2,6,3,,,,,,,2,0,Completed,1.72,2,1.85,1.95,,,1.9,1.9,1.74,2.04
