ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
44,Kitzbuhel,Austrian Open,16/07/08,International Gold,Outdoor,Clay,2nd Round,3,Starace P.,Koellerer D.,61,137,645,342,6,4,6,3,,,,,,,2,0,Completed,1.16,4.5,1.2,4.55,1.2,4.333,1.235,4.86,1.18,4.65
44,Kitzbuhel,Austrian Open,16/07/08,International Gold,Outdoor,Clay,2nd Round,3,Dabul B.,Minar I.,111,82,428,521,6,4,6,3,,,,,,,2,0,Completed,2,1.72,2.4,1.6,2.2,1.615,2.3,1.714,2.15,1.67
44,Kitzbuhel,Austrian Open,16/07/08,International Gold,Outdoor,Clay,2nd Round,3,Schwank E.,Brands D.,58,251,712,146,6,1,6,4,,,,,,,2,0,Completed,1.14,5,1.2,4.55,1.222,4,1.217,5.2,1.18,4.65
44,Kitzbuhel,Austrian Open,17/07/08,International Gold,Outdoor,Clay,2nd Round,3,Melzer J.,Mayer L.,66,145,614,312,6,4,6,2,,,,,,,2,0,Completed,1.22,4,1.3,3.55,1.286,3.5,1.292,4.12,1.25,3.8
44,Kitzbuhel,Austrian Open,18/07/08,International Gold,Outdoor,Clay,2nd Round,3,Schuettler R.,Hernych J.,39,125,909,393,2,6,6,4,7,5,,,,,2,1,Completed,1.5,2.5,1.6,2.4,1.615,2.2,1.667,2.4,1.62,2.24
44,Kitzbuhel,Austrian Open,18/07/08,International Gold,Outdoor,Clay,2nd Round,3,Devilder N.,Peya A.,80,162,524,264,6,4,6,4,,,,,,,2,0,Completed,1.36,3,1.35,3.21,1.4,2.75,1.413,3.22,1.37,3
44,Kitzbuhel,Austrian Open,18/07/08,International Gold,Outdoor,Clay,2nd Round,3,Del Potro J.M.,Roitman S.,44,103,855,467,6,2,6,4,,,,,,,2,0,Completed,1.14,5,1.24,4.14,1.2,4.333,1.22,5.15,1.2,4.35
44,Kitzbuhel,Austrian Open,18/07/08,International Gold,Outdoor,Clay,Quarterfinals,3,Starace P.,Schwank E.,61,58,645,712,6,1,6,2,,,,,,,2,0,Completed,1.8,1.9,1.87,1.94,1.833,1.833,1.87,2.05,1.86,1.9
44,Kitzbuhel,Austrian Open,18/07/08,International Gold,Outdoor,Clay,Quarterfinals,3,Melzer J.,Schuettler R.,66,39,614,909,2,6,7,5,7,5,,,,,2,1,Completed,1.53,2.37,1.51,2.57,1.5,2.5,1.478,2.89,1.62,2.24
44,Kitzbuhel,Austrian Open,18/07/08,International Gold,Outdoor,Clay,Quarterfinals,3,Del Potro J.M.,Devilder N.,44,80,855,524,6,2,6,3,,,,,,,2,0,Completed,1.25,3.5,,,1.25,3.75,1.362,3.56,1.33,3.2
44,Kitzbuhel,Austrian Open,18/07/08,International Gold,Outdoor,Clay,Quarterfinals,3,Hanescu V.,Dabul B.,59,111,703,428,6,3,6,4,,,,,,,2,0,Completed,1.33,3.25,1.4,3,1.4,2.75,1.427,3.14,1.44,2.7
44,Kitzbuhel,Austrian Open,19/07/08,International Gold,Outdoor,Clay,Semifinals,3,Melzer J.,Starace P.,66,61,614,645,6,4,6,7,6,3,,,,,2,1,Completed,2.5,1.5,2.55,1.5,2.375,1.533,2.61,1.585,2.52,1.5
44,Kitzbuhel,Austrian Open,19/07/08,International Gold,Outdoor,Clay,Semifinals,3,Del Potro J.M.,Hanescu V.,44,59,855,703,6,3,7,6,,,,,,,2,0,Completed,1.4,2.75,1.44,2.8,1.444,2.625,1.476,2.9,1.45,2.7
44,Kitzbuhel,Austrian Open,20/07/08,International Gold,Outdoor,Clay,The Final,3,Del Potro J.M.,Melzer J.,44,66,855,614,6,2,6,1,,,,,,,2,0,Completed,1.3,3.5,1.35,3.3,1.333,3.25,1.361,3.57,1.33,3.2
