WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
31,Birmingham,DFS Classic,12/06/07,3,Outdoor,Grass,2nd Round,3,Daniilidou E.,Dellacqua C.,43,123,544.5,263,6,4,6,4,,,2,0,Completed,1.25,3.75,1.25,3.7,1.33,3.15,1.364,3.55,1.28,3.5
31,Birmingham,DFS Classic,12/06/07,3,Outdoor,Grass,2nd Round,3,Kirilenko M.,Dechy N.,44,46,539,524,5,7,6,2,6,0,2,1,Completed,2.37,1.53,2.5,1.5,2.35,1.55,2.6,1.588,2.45,1.52
31,Birmingham,DFS Classic,12/06/07,3,Outdoor,Grass,2nd Round,3,Likhovtseva E.,Radwanska A.,47,40,518,570.5,7,5,7,6,,,2,0,Completed,1.9,1.8,2.05,1.72,2.05,1.72,2.16,1.794,1.96,1.8
31,Birmingham,DFS Classic,12/06/07,3,Outdoor,Grass,2nd Round,3,Hantuchova D.,Govortsova O.,13,159,1763,192,6,2,6,4,,,2,0,Completed,1.14,5,1.15,5,1.1,6.25,1.1,9,1.14,5.3
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Jankovic J.,Pironkova T.,3,108,3115,289.75,6,4,6,1,,,2,0,Completed,1.02,12,1.06,9,1.03,11,1.045,18,1.05,10
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Santangelo M.,Mirza S.,30,42,785,546,6,3,3,6,7,6,2,1,Completed,1.61,2.2,1.58,2.3,1.63,2.2,1.571,2.65,1.61,2.25
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Fedak Y.,Sequera M.,129,54,248.75,453,3,6,6,4,6,3,2,1,Completed,1.9,1.8,2.1,1.69,1.91,1.83,2.02,1.893,1.88,1.88
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Paszek T.,Tu M.,55,35,451.75,618.25,6,2,7,6,,,2,0,Completed,2.2,1.61,2.2,1.63,2.4,1.53,2.73,1.546,2.15,1.67
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Vakulenko J.,Klepac A.,41,144,546,220.5,6,4,6,7,6,3,2,1,Completed,1.22,4,1.2,4.25,1.22,4,1.282,4.25,1.23,4
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Morita A.,Sugiyama A.,200,27,151.5,899,6,4,1,6,6,2,2,1,Completed,2.62,1.44,2.5,1.5,2.5,1.5,3.05,1.444,2.5,1.5
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Sharapova M.,Osterloh L.,2,120,3807,267.75,6,4,6,0,,,2,0,Completed,1.02,12,1.02,12.5,1.02,13,1.029,26,1.02,18
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Kerber A.,Rolle A.,85,119,366.25,269.5,6,4,6,1,,,2,0,Completed,1.61,2.2,1.69,2.1,1.67,2.12,1.806,2.14,1.7,2.1
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Bondarenko A.,Chan Y.J.,25,50,932.5,480,6,3,6,4,,,2,0,Completed,1.39,2.75,1.46,2.6,1.4,2.8,1.469,2.93,1.38,2.94
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,King V.,Molik A.,75,71,388.5,392.75,7,6,6,4,,,2,0,Completed,2.25,1.57,2.3,1.58,2.3,1.57,2.38,1.676,2.4,1.54
31,Birmingham,DFS Classic,13/06/07,3,Outdoor,Grass,2nd Round,3,Bartoli M.,Cavaday N.,20,243,1083,106.75,6,3,6,1,,,2,0,Completed,1.36,3,1.38,2.9,1.42,2.75,1.452,3.01,1.4,2.85
31,Birmingham,DFS Classic,15/06/07,3,Outdoor,Grass,3rd Round,3,Jankovic J.,Kirilenko M.,3,44,3115,539,3,6,6,3,7,5,2,1,Completed,1.04,9,1.08,7.5,1.06,7.91,1.077,11.5,1.06,9
31,Birmingham,DFS Classic,15/06/07,3,Outdoor,Grass,3rd Round,3,Li N.,Fedak Y.,18,129,1314,248.75,6,4,6,4,,,2,0,Completed,1.14,5,1.17,4.65,1.17,4.65,1.187,5.85,1.18,4.6
31,Birmingham,DFS Classic,15/06/07,3,Outdoor,Grass,3rd Round,3,Bondarenko A.,King V.,25,75,932.5,388.5,6,1,6,3,,,2,0,Completed,1.36,3,1.4,2.85,1.4,2.8,1.422,3.17,1.37,3
31,Birmingham,DFS Classic,15/06/07,3,Outdoor,Grass,3rd Round,3,Bartoli M.,Kerber A.,20,85,1083,366.25,6,2,6,0,,,2,0,Completed,1.36,3,1.38,2.9,1.42,2.75,1.452,3.01,1.4,2.85
31,Birmingham,DFS Classic,15/06/07,3,Outdoor,Grass,3rd Round,3,Santangelo M.,Vakulenko J.,30,41,785,546,1,3,,,,,0,0,Retired,1.53,2.37,1.62,2.25,1.65,2.15,1.68,2.37,1.6,2.28
31,Birmingham,DFS Classic,15/06/07,3,Outdoor,Grass,3rd Round,3,Likhovtseva E.,Morita A.,47,200,518,151.5,6,2,6,0,,,2,0,Completed,1.36,3,1.36,3,1.36,3,1.403,3.28,1.4,2.85
31,Birmingham,DFS Classic,16/06/07,3,Outdoor,Grass,3rd Round,3,Sharapova M.,Paszek T.,2,55,3807,451.75,6,3,4,6,6,2,2,1,Completed,1.05,9,1.05,9,1.07,7.27,1.1,9,1.06,9
31,Birmingham,DFS Classic,16/06/07,3,Outdoor,Grass,3rd Round,3,Hantuchova D.,Daniilidou E.,13,43,1763,544.5,7,6,6,4,,,2,0,Completed,1.25,3.75,1.28,3.5,1.28,3.46,1.309,3.94,1.28,3.5
31,Birmingham,DFS Classic,16/06/07,3,Outdoor,Grass,Quarterfinals,3,Santangelo M.,Li N.,30,18,785,1314,6,2,7,5,,,2,0,Completed,3,1.36,2.6,1.46,2.8,1.4,3.2,1.417,2.75,1.42
31,Birmingham,DFS Classic,16/06/07,3,Outdoor,Grass,Quarterfinals,3,Jankovic J.,Bondarenko A.,3,25,3115,932.5,6,4,6,3,,,2,0,Completed,1.25,3.75,1.25,3.7,1.22,4,1.237,4.82,1.25,3.75
31,Birmingham,DFS Classic,16/06/07,3,Outdoor,Grass,Quarterfinals,3,Sharapova M.,Likhovtseva E.,2,47,3807,518,6,2,6,3,,,2,0,Completed,1.11,6,,,,,1.16,6.65,,
31,Birmingham,DFS Classic,17/06/07,3,Outdoor,Grass,Quarterfinals,3,Bartoli M.,Hantuchova D.,20,13,1083,1763,5,7,6,4,7,5,2,1,Completed,2.75,1.4,,,,,2.71,1.552,,
31,Birmingham,DFS Classic,17/06/07,3,Outdoor,Grass,Semifinals,3,Jankovic J.,Santangelo M.,3,30,3115,785,6,1,7,5,,,2,0,Completed,,,1.15,5,1.12,5.65,1.175,6.2,1.18,4.6
31,Birmingham,DFS Classic,17/06/07,3,Outdoor,Grass,Semifinals,3,Sharapova M.,Bartoli M.,2,20,3807,1083,7,5,6,0,,,2,0,Completed,1.1,6.5,,,,,1.111,8.75,,
31,Birmingham,DFS Classic,17/06/07,3,Outdoor,Grass,The Final,3,Jankovic J.,Sharapova M.,3,2,3115,3807,4,6,6,3,7,5,2,1,Completed,2.1,1.66,,,2.12,1.6,2.15,1.8,,
