ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
63,Basel,Swiss Indoors,26/10/04,International,Indoor,Carpet,1st Round,3,Novak J.,Mayer F.,20,34,6,2,6,3,,,,,,,2,0,Completed,1.571,2.25,1.67,2.15,1.71,2.05,1.6,1.9,1.565,2.57
63,Basel,Swiss Indoors,26/10/04,International,Indoor,Carpet,1st Round,3,Robredo T.,Wawrinka S.,12,161,7,6,5,7,6,4,,,,,2,1,Completed,1.2,4,1.25,3.8,1.28,3.46,1.3,2.7,1.29,3.95
63,Basel,Swiss Indoors,26/10/04,International,Indoor,Carpet,1st Round,3,Koubek S.,Srichaphan P.,73,25,6,7,6,4,6,3,,,,,2,1,Completed,2.25,1.571,2.1,1.7,2.25,1.6,2.1,1.5,2.38,1.633
63,Basel,Swiss Indoors,26/10/04,International,Indoor,Carpet,1st Round,3,Ulihrach B.,Horna L.,100,35,6,1,,,,,,,,,1,0,Retired,,,,,,,,,,
63,Basel,Swiss Indoors,26/10/04,International,Indoor,Carpet,1st Round,3,Heuberger I.,Dent T.,127,33,6,2,6,3,,,,,,,2,0,Completed,4,1.2,3.8,1.25,3.75,1.25,3.3,1.2,3.9,1.294
63,Basel,Swiss Indoors,26/10/04,International,Indoor,Carpet,1st Round,3,Zabaleta M.,Hanescu V.,52,82,7,6,5,7,7,6,,,,,2,1,Completed,2,1.727,2.08,1.72,2.25,1.6,1.7,1.8,2.17,1.73
63,Basel,Swiss Indoors,26/10/04,International,Indoor,Carpet,1st Round,3,Gaudio G.,Norman D.,9,157,7,6,6,4,,,,,,,2,0,Completed,1.615,2.2,1.65,2.15,1.65,2.15,1.65,1.85,1.769,2.1
63,Basel,Swiss Indoors,27/10/04,International,Indoor,Carpet,1st Round,3,Haehnel J.,Gonzalez F.,109,19,6,3,6,4,,,,,,,2,0,Completed,2.375,1.533,2.4,1.55,2.53,1.48,2.2,1.45,2.24,1.694
63,Basel,Swiss Indoors,27/10/04,International,Indoor,Carpet,1st Round,3,Henman T.,Dupuis A.,4,80,6,3,6,4,,,,,,,2,0,Completed,1.25,3.5,1.25,3.8,1.25,3.75,1.25,3,1.267,4.19
63,Basel,Swiss Indoors,27/10/04,International,Indoor,Carpet,1st Round,3,Ljubicic I.,Chela J.I.,24,26,6,3,6,4,,,,,,,2,0,Completed,1.364,2.875,1.33,3.2,1.42,2.75,1.35,2.5,1.355,3.42
63,Basel,Swiss Indoors,27/10/04,International,Indoor,Carpet,1st Round,3,Nalbandian D.,Ancic M.,10,28,6,4,6,3,,,,,,,2,0,Completed,1.4,2.75,1.37,3,1.35,3.01,1.4,2.3,1.415,3.06
63,Basel,Swiss Indoors,27/10/04,International,Indoor,Carpet,1st Round,3,Moodie W.,Starace P.,170,76,6,4,6,4,,,,,,,2,0,Completed,1.57,2.25,1.6,2.25,1.7,2.2,1.45,2.2,,
63,Basel,Swiss Indoors,27/10/04,International,Indoor,Carpet,1st Round,3,Massu N.,Kratochvil M.,18,171,6,3,6,2,,,,,,,2,0,Completed,1.571,2.25,1.6,2.25,1.58,2.28,1.45,2.2,1.694,2.24
63,Basel,Swiss Indoors,27/10/04,International,Indoor,Carpet,1st Round,3,Spadea V.,Volandri F.,21,39,6,3,4,0,,,,,,,1,0,Retired,1.25,3.5,1.28,3.55,1.3,3.35,1.25,3,1.332,3.56
63,Basel,Swiss Indoors,27/10/04,International,Indoor,Carpet,1st Round,3,Schuettler R.,Nadal R.,23,48,6,3,6,4,,,,,,,2,0,Completed,1.833,1.833,1.91,1.85,1.75,2.05,1.85,1.65,1.8,2.05
63,Basel,Swiss Indoors,27/10/04,International,Indoor,Carpet,1st Round,3,Chiudinelli M.,Montanes A.,139,94,6,3,6,3,,,,,,,2,0,Completed,1.615,2.2,1.7,2.1,1.81,1.93,1.35,2.5,1.714,2.2
63,Basel,Swiss Indoors,28/10/04,International,Indoor,Carpet,2nd Round,3,Ulihrach B.,Heuberger I.,100,127,6,1,6,4,,,,,,,2,0,Completed,1.833,1.833,1.7,2.1,1.65,2.15,1.7,1.8,1.84,1.99
