ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Agassi A.,Blake J.,3,119,6,0,7,6,,,,,,,2,0,Completed,1.08,6.25,1.05,6,1.05,5,1.083,7
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Bryan B.,Dupuis A.,161,67,6,7,7,6,6,2,,,,,2,1,Completed,2.25,1.55,2.02,1.6,2,1.55,2,1.727
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Chang M.,Behr N.,42,207,6,2,7,5,,,,,,,2,0,Completed,,,1.27,2.95,1.25,3,,
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Dent T.,Moya C.,121,16,6,3,6,4,,,,,,,2,0,Completed,2,1.7,2.1,1.55,2,1.55,2.25,1.571
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Joyce M.,19,257,6,1,6,3,,,,,,,2,0,Completed,,,1.2,3.3,1.15,3.8,1.2,4
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Ginepri R.,Lareau S.,475,136,4,6,6,3,6,4,,,,,2,1,Completed,2.05,1.67,1.95,1.65,1.9,1.6,,
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Goldstein P.,Kim A.,153,414,6,4,6,3,,,,,,,2,0,Completed,,,1.3,2.8,,,,
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Haas T.,Lee H.T.,22,66,6,4,6,4,,,,,,,2,0,Completed,1.25,3.5,1.3,2.85,1.3,2.7,1.364,2.875
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Kuerten G.,Llodra M.,1,114,7,6,6,3,,,,,,,2,0,Completed,1.2,4,1.15,3.95,1.1,4.5,1.143,5
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Malisse X.,Gimelstob J.,48,129,6,4,7,5,,,,,,,2,0,Completed,1.35,2.9,1.37,2.55,1.4,2.3,1.444,2.625
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Mirnyi M.,Schalken S.,50,27,6,3,7,6,,,,,,,2,0,Completed,1.9,1.8,1.83,1.75,1.8,1.7,1.909,1.8
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Norman M.,Mamiit C.,21,113,6,4,6,2,,,,,,,2,0,Completed,1.25,3.5,1.27,3.1,1.3,2.7,1.286,3.25
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Rusedski G.,Srichaphan P.,35,112,6,4,7,6,,,,,,,2,0,Completed,1.3,3.2,1.23,3.25,1.25,3,1.286,3.25
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Safin M.,Roddick A.,2,34,6,3,6,4,,,,,,,2,0,Completed,1.8,1.9,1.7,1.95,1.6,1.9,1.833,1.833
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Sampras P.,Woodruff C.,12,93,7,5,6,2,,,,,,,2,0,Completed,1.2,4,1.2,3.5,1.2,3.2,1.2,4
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,1st Round,3,Saulnier C.,Caratti C.,145,185,6,4,6,3,,,,,,,2,0,Completed,1.8,1.9,1.7,1.88,1.65,1.85,,
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,2nd Round,3,Agassi A.,Rusedski G.,3,35,6,3,4,6,6,4,,,,,2,1,Completed,1.33,3,1.25,3.1,1.25,3,1.286,3.25
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,2nd Round,3,Dent T.,Mirnyi M.,121,50,6,7,6,2,7,5,,,,,2,1,Completed,,,1.92,1.66,1.75,1.75,1.833,1.833
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,2nd Round,3,Gambill J.M.,Goldstein P.,19,153,6,1,6,4,,,,,,,2,0,Completed,1.22,3.75,1.25,3.1,1.25,3,1.286,3.25
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,2nd Round,3,Haas T.,Bryan B.,22,161,6,2,6,3,,,,,,,2,0,Completed,1.25,3.5,1.25,3.3,1.25,3,1.3,3.2
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,2nd Round,3,Kuerten G.,Ginepri R.,1,475,7,6,6,2,,,,,,,2,0,Completed,,,1.13,4.25,1.1,4.5,1.091,6.5
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,2nd Round,3,Malisse X.,Safin M.,48,2,7,5,6,3,,,,,,,2,0,Completed,2.7,1.4,2.5,1.4,2.5,1.35,2.875,1.364
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,2nd Round,3,Norman M.,Saulnier C.,21,145,6,4,7,6,,,,,,,2,0,Completed,1.22,3.75,1.22,3.3,1.15,3.8,1.182,4.333
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,2nd Round,3,Sampras P.,Chang M.,12,42,7,6,7,6,,,,,,,2,0,Completed,1.18,4.15,1.2,3.5,1.15,3.8,1.25,3.5
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,Quarterfinals,3,Agassi A.,Gambill J.M.,3,19,6,2,7,5,,,,,,,2,0,Completed,1.33,3,1.23,3.2,1.25,3,1.333,3
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,Quarterfinals,3,Kuerten G.,Haas T.,1,22,6,3,6,3,,,,,,,2,0,Completed,1.57,2.25,1.5,2.2,1.5,2.1,1.5,2.5
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,Quarterfinals,3,Malisse X.,Dent T.,48,121,3,6,7,5,6,3,,,,,2,1,Completed,1.62,2.15,1.65,1.95,1.6,1.9,1.615,2.2
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,Quarterfinals,3,Sampras P.,Norman M.,12,21,7,5,7,6,,,,,,,2,0,Completed,1.33,3,1.42,2.4,1.35,2.5,1.333,3
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,Semifinals,3,Agassi A.,Kuerten G.,3,1,6,7,6,3,6,3,,,,,2,1,Completed,1.6,2.2,1.55,2.1,1.5,2.1,1.571,2.25
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,Semifinals,3,Sampras P.,Malisse X.,12,48,7,6,6,4,,,,,,,2,0,Completed,1.33,3.2,1.25,3.1,1.25,3,1.25,3.5
46,Los Angeles,Mercedes-Benz Cup,23/07/01,International,Outdoor,Hard,The Final,3,Agassi A.,Sampras P.,3,12,6,4,6,2,,,,,,,2,0,Completed,1.65,2.15,1.65,1.95,1.6,1.9,1.571,2.25
