ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
61,Vienna,BA-CA Tennis Trophy,12/10/05,International Gold,Indoor,Hard,1st Round,3,Moya C.,Phau B.,31,84,1005,477,7,5,6,4,,,,,,,2,0,Completed,1.28,3.25,1.33,3.2,1.28,3.46,1.25,3.2,1.398,3.31
61,Vienna,BA-CA Tennis Trophy,12/10/05,International Gold,Indoor,Hard,1st Round,3,Melzer J.,Gaudio G.,52,11,725,1725,6,7,6,3,7,6,,,,,2,1,Completed,1.8,1.9,1.7,2.1,1.75,2,1.7,1.9,1.787,2.17
61,Vienna,BA-CA Tennis Trophy,12/10/05,International Gold,Indoor,Hard,1st Round,3,Nalbandian D.,Grosjean S.,9,32,1905,1000,6,4,6,7,6,2,,,,,2,1,Completed,1.5,2.5,1.48,2.6,1.55,2.35,1.5,2.2,1.546,2.73
61,Vienna,BA-CA Tennis Trophy,12/10/05,International Gold,Indoor,Hard,2nd Round,3,Robredo T.,Minar I.,18,75,1350,509,7,6,6,4,,,,,,,2,0,Completed,1.33,3.25,1.33,3.2,1.35,3.1,1.3,2.9,1.333,3.7
61,Vienna,BA-CA Tennis Trophy,12/10/05,International Gold,Indoor,Hard,2nd Round,3,Stepanek R.,Henman T.,15,27,1480,1100,6,7,7,6,6,1,,,,,2,1,Completed,2.1,1.66,2,1.77,1.95,1.8,2.1,1.55,2.21,1.763
61,Vienna,BA-CA Tennis Trophy,13/10/05,International Gold,Indoor,Hard,2nd Round,3,Gonzalez F.,Moya C.,20,31,1325,1005,6,4,7,5,,,,,,,2,0,Completed,1.61,2.2,1.57,2.35,1.55,2.35,1.7,1.9,1.633,2.48
61,Vienna,BA-CA Tennis Trophy,13/10/05,International Gold,Indoor,Hard,2nd Round,3,Ferrero J.C.,Lapentti N.,22,79,1290,490,6,4,6,4,,,,,,,2,0,Completed,1.25,3.75,1.25,3.85,1.25,3.9,1.25,3.2,1.267,4.45
61,Vienna,BA-CA Tennis Trophy,13/10/05,International Gold,Indoor,Hard,2nd Round,3,Lopez F.,Marach O.,23,127,1220,339,6,4,6,7,7,5,,,,,2,1,Completed,1.16,4.5,1.18,4.65,1.25,3.9,1.15,4,1.242,4.74
61,Vienna,BA-CA Tennis Trophy,13/10/05,International Gold,Indoor,Hard,2nd Round,3,Nalbandian D.,Eitzinger R.,9,229,1905,155,6,1,7,5,,,,,,,2,0,Completed,,,1.06,8.5,1.05,8.5,1.05,6,1.082,11.25
61,Vienna,BA-CA Tennis Trophy,13/10/05,International Gold,Indoor,Hard,2nd Round,3,Lisnard J.R.,Melzer J.,138,52,300,725,5,7,6,2,7,6,,,,,2,1,Completed,3.75,1.25,4.4,1.2,4.25,1.2,3.6,1.2,5.1,1.222
61,Vienna,BA-CA Tennis Trophy,13/10/05,International Gold,Indoor,Hard,2nd Round,3,Ljubicic I.,Haas T.,13,40,1530,880,6,3,6,3,,,,,,,2,0,Completed,1.57,2.25,1.6,2.3,1.6,2.3,1.55,2.1,1.546,2.73
61,Vienna,BA-CA Tennis Trophy,14/10/05,International Gold,Indoor,Hard,Quarterfinals,3,Stepanek R.,Lopez F.,15,23,1480,1220,7,6,7,6,,,,,,,2,0,Completed,1.61,2.2,1.62,2.3,1.6,2.3,1.45,2.35,1.617,2.52
61,Vienna,BA-CA Tennis Trophy,14/10/05,International Gold,Indoor,Hard,Quarterfinals,3,Ljubicic I.,Gonzalez F.,13,20,1530,1325,6,3,7,5,,,,,,,2,0,Completed,1.53,2.37,1.55,2.45,1.55,2.35,1.55,2.1,1.524,2.78
61,Vienna,BA-CA Tennis Trophy,14/10/05,International Gold,Indoor,Hard,Quarterfinals,3,Ferrero J.C.,Nalbandian D.,22,9,1290,1905,7,6,6,3,,,,,,,2,0,Completed,2.2,1.61,2.35,1.6,2.15,1.65,2.1,1.55,2.35,1.69
61,Vienna,BA-CA Tennis Trophy,14/10/05,International Gold,Indoor,Hard,Quarterfinals,3,Robredo T.,Lisnard J.R.,18,138,1350,300,6,1,6,1,,,,,,,2,0,Completed,1.19,4.33,1.2,4.55,1.2,4.25,1.2,3.6,1.211,5.35
61,Vienna,BA-CA Tennis Trophy,15/10/05,International Gold,Indoor,Hard,Semifinals,3,Ferrero J.C.,Stepanek R.,22,15,1290,1480,7,6,6,3,,,,,,,2,0,Completed,1.8,1.9,1.85,1.95,1.7,2.1,1.75,1.85,1.862,2.06
61,Vienna,BA-CA Tennis Trophy,15/10/05,International Gold,Indoor,Hard,Semifinals,3,Ljubicic I.,Robredo T.,13,18,1530,1350,7,6,6,4,,,,,,,2,0,Completed,1.33,3.25,1.3,3.4,1.3,3.35,1.35,2.7,1.307,3.96
61,Vienna,BA-CA Tennis Trophy,16/10/05,International Gold,Indoor,Hard,The Final,5,Ljubicic I.,Ferrero J.C.,13,22,1530,1290,6,2,6,4,7,6,,,,,3,0,Completed,1.5,2.5,1.47,2.65,1.5,2.45,1.45,2.35,1.541,2.75
