ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
4,Auckland,Heineken Open,11/01/04,International,Outdoor,Hard,1st Round,3,Sanchez D.,Gambill J.M.,49,61,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,12/01/04,International,Outdoor,Hard,1st Round,3,Novak J.,Malisse X.,14,53,7,6,6,7,6,3,,,,,2,1,Completed,,,,,,,,,,
4,Auckland,Heineken Open,12/01/04,International,Outdoor,Hard,1st Round,3,Sluiter R.,Gonzalez F.,58,35,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,12/01/04,International,Outdoor,Hard,1st Round,3,Carraz G.,Beck K.,65,62,6,4,6,7,6,3,,,,,2,1,Completed,,,,,,,,,,
4,Auckland,Heineken Open,12/01/04,International,Outdoor,Hard,1st Round,3,Coria G.,Kiefer N.,5,57,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,12/01/04,International,Outdoor,Hard,1st Round,3,Santoro F.,Nieminen J.,64,37,6,1,6,4,,,,,,,2,0,Completed,2.25,1.571,2.4,1.55,2.6,1.45,2.2,1.45,2.5,1.595
4,Auckland,Heineken Open,12/01/04,International,Outdoor,Hard,1st Round,3,Gaudio G.,Stepanek R.,34,43,7,5,6,3,,,,,,,2,0,Completed,,,1.5,2.5,1.55,2.35,1.35,2.5,1.613,2.45
4,Auckland,Heineken Open,12/01/04,International,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Horna L.,198,60,6,4,6,3,,,,,,,2,0,Completed,2.5,1.5,2.15,1.65,2.35,1.55,1.35,2.5,2.16,1.746
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,1st Round,3,Muller G.,Lapentti N.,193,55,7,5,6,7,6,1,,,,,2,1,Completed,2.75,1.4,2.85,1.36,2.92,1.37,2.7,1.3,3.05,1.408
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,1st Round,3,Kuerten G.,Corretja A.,19,99,6,7,7,6,7,5,,,,,2,1,Completed,1.364,2.875,1.36,3,1.3,3.35,1.35,2.5,1.364,3.35
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,1st Round,3,Hrbaty D.,Nielsen M.,54,578,6,3,6,2,,,,,,,2,0,Completed,1.1,6.5,1.13,5.5,1.11,5.84,1.1,4.5,1.138,6.5
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,1st Round,3,Martin A.,Koubek S.,52,91,6,4,6,4,,,,,,,2,0,Completed,2.1,1.667,1.95,1.8,1.9,1.85,1.9,1.6,1.877,1.98
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,1st Round,3,Hemmes F.,Soderling R.,215,56,6,2,6,3,,,,,,,2,0,Completed,2.87,1.36,3,1.35,3.46,1.28,3,1.25,3.55,1.328
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,1st Round,3,Ancic M.,Rea S.,74,963,6,2,6,1,,,,,,,2,0,Completed,,,1.12,5.5,1.05,7.25,1.1,4.5,1.125,7
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,1st Round,3,Nadal R.,Schalken S.,48,16,7,6,6,4,,,,,,,2,0,Completed,2.75,1.4,2.65,1.45,2.85,1.4,2.2,1.45,2.8,1.488
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,1st Round,3,Spadea V.,Martin T.,29,66,6,3,6,4,,,,,,,2,0,Completed,1.727,2,1.7,2.1,1.65,2.15,1.75,1.75,1.719,2.23
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Gaudio G.,198,34,7,6,6,1,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,13/01/04,International,Outdoor,Hard,2nd Round,3,Novak J.,Muller G.,14,193,7,6,6,2,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,14/01/04,International,Outdoor,Hard,2nd Round,3,Sluiter R.,Sanchez D.,58,49,7,6,6,3,,,,,,,2,0,Completed,1.4,2.75,1.57,2.35,1.45,2.6,1.4,2.3,1.556,2.62
4,Auckland,Heineken Open,14/01/04,International,Outdoor,Hard,2nd Round,3,Hrbaty D.,Coria G.,54,5,,,,,,,,,,,,,Walkover,,,,,,,,,,
