ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Balcells J.,Tabara M.,74,70,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Black B.,Portas A.,35,49,2,6,6,2,6,4,,,,,2,1,Completed,1.4,2.7,1.47,2.2,1.35,2.2,1.4,2.75
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Calatrava A.,Calleri A.,53,64,6,3,1,6,6,3,,,,,2,1,Completed,1.7,2,1.61,2,1.6,1.8,1.62,2.2
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Clavet F.,Chela J.I.,47,65,6,3,6,4,,,,,,,2,0,Completed,1.57,2.25,1.6,2,1.5,1.9,1.53,2.38
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,di Pasquale A.,Rios M.,61,23,3,6,6,1,7,6,,,,,2,1,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Massu N.,33,67,7,6,6,4,,,,,,,2,0,Completed,1.5,2.4,1.5,2.2,1.55,1.85,1.5,2.5
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Hrbaty D.,Gaudenzi A.,17,102,7,5,6,3,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Johansson T.,Boutter J.,36,68,6,4,6,4,,,,,,,2,0,Completed,1.4,2.7,1.4,2.4,1.4,2.1,1.4,2.75
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Koubek S.,Squillari F.,52,14,7,6,6,2,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Martelli M.,Sanguinetti D.,281,72,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Medvedev A.,Gaudio G.,58,34,6,3,6,3,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Rusedski G.,Nielsen M.,73,260,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Russell M.,Vicente F.,154,42,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Vinciguerra A.,Levy H.,50,59,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Weiner G.,Rochus O.,277,71,4,6,6,3,6,3,,,,,2,1,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,1st Round,3,Zabaleta M.,Mantilla F.,62,100,7,5,7,5,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,2nd Round,3,Balcells J.,Medvedev A.,74,58,6,2,6,4,,,,,,,2,0,Completed,2,1.7,2,1.55,1.9,1.5,2,1.73
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,2nd Round,3,Clavet F.,Russell M.,47,154,3,6,6,1,7,6,,,,,2,1,Completed,,,1.57,2,1.55,1.85,1.44,2.63
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,2nd Round,3,Gambill J.M.,Vinciguerra A.,33,50,6,4,6,4,,,,,,,2,0,Completed,1.6,2.2,1.57,2.05,1.55,1.85,1.53,2.38
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,2nd Round,3,Hrbaty D.,Zabaleta M.,17,62,4,6,6,3,6,3,,,,,2,1,Completed,1.48,2.5,1.53,2.05,1.5,1.9,1.4,2.75
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,2nd Round,3,Johansson T.,Martelli M.,36,281,6,4,6,3,,,,,,,2,0,Completed,,,1.3,2.65,1.25,2.6,1.29,3.25
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,2nd Round,3,Koubek S.,Calatrava A.,52,53,6,3,7,6,,,,,,,2,0,Completed,1.8,1.9,1.8,1.7,1.75,1.65,1.83,1.83
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,2nd Round,3,Rusedski G.,Black B.,73,35,6,1,7,6,,,,,,,2,0,Completed,1.45,2.5,1.5,2,1.45,2,1.5,2.5
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,2nd Round,3,Weiner G.,di Pasquale A.,277,61,6,2,3,6,6,1,,,,,2,1,Completed,,,2.5,1.35,2.4,1.3,2.75,1.4
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,Quarterfinals,3,Balcells J.,Weiner G.,74,277,6,3,6,4,,,,,,,2,0,Completed,,,1.5,2.1,1.55,1.85,1.57,2.25
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,Quarterfinals,3,Clavet F.,Gambill J.M.,47,33,6,4,6,4,,,,,,,2,0,Completed,2.9,1.35,2.35,1.4,2.1,1.4,3,1.33
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,Quarterfinals,3,Hrbaty D.,Johansson T.,17,36,6,7,6,3,6,2,,,,,2,1,Completed,1.8,1.9,1.65,1.9,1.65,1.75,1.73,2
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,Quarterfinals,3,Rusedski G.,Koubek S.,73,52,6,2,5,7,7,5,,,,,2,1,Completed,,,1.4,2.35,1.35,2.2,1.44,2.63
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,Semifinals,3,Clavet F.,Rusedski G.,47,73,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,Semifinals,3,Hrbaty D.,Balcells J.,17,74,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,
4,Auckland,Heineken Open,08/01/01,International,Outdoor,Hard,The Final,3,Hrbaty D.,Clavet F.,17,47,4,6,6,2,6,3,,,,,2,1,Completed,,,1.4,2.3,1.45,2,1.5,2.5
