ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,1st Round,3,Rusedski G.,Zabaleta M.,30,58,6,4,3,6,6,1,,,,,2,1,Completed,,,1.42,2.6,1.42,2.5,1.45,2.2,1.444,2.625
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,1st Round,3,Safin M.,Chang M.,11,94,2,6,6,3,6,4,,,,,2,1,Completed,,,1.3,3.2,1.32,2.9,1.3,2.7,1.286,3.25
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,1st Round,3,Schalken S.,Blanco G.,29,56,6,2,3,6,6,3,,,,,2,1,Completed,,,1.25,3.5,1.23,3.4,1.2,3.3,1.286,3.25
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,1st Round,3,Tabara M.,Sa A.,99,89,7,5,6,2,,,,,,,2,0,Completed,,,,,1.58,2.1,1.55,2,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,1st Round,3,Vicente F.,Squillari F.,51,55,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,1st Round,3,Youzhny M.,Montanes A.,60,62,4,6,7,6,6,2,,,,,2,1,Completed,,,1.45,2.55,1.55,2.2,1.5,2.1,1.5,2.5
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,2nd Round,3,Bjorkman J.,Safin M.,61,11,6,3,4,6,6,3,,,,,2,1,Completed,,,2.75,1.38,2.8,1.33,2.7,1.3,3,1.333
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,2nd Round,3,Golmard J.,Elseneer G.,49,205,7,6,6,2,,,,,,,2,0,Completed,,,1.35,2.9,1.33,2.8,1.35,2.5,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,2nd Round,3,Ivanisevic G.,Youzhny M.,12,60,4,6,6,3,6,3,,,,,2,1,Completed,,,,,,,,,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,2nd Round,3,Kratochvil M.,Nielsen M.,44,458,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,2nd Round,3,Mantilla F.,Schalken S.,36,29,6,4,6,4,,,,,,,2,0,Completed,,,2.3,1.55,2.05,1.63,1.85,1.65,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,2nd Round,3,Nalbandian D.,Clavet F.,45,50,6,3,6,3,,,,,,,2,0,Completed,,,2.1,1.65,1.88,1.75,1.85,1.65,2,1.727
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,2nd Round,3,Novak J.,Vicente F.,28,51,6,3,6,3,,,,,,,2,0,Completed,,,1.35,2.9,1.32,2.85,1.3,2.7,1.333,3
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,2nd Round,3,Rusedski G.,Tabara M.,30,99,5,7,7,5,6,4,,,,,2,1,Completed,,,1.33,3,1.28,3.05,1.3,2.7,1.286,3.25
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,Quarterfinals,3,Golmard J.,Bjorkman J.,49,61,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,Quarterfinals,3,Kratochvil M.,Nalbandian D.,44,45,2,6,6,1,7,5,,,,,2,1,Completed,,,,,,,,,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,Quarterfinals,3,Novak J.,Mantilla F.,28,36,6,1,6,1,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,Quarterfinals,3,Rusedski G.,Ivanisevic G.,30,12,6,2,0,6,6,3,,,,,2,1,Completed,,,,,,,,,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,Semifinals,3,Golmard J.,Kratochvil M.,49,44,6,2,6,2,,,,,,,2,0,Completed,,,1.7,2,1.71,1.91,1.65,1.85,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,Semifinals,3,Rusedski G.,Novak J.,30,28,6,7,6,4,7,6,,,,,2,1,Completed,,,2.1,1.65,1.85,1.75,1.85,1.65,,
4,Auckland,Heineken Open,07/01/02,International,Outdoor,Hard,The Final,3,Rusedski G.,Golmard J.,30,49,6,7,6,4,7,5,,,,,2,1,Completed,,,1.6,2.2,1.55,2.15,1.6,1.9,1.533,2.375
