WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
4,Hobart,Hobart International,08/01/17,International,Outdoor,Hard,1st Round,3,Rogers S.,Sevastova A.,57,35,1031,1425,6,2,1,6,6,4,2,1,Completed,1.66,2.1,1.6,2.1,1.8,2,1.84,2.06,1.84,2.11,1.74,2.05
4,Hobart,Hobart International,08/01/17,International,Outdoor,Hard,1st Round,3,Cabrera L.,Doi M.,208,42,257,1270,6,4,5,7,7,5,2,1,Completed,3.4,1.3,3.1,1.28,3.25,1.33,3.32,1.37,3.6,1.37,3.26,1.32
4,Hobart,Hobart International,08/01/17,International,Outdoor,Hard,1st Round,3,Voskoboeva G.,Parmentier P.,310,66,140,886,6,4,6,3,,,2,0,Completed,2.75,1.4,2.6,1.38,2.75,1.44,2.9,1.46,2.9,1.5,2.73,1.44
4,Hobart,Hobart International,08/01/17,International,Outdoor,Hard,1st Round,3,Niculescu M.,Jankovic J.,40,54,1300,1100,6,2,6,3,,,2,0,Completed,2.25,1.57,2.1,1.55,2.2,1.62,2.3,1.68,2.3,1.68,2.21,1.63
4,Hobart,Hobart International,09/01/17,International,Outdoor,Hard,1st Round,3,Arruabarrena L.,Minella M.,64,104,923,622,4,6,6,2,6,3,2,1,Completed,1.57,2.25,1.45,2.4,1.57,2.25,1.64,2.38,1.72,2.5,1.59,2.31
4,Hobart,Hobart International,09/01/17,International,Outdoor,Hard,1st Round,3,Safarova L.,Golubic V.,62,58,969,1031,6,3,6,4,,,2,0,Completed,1.33,3.25,1.28,3.1,1.33,3.25,1.38,3.26,1.44,3.3,1.35,3.13
4,Hobart,Hobart International,09/01/17,International,Outdoor,Hard,1st Round,3,Cepede Royg V.,Burger C.,129,138,472,426,6,0,3,6,6,3,2,1,Completed,1.44,2.62,1.48,2.35,1.44,2.62,1.51,2.73,1.53,2.75,1.48,2.59
4,Hobart,Hobart International,09/01/17,International,Outdoor,Hard,1st Round,3,Fett J.,Schiavone F.,340,96,116,659,6,3,6,2,,,2,0,Completed,1.9,1.8,1.88,1.75,1.83,1.83,1.93,1.95,2,1.98,1.9,1.87
4,Hobart,Hobart International,09/01/17,International,Outdoor,Hard,1st Round,3,Petkovic A.,Gibbs N.,55,90,1045,696,6,4,6,0,,,2,0,Completed,1.57,2.25,,,1.53,2.38,1.59,2.5,1.62,2.5,1.55,2.41
4,Hobart,Hobart International,09/01/17,International,Outdoor,Hard,1st Round,3,Tsurenko L.,Soler-Espinosa S.,61,124,1003,483,6,2,6,3,,,2,0,Completed,1.25,3.75,1.22,3.3,1.25,3.8,1.28,4.06,1.3,4.06,1.26,3.69
4,Hobart,Hobart International,09/01/17,International,Outdoor,Hard,1st Round,3,Ozaki R.,Nara K.,100,76,652,813,0,6,7,5,6,3,2,1,Completed,,,,,,,,,,,,
4,Hobart,Hobart International,09/01/17,International,Outdoor,Hard,1st Round,3,Vickery S.,Pereira T.,135,204,441,264,6,3,7,6,,,2,0,Completed,1.44,2.62,1.42,2.5,1.36,2.8,1.55,2.61,1.56,2.8,1.5,2.54
4,Hobart,Hobart International,09/01/17,International,Outdoor,Hard,1st Round,3,Larsson J.,Pliskova Kr.,51,60,1150,1012,6,7,6,3,6,1,2,1,Completed,2.1,1.66,1.88,1.75,2.1,1.73,2.15,1.78,2.16,1.83,2.03,1.76
