WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
4,Hobart,Moorilla Hobart International,06/01/13,International,Outdoor,Hard,1st Round,3,Govortsova O.,Suarez Navarro C.,57,34,1050,1450,6,2,6,1,,,2,0,Completed,2.25,1.57,2.25,1.62,2.2,1.6,2.14,1.78,2.5,1.5,2.5,1.78,2.26,1.6
4,Hobart,Moorilla Hobart International,06/01/13,International,Outdoor,Hard,1st Round,3,Stephens S.,Robson L.,29,50,1537,1153,6,4,7,6,,,2,0,Completed,1.5,2.5,1.5,2.5,1.57,2.25,1.63,2.4,1.53,2.38,1.63,2.6,1.53,2.45
4,Hobart,Moorilla Hobart International,07/01/13,International,Outdoor,Hard,1st Round,3,Gajdosova J.,Oprandi R.,167,59,400,1036,6,4,7,5,,,2,0,Completed,1.83,1.83,1.8,1.95,1.83,1.83,1.98,1.91,1.83,1.83,1.98,2.04,1.84,1.89
4,Hobart,Moorilla Hobart International,07/01/13,International,Outdoor,Hard,1st Round,3,Pironkova T.,Begu I.,39,53,1365,1140,6,3,6,4,,,2,0,Completed,2,1.72,1.95,1.8,1.83,1.83,2.01,1.88,2,1.73,2.1,1.98,1.96,1.79
4,Hobart,Moorilla Hobart International,07/01/13,International,Outdoor,Hard,1st Round,3,Scheepers C.,Cornet A.,62,40,1015,1325,6,1,6,2,,,2,0,Completed,1.53,2.37,1.55,2.35,1.62,2.2,1.68,2.31,1.57,2.25,1.74,2.54,1.61,2.26
4,Hobart,Moorilla Hobart International,07/01/13,International,Outdoor,Hard,1st Round,3,Halep S.,Arruabarrena-Vecino L.,45,78,1220,805,6,3,6,2,,,2,0,Completed,1.38,2.87,1.45,2.75,1.4,2.65,1.51,2.72,1.4,2.75,1.51,3.1,1.43,2.73
4,Hobart,Moorilla Hobart International,07/01/13,International,Outdoor,Hard,1st Round,3,Vesnina E.,Soler Espinosa S.,68,80,902,775,6,2,6,4,,,2,0,Completed,1.25,3.75,1.3,3.25,1.33,3.3,1.29,3.98,1.29,3.25,1.36,3.98,1.3,3.41
4,Hobart,Moorilla Hobart International,07/01/13,International,Outdoor,Hard,1st Round,3,Davis L.,Bobusic B.,91,307,714,152,1,6,6,2,7,6,2,1,Completed,1.44,2.62,1.4,2.8,1.44,2.62,1.4,3.18,1.36,2.88,1.5,3.18,1.42,2.77
4,Hobart,Moorilla Hobart International,07/01/13,International,Outdoor,Hard,1st Round,3,Niculescu M.,Minella M.,54,77,1135,815,6,4,6,3,,,2,0,Completed,1.25,3.75,1.3,3.3,1.33,3.25,1.31,3.78,1.33,3,1.37,3.8,1.3,3.37
4,Hobart,Moorilla Hobart International,07/01/13,International,Outdoor,Hard,1st Round,3,Cirstea S.,Bratchikova N.,27,86,1565,748,3,6,7,5,6,2,2,1,Completed,1.33,3.25,1.5,2.62,1.44,2.5,1.43,3.01,1.4,2.75,1.5,3.25,1.45,2.68
