ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
42,Stuttgart,Mercedes Cup,19/07/05,International Gold,Outdoor,Clay,1st Round,3,Sabau R.,Berlocq C.,79,138,483,304,6,2,6,2,,,,,,,2,0,Completed,1.8,1.9,1.83,1.93,1.87,1.87,1.7,1.9,1.935,1.971
42,Stuttgart,Mercedes Cup,19/07/05,International Gold,Outdoor,Clay,1st Round,3,Nieminen J.,Burgsmuller L.,66,85,557,464,6,7,6,0,6,1,,,,,2,1,Completed,1.16,4.5,1.18,4.65,1.25,3.75,1.15,4,1.231,4.87
42,Stuttgart,Mercedes Cup,19/07/05,International Gold,Outdoor,Clay,1st Round,3,Starace P.,Monfils G.,95,65,435,585,6,2,6,3,,,,,,,2,0,Completed,1.61,2.2,1.65,2.2,1.55,2.35,1.5,2.2,1.763,2.21
42,Stuttgart,Mercedes Cup,19/07/05,International Gold,Outdoor,Clay,1st Round,3,Schuettler R.,Vicente F.,89,122,450,353,7,6,6,4,,,,,,,2,0,Completed,1.66,2.1,1.7,2.1,1.75,2.05,1.5,2.2,1.855,2.07
42,Stuttgart,Mercedes Cup,19/07/05,International Gold,Outdoor,Clay,1st Round,3,Armando H.,Kuerten G.,167,208,250,185,6,4,6,1,,,,,,,2,0,Completed,2.75,1.39,2.7,1.45,2.45,1.5,2.9,1.3,2.76,1.529
42,Stuttgart,Mercedes Cup,19/07/05,International Gold,Outdoor,Clay,2nd Round,3,Zabaleta M.,Rochus O.,93,36,440,1011,4,6,6,2,6,3,,,,,2,1,Completed,1.5,2.5,1.55,2.4,1.6,2.3,1.6,2,1.599,2.57
42,Stuttgart,Mercedes Cup,19/07/05,International Gold,Outdoor,Clay,2nd Round,3,Simon G.,Volandri F.,132,34,329,1041,6,3,2,6,6,4,,,,,2,1,Completed,4,1.22,3.55,1.28,4.25,1.2,3.6,1.2,4.31,1.277
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Waske A.,Acasuso J.,121,44,357,781,7,5,6,4,,,,,,,2,0,Completed,3,1.36,3.2,1.33,3.1,1.35,,,3.65,1.345
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Nieminen J.,Melzer J.,66,37,557,965,6,4,6,7,6,4,,,,,2,1,Completed,1.57,2.25,1.65,2.2,1.7,2.1,,,1.73,2.27
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Novak J.,Sabau R.,23,79,1215,483,4,6,6,4,6,0,,,,,2,1,Completed,1.44,2.62,1.57,2.35,1.55,2.35,,,1.617,2.52
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Seppi A.,Martin A.,77,52,506,662,6,4,6,4,,,,,,,2,0,Completed,2,1.72,2.1,1.7,2.35,1.55,1.9,1.7,2.25,1.741
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Davydenko N.,Ramirez-Hidalgo R.,7,147,2045,290,6,4,6,1,,,,,,,2,0,Completed,1.12,5.5,1.16,5,1.1,6.75,1.15,4,1.152,6.83
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Berdych T.,Kohlschreiber P.,38,64,906,586,7,6,1,6,6,3,,,,,2,1,Completed,1.22,4,1.25,3.85,1.3,3.35,1.35,2.7,1.286,4.15
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Robredo T.,Starace P.,16,95,1485,435,6,7,6,3,6,2,,,,,2,1,Completed,1.28,3.5,1.3,3.4,1.35,3.1,1.3,2.9,1.322,3.81
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Zib T.,Pavel A.,57,41,647,825,5,7,6,3,6,1,,,,,2,1,Completed,2.37,1.53,2.35,1.57,2.17,1.64,2.35,1.45,2.45,1.645
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Schuettler R.,Youzhny M.,89,25,450,1200,7,5,6,3,,,,,,,2,0,Completed,2.37,1.53,2.4,1.55,2.35,1.55,2.2,1.5,2.74,1.529
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Verdasco F.,Andreev I.,58,48,640,724,6,4,5,7,7,6,,,,,2,1,Completed,1.8,1.9,1.7,2.1,1.75,2,1.8,1.8,1.746,2.24
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Monaco J.,Ferrer D.,67,20,556,1340,6,4,6,2,,,,,,,2,0,Completed,2.75,1.39,2.6,1.48,2.45,1.5,2.7,1.35,2.64,1.562
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Nadal R.,Armando H.,3,167,3750,250,6,1,6,2,,,,,,,2,0,Completed,1.01,13,1.01,14,1.04,9.25,1.02,8,1.022,34
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Costa A.,56,100,654,410,6,3,6,4,,,,,,,2,0,Completed,1.9,1.8,1.88,1.88,1.95,1.8,1.75,1.85,1.952,1.952
42,Stuttgart,Mercedes Cup,20/07/05,International Gold,Outdoor,Clay,2nd Round,3,Gaudio G.,Beck A.,13,357,1590,85,6,3,6,3,,,,,,,2,0,Completed,1.03,10,1.04,10,1.04,9.25,1.05,6,1.067,13
42,Stuttgart,Mercedes Cup,21/07/05,International Gold,Outdoor,Clay,3rd Round,3,Nieminen J.,Novak J.,66,23,557,1215,2,6,6,2,7,6,,,,,2,1,Completed,1.72,2,1.77,2,1.8,1.95,,,1.735,2.26
42,Stuttgart,Mercedes Cup,21/07/05,International Gold,Outdoor,Clay,3rd Round,3,Seppi A.,Robredo T.,77,16,506,1485,7,5,2,6,6,1,,,,,2,1,Completed,3.25,1.33,3,1.37,2.85,1.4,2.9,1.3,3.19,1.418
42,Stuttgart,Mercedes Cup,21/07/05,International Gold,Outdoor,Clay,3rd Round,3,Zabaleta M.,Simon G.,93,132,440,329,7,6,6,1,,,,,,,2,0,Completed,1.28,3.5,1.3,3.4,1.28,3.46,1.3,2.9,1.379,3.44
42,Stuttgart,Mercedes Cup,21/07/05,International Gold,Outdoor,Clay,3rd Round,3,Davydenko N.,Waske A.,7,121,2045,357,7,6,6,3,,,,,,,2,0,Completed,1.1,6.5,1.12,6,1.13,5.5,1.15,4,1.123,8.25
42,Stuttgart,Mercedes Cup,21/07/05,International Gold,Outdoor,Clay,3rd Round,3,Gaudio G.,Mathieu P.H.,13,56,1590,654,6,2,6,7,6,0,,,,,2,1,Completed,1.16,4.5,1.13,5.65,1.17,4.67,1.15,4,1.174,6.15
42,Stuttgart,Mercedes Cup,21/07/05,International Gold,Outdoor,Clay,3rd Round,3,Berdych T.,Schuettler R.,38,89,906,450,7,6,6,1,,,,,,,2,0,Completed,1.53,2.37,1.55,2.4,1.6,2.3,1.6,2,1.552,2.69
42,Stuttgart,Mercedes Cup,21/07/05,International Gold,Outdoor,Clay,3rd Round,3,Zib T.,Monaco J.,57,67,647,556,6,4,7,6,,,,,,,2,0,Completed,2.75,1.4,2.85,1.4,2.67,1.44,2.35,1.45,3.16,1.424
42,Stuttgart,Mercedes Cup,21/07/05,International Gold,Outdoor,Clay,3rd Round,3,Nadal R.,Verdasco F.,3,58,3750,640,6,3,6,2,,,,,,,2,0,Completed,1.04,9,1.05,9,1.05,8.5,1.05,6,1.054,15.56
42,Stuttgart,Mercedes Cup,22/07/05,International Gold,Outdoor,Clay,Quarterfinals,3,Davydenko N.,Berdych T.,7,38,2045,906,6,4,6,2,,,,,,,2,0,Completed,1.33,3.25,1.37,3,1.35,3.1,1.35,2.7,1.403,3.28
42,Stuttgart,Mercedes Cup,22/07/05,International Gold,Outdoor,Clay,Quarterfinals,3,Nieminen J.,Seppi A.,66,77,557,506,6,2,6,3,,,,,,,2,0,Completed,2.2,1.61,2.2,1.65,2.15,1.65,2,1.6,2.35,1.69
42,Stuttgart,Mercedes Cup,22/07/05,International Gold,Outdoor,Clay,Quarterfinals,3,Nadal R.,Zib T.,3,57,3750,647,6,2,6,1,,,,,,,2,0,Completed,1.02,11,1.02,12,1.03,10.5,1.02,8,1.019,41
42,Stuttgart,Mercedes Cup,22/07/05,International Gold,Outdoor,Clay,Quarterfinals,3,Gaudio G.,Zabaleta M.,13,93,1590,440,6,4,1,6,6,2,,,,,2,1,Completed,1.25,3.75,1.33,3.2,1.35,3.1,1.3,2.9,1.375,3.47
42,Stuttgart,Mercedes Cup,23/07/05,International Gold,Outdoor,Clay,Semifinals,3,Nadal R.,Nieminen J.,3,66,3750,557,6,2,7,5,,,,,,,2,0,Completed,1.02,11,1.02,14,1.04,18,1.03,7,1.036,21.5
42,Stuttgart,Mercedes Cup,23/07/05,International Gold,Outdoor,Clay,Semifinals,3,Gaudio G.,Davydenko N.,13,7,1590,2045,6,3,2,1,,,,,,,1,0,Retired,1.57,2.25,1.7,2.15,1.7,2.1,1.5,2.2,1.8,2.05
42,Stuttgart,Mercedes Cup,24/07/05,International Gold,Outdoor,Clay,The Final,5,Nadal R.,Gaudio G.,3,13,3750,1590,6,3,6,3,6,4,,,,,3,0,Completed,1.12,5.5,1.15,5.5,1.17,4.67,1.15,4,1.159,6.67
