ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Blanco G.,Phau B.,59,235,6,1,6,1,,,,,,,2,0,Completed,1.25,3.5,1.33,2.75,1.25,3,1.286,3.25
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Boutter J.,Acasuso J.,65,79,6,7,7,6,6,3,,,,,2,1,Completed,2.3,1.53,2.25,1.5,2.3,1.4,2.25,1.571
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Bruguera S.,Andersen J.F.,62,200,6,4,6,1,,,,,,,2,0,Completed,,,1.41,2.45,1.4,2.3,,
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Clavet F.,Diaz J.,58,75,1,6,6,1,7,6,,,,,2,1,Completed,1.57,2.25,1.61,2.05,1.45,2.2,1.615,2.2
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Gaudenzi A.,Trifu G.,55,368,7,5,7,6,,,,,,,2,0,Completed,,,1.21,3.4,1.25,3,,
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Hipfl M.,Lopez F.,101,214,6,4,3,6,6,4,,,,,2,1,Completed,,,1.45,2.3,1.4,2.3,,
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Ilie A.,Burgsmuller L.,68,73,6,1,6,3,,,,,,,2,0,Completed,1.5,2.4,1.45,2.3,1.4,2.3,1.533,2.375
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Lopez M.,Fromberg R.,236,175,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Massu N.,Kohlmann M.,80,185,6,7,6,3,7,5,,,,,2,1,Completed,,,,,,,,
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Medvedev A.,di Pasquale A.,117,85,7,6,6,1,,,,,,,2,0,Completed,1.75,1.95,1.75,1.85,1.8,1.7,1.833,1.833
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Pioline C.,Schuettler R.,67,54,6,4,6,3,,,,,,,2,0,Completed,1.5,2.4,1.55,2.1,1.55,2,1.533,2.375
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Robredo T.,Russell M.,52,89,6,2,6,7,6,3,,,,,2,1,Completed,1.33,3,1.31,2.8,1.4,2.3,1.444,2.625
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Rosset M.,Herm-Zahlava J.,98,335,6,2,6,4,,,,,,,2,0,Completed,,,1.25,3.2,1.3,2.7,1.333,3
43,Stuttgart,Mercedes Cup,16/07/01,International Gold,Outdoor,Clay,1st Round,3,Sanchez D.,Vinck C.,92,149,6,4,6,2,,,,,,,2,0,Completed,1.42,2.6,1.45,2.3,1.5,2.1,1.571,2.25
