WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Cetkovska P.,Medina Garrigues A.,45,34,1222,1540,2,6,6,2,6,2,2,1,Completed,2.37,1.53,2.25,1.6,2.5,1.5,2.33,1.67,2.5,1.5,2.5,1.7,2.33,1.57
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Peer S.,Lisicki S.,24,22,2090,2204,6,4,7,6,,,2,0,Completed,4.33,1.2,4,1.22,3.75,1.25,4.6,1.23,3.75,1.25,5.2,1.27,4.06,1.22
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Bondarenko A.,Morita A.,139,48,485,1193,6,2,4,6,6,2,2,1,Completed,3.25,1.33,3,1.35,3,1.36,3.23,1.39,2.88,1.36,3.45,1.4,3.08,1.35
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Safarova L.,Zakopalova K.,29,44,1775,1235,6,2,6,2,,,2,0,Completed,1.28,3.5,1.3,3.3,1.36,3,1.35,3.46,1.29,3.25,1.4,3.5,1.33,3.23
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Errani S.,Stephens S.,38,110,1420,627,6,1,7,5,,,2,0,Completed,1.5,2.5,1.5,2.5,1.44,2.63,1.53,2.67,1.44,2.63,1.59,2.8,1.5,2.5
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Scheepers C.,Marino R.,101,39,703,1322,7,5,6,2,,,2,0,Completed,2.2,1.61,2.08,1.7,2.1,1.67,2.07,1.83,2,1.73,2.2,1.85,2.04,1.73
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Makarova E.,Martinez-Sanchez M.J.,40,35,1320,1505,7,5,6,3,,,2,0,Completed,2.75,1.4,2.8,1.4,2.63,1.44,2.69,1.52,2.88,1.36,3,1.57,2.73,1.43
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Kuznetsova S.,Craybas J.,13,116,2751,600,6,3,6,4,,,2,0,Completed,1.16,5,1.2,4.25,1.2,4.33,1.17,5.64,1.17,5,1.24,5.64,1.18,4.62
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Rodionova An.,Hercog P.,113,42,610,1305,6,0,6,0,,,2,0,Completed,2.5,1.5,2.35,1.55,2.5,1.5,2.46,1.61,2.38,1.53,2.58,1.61,2.39,1.55
42,Cincinnati,Western & Southern Financial Group Women's Open,15/08/11,Premier,Outdoor,Hard,1st Round,3,Zheng J.,Goerges J.,65,20,951,2335,6,2,1,6,6,4,2,1,Completed,1.83,1.83,1.9,1.85,2,1.73,1.97,1.92,2,1.73,2.1,2.05,1.93,1.83
