ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,1st Round,3,Rochus C.,Vicente F.,74,56,7,5,6,2,,,,,,,2,0,Completed,2.05,1.67,2,1.6,1.9,1.6,2.375,1.533
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,1st Round,3,Russell M.,Dosedel S.,93,103,6,3,6,2,,,,,,,2,0,Completed,1.75,1.95,1.85,1.75,1.75,1.75,2,1.727
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,1st Round,3,Settergren J.,Diaz J.,163,75,6,2,6,3,,,,,,,2,0,Completed,,,3.55,1.2,3.2,1.2,3.5,1.25
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,1st Round,3,Tabara M.,Rochus O.,51,71,6,7,6,4,6,4,,,,,2,1,Completed,1.65,2.1,1.5,2.25,1.5,2.1,1.571,2.25
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,1st Round,3,Ulihrach B.,Jonsson F.,43,188,6,3,6,4,,,,,,,2,0,Completed,1.25,3.5,1.27,3,1.25,3,1.3,3.2
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,1st Round,3,Vinciguerra A.,Hood M.,39,485,6,1,6,4,,,,,,,2,0,Completed,1.2,4,1.22,3.3,1.35,2.5,1.25,3.5
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,2nd Round,3,El Aynaoui Y.,Hipfl M.,81,88,7,6,6,3,,,,,,,2,0,Completed,1.85,1.85,1.7,1.9,1.6,1.9,1.833,1.833
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,2nd Round,3,Gaudenzi A.,Vinciguerra A.,78,39,7,5,6,1,,,,,,,2,0,Completed,2.15,1.62,2.05,1.6,1.8,1.7,2.2,1.615
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,2nd Round,3,Norman M.,Ilie A.,19,66,6,4,6,3,,,,,,,2,0,Completed,1.45,2.55,1.4,2.5,1.35,2.5,1.444,2.625
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,2nd Round,3,Portas A.,Acasuso J.,26,80,7,6,3,6,6,3,,,,,2,1,Completed,1.57,2.25,1.6,2.05,1.6,1.9,1.571,2.25
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,2nd Round,3,Robredo T.,Calleri A.,54,89,6,7,7,6,6,3,,,,,2,1,Completed,1.62,2.15,1.6,2.05,1.7,1.8,1.667,2.1
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,2nd Round,3,Rochus C.,Russell M.,74,93,6,1,6,1,,,,,,,2,0,Completed,1.8,1.9,1.75,1.85,1.7,1.8,1.8,1.909
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,2nd Round,3,Tabara M.,Settergren J.,51,163,6,4,6,0,,,,,,,2,0,Completed,1.3,3.2,1.37,2.55,1.35,2.5,1.333,3
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,2nd Round,3,Ulihrach B.,Meligeni F.,43,87,7,5,6,4,,,,,,,2,0,Completed,1.57,2.25,1.5,2.2,1.45,2.2,1.571,2.25
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,Quarterfinals,3,El Aynaoui Y.,Tabara M.,81,51,6,4,6,2,,,,,,,2,0,Completed,1.67,2.05,1.72,1.85,1.65,1.85,1.667,2.1
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,Quarterfinals,3,Gaudenzi A.,Robredo T.,78,54,7,5,4,6,6,3,,,,,2,1,Completed,2.05,1.67,1.85,1.73,1.75,1.75,1.909,1.8
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,Quarterfinals,3,Norman M.,Rochus C.,19,74,3,6,6,3,7,5,,,,,2,1,Completed,1.4,2.7,1.35,2.75,1.35,2.5,1.364,2.875
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,Quarterfinals,3,Ulihrach B.,Portas A.,43,26,6,2,3,6,7,6,,,,,2,1,Completed,2,1.7,1.82,1.75,1.9,1.6,2.1,1.667
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,Semifinals,3,Gaudenzi A.,El Aynaoui Y.,78,81,6,2,7,6,,,,,,,2,0,Completed,,,,,,,1.833,1.833
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,Semifinals,3,Ulihrach B.,Norman M.,43,19,6,2,4,6,6,1,,,,,2,1,Completed,2.25,1.57,2.2,1.5,2.2,1.45,2.1,1.667
39,Bastad,Swedish Open,09/07/01,International,Outdoor,Clay,The Final,3,Gaudenzi A.,Ulihrach B.,78,43,7,5,6,3,,,,,,,2,0,Completed,,,,,,,,
