ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,1st Round,3,Portas A.,Vicente F.,71,54,4,6,6,4,6,4,,,,,2,1,Completed,2.2,1.615,2.15,1.65,2,1.63,2,1.55,2.1,1.667
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,1st Round,3,Robredo T.,Pless K.,31,87,5,7,6,2,6,2,,,,,2,1,Completed,1.222,3.75,1.22,4,1.25,3.25,1.2,3.3,1.222,3.75
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,1st Round,3,Ulihrach B.,Spadea V.,50,72,6,3,6,1,,,,,,,2,0,Completed,,,1.57,2.3,1.55,2.15,1.55,2,,
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,1st Round,3,Zabaleta M.,Soderling R.,43,268,7,6,7,6,,,,,,,2,0,Completed,,,1.28,3.4,1.29,2.92,1.3,2.7,,
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,2nd Round,3,Calleri A.,Coutelot N.,56,105,6,2,7,5,,,,,,,2,0,Completed,1.4,2.75,1.35,3,1.25,3.1,1.3,2.7,,
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,2nd Round,3,Canas G.,Montanes A.,17,57,6,0,6,0,,,,,,,2,0,Completed,1.4,2.75,1.3,3.25,1.35,2.75,1.3,2.7,,
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,2nd Round,3,Davydenko N.,Gonzalez F.,95,42,6,3,6,4,,,,,,,2,0,Completed,3.75,1.25,3.1,1.33,2.88,1.32,3,1.25,3.75,1.222
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,2nd Round,3,El Aynaoui Y.,Ulihrach B.,18,50,6,3,6,3,,,,,,,2,0,Completed,1.571,2.25,1.62,2.2,1.52,2.25,1.55,2,1.533,2.375
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,2nd Round,3,Moya C.,Labadze I.,21,90,6,2,6,4,,,,,,,2,0,Completed,1.222,4,1.2,4.2,1.2,3.7,1.15,3.8,1.222,3.75
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,2nd Round,3,Norman M.,Hrbaty D.,159,52,2,6,6,4,6,2,,,,,2,1,Completed,2.25,1.571,2.25,1.6,2.25,1.52,2.2,1.45,2.25,1.571
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,2nd Round,3,Portas A.,Zabaleta M.,71,43,6,3,6,4,,,,,,,2,0,Completed,2.2,1.615,2.2,1.62,2.15,1.55,1.8,1.7,2,1.727
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,2nd Round,3,Robredo T.,Fraile G.,31,231,6,4,2,6,6,4,,,,,2,1,Completed,1.125,5.5,1.16,4.75,1.15,4.25,1.15,3.8,,
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,Quarterfinals,3,Calleri A.,Canas G.,56,17,6,3,7,5,,,,,,,2,0,Completed,2.625,1.444,2.75,1.42,2.5,1.4,2.5,1.35,2.625,1.444
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,Quarterfinals,3,El Aynaoui Y.,Portas A.,18,71,4,6,6,1,6,4,,,,,2,1,Completed,1.4,2.75,1.45,2.65,1.35,2.75,1.35,2.5,1.5,2.5
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,Quarterfinals,3,Moya C.,Davydenko N.,21,95,6,3,6,2,,,,,,,2,0,Completed,1.222,4,1.18,4.5,1.2,3.75,1.2,3.3,,
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,Quarterfinals,3,Robredo T.,Norman M.,31,159,2,6,6,3,6,3,,,,,2,1,Completed,1.533,2.375,1.58,2.3,1.6,2.1,1.55,2,,
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,Semifinals,3,El Aynaoui Y.,Robredo T.,18,31,6,2,6,2,,,,,,,2,0,Completed,1.909,1.8,1.85,1.9,1.72,1.91,1.7,1.8,1.727,2
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,Semifinals,3,Moya C.,Calleri A.,21,56,6,4,6,2,,,,,,,2,0,Completed,1.444,2.625,1.48,2.55,1.44,2.45,1.4,2.3,1.4,2.75
37,Bastad,Swedish Open,08/07/02,International,Outdoor,Clay,The Final,3,Moya C.,El Aynaoui Y.,21,18,6,3,2,6,7,5,,,,,2,1,Completed,1.5,2.5,1.6,2.25,1.45,2.45,1.45,2.2,,
