ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
38,Bastad,SkiStar Swedish Open,12/07/10,ATP250,Outdoor,Clay,1st Round,3,Riba P.,Luczak P.,80,78,648,654,4,6,6,2,7,6,,,,,2,1,Completed,1.4,2.75,1.55,2.35,1.53,2.38,1.5,2.84,1.44,2.63,1.63,2.84,1.49,2.53
38,Bastad,SkiStar Swedish Open,12/07/10,ATP250,Outdoor,Clay,1st Round,3,Starace P.,Serra F.,69,62,712,785,6,2,6,2,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.57,2.25,1.6,2.55,1.53,2.38,1.62,2.56,1.56,2.35
38,Bastad,SkiStar Swedish Open,12/07/10,ATP250,Outdoor,Clay,1st Round,3,Vinciguerra A.,Brands D.,347,70,112,703,7,6,6,7,6,4,,,,,2,1,Completed,3,1.36,2.95,1.35,2.75,1.4,3.1,1.43,2.75,1.4,3.4,1.45,2.83,1.39
38,Bastad,SkiStar Swedish Open,12/07/10,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Prpic F.,86,303,615,136,6,7,6,3,6,4,,,,,2,1,Completed,1.22,4,1.25,3.75,1.25,3.75,1.3,3.97,1.22,3.75,1.3,4.5,1.24,3.83
38,Bastad,SkiStar Swedish Open,13/07/10,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Mathieu P.H.,64,51,755,875,7,6,7,6,,,,,,,2,0,Completed,2.37,1.53,2.35,1.55,2.5,1.5,2.39,1.66,2.25,1.57,2.5,1.72,2.32,1.57
38,Bastad,SkiStar Swedish Open,13/07/10,ATP250,Outdoor,Clay,1st Round,3,Golubev A.,Gonzalez M.,82,196,633,244,6,3,6,2,,,,,,,2,0,Completed,1.8,1.9,1.75,2,1.8,1.91,1.93,2.01,1.67,2.1,2,2.1,1.8,1.94
38,Bastad,SkiStar Swedish Open,13/07/10,ATP250,Outdoor,Clay,1st Round,3,Robert S.,Dasnieres de Veigy J.,77,231,663,207,6,4,6,1,,,,,,,2,0,Completed,1.36,3,1.4,2.8,1.36,3,1.43,3.14,1.33,3,1.44,3.35,1.38,2.94
38,Bastad,SkiStar Swedish Open,13/07/10,ATP250,Outdoor,Clay,1st Round,3,Seppi A.,Granollers M.,76,87,675,613,6,4,6,2,,,,,,,2,0,Completed,2,1.72,2.05,1.7,2,1.73,2.09,1.85,2.1,1.67,2.15,1.9,2.02,1.74
38,Bastad,SkiStar Swedish Open,13/07/10,ATP250,Outdoor,Clay,1st Round,3,Nieminen J.,Lindell C.,63,855,781,12,4,6,6,0,6,4,,,,,2,1,Completed,1.06,8,1.1,6.25,1.08,7,1.09,10.2,1.1,6,1.11,10.2,1.07,7.72
38,Bastad,SkiStar Swedish Open,13/07/10,ATP250,Outdoor,Clay,1st Round,3,Skugor F.,Istomin D.,369,60,101,795,7,6,7,6,,,,,,,2,0,Completed,2.62,1.44,3.1,1.33,2.75,1.4,2.69,1.54,3,1.33,3.6,1.54,2.9,1.38
38,Bastad,SkiStar Swedish Open,13/07/10,ATP250,Outdoor,Clay,1st Round,3,Robredo T.,Przysiezny M.,36,89,1075,609,7,6,6,3,,,,,,,2,0,Completed,1.14,5,1.16,4.75,1.14,5,1.2,5.33,1.14,5,1.2,5.8,1.16,4.88
38,Bastad,SkiStar Swedish Open,13/07/10,ATP250,Outdoor,Clay,1st Round,3,Eleskovic E.,Janowicz J.,483,253,63,180,6,3,6,4,,,,,,,2,0,Completed,2.1,1.66,2,1.75,2.1,1.67,2.2,1.77,2.25,1.57,2.44,1.8,2.15,1.66
38,Bastad,SkiStar Swedish Open,14/07/10,ATP250,Outdoor,Clay,2nd Round,3,Seppi A.,Starace P.,76,69,675,712,6,4,3,6,7,6,,,,,2,1,Completed,2.5,1.5,2.25,1.6,2.25,1.57,2.55,1.6,2.38,1.57,2.55,1.64,2.36,1.56
38,Bastad,SkiStar Swedish Open,14/07/10,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Riba P.,64,80,755,648,6,4,6,2,,,,,,,2,0,Completed,1.44,2.62,1.45,2.6,1.5,2.5,1.52,2.75,1.5,2.5,1.57,2.75,1.5,2.52
