ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
17,Scottsdale,Franklin Templeton Tennis Classic,01/03/04,International,Outdoor,Hard,1st Round,3,Tursunov D.,Karlovic I.,74,70,6,3,6,4,,,,,,,2,0,Completed,1.833,1.833,1.8,2,1.7,2.1,1.7,1.8,1.813,2.07
17,Scottsdale,Franklin Templeton Tennis Classic,01/03/04,International,Outdoor,Hard,1st Round,3,Moodie W.,Dupuis A.,101,65,6,7,6,2,6,2,,,,,2,1,Completed,2,1.727,1.9,1.9,1.8,1.95,1.75,1.75,1.952,1.901
17,Scottsdale,Franklin Templeton Tennis Classic,01/03/04,International,Outdoor,Hard,1st Round,3,Kiefer N.,Vahaly B.,46,120,6,3,6,3,,,,,,,2,0,Completed,1.4,2.75,1.45,2.75,1.42,2.75,1.45,2.2,1.417,3.1
17,Scottsdale,Franklin Templeton Tennis Classic,01/03/04,International,Outdoor,Hard,1st Round,3,Burgsmuller L.,Dent T.,76,35,6,4,3,6,7,5,,,,,2,1,Completed,3.5,1.25,3.95,1.25,4.06,1.21,3.3,1.2,3.95,1.282
17,Scottsdale,Franklin Templeton Tennis Classic,02/03/04,International,Outdoor,Hard,1st Round,3,Andreev I.,Ancic M.,83,81,4,6,7,5,6,4,,,,,2,1,Completed,2.5,1.5,2.75,1.45,2.75,1.42,2.2,1.45,2.89,1.463
17,Scottsdale,Franklin Templeton Tennis Classic,02/03/04,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Evans B.,59,964,6,1,6,4,,,,,,,2,0,Completed,,,1.1,6.5,,,1.1,4.5,1.093,9
17,Scottsdale,Franklin Templeton Tennis Classic,02/03/04,International,Outdoor,Hard,1st Round,3,Arthurs W.,Corretja A.,131,91,6,1,6,4,,,,,,,2,0,Completed,1.833,1.833,2.1,1.73,1.95,1.8,1.6,1.9,2.03,1.84
17,Scottsdale,Franklin Templeton Tennis Classic,02/03/04,International,Outdoor,Hard,1st Round,3,Ginepri R.,Phillips T.,27,413,6,2,6,0,,,,,,,2,0,Completed,,,1.12,6,1.1,6.75,1.1,4.5,1.143,6.25
17,Scottsdale,Franklin Templeton Tennis Classic,02/03/04,International,Outdoor,Hard,1st Round,3,Spadea V.,Johansson T.,29,231,6,4,6,4,,,,,,,2,0,Completed,2.2,1.615,2.4,1.57,2.3,1.6,2.1,1.5,2.59,1.559
17,Scottsdale,Franklin Templeton Tennis Classic,02/03/04,International,Outdoor,Hard,1st Round,3,Mamiit C.,Lisnard J.R.,193,122,6,0,4,6,6,3,,,,,2,1,Completed,1.667,2.1,1.7,2.15,1.75,2,1.75,1.75,1.725,2.2
17,Scottsdale,Franklin Templeton Tennis Classic,02/03/04,International,Outdoor,Hard,1st Round,3,Bogomolov A.,Marcaccio G.,116,391,6,3,5,7,6,4,,,,,2,1,Completed,,,1.36,3.15,1.35,3.1,1.25,3,1.385,3.2
17,Scottsdale,Franklin Templeton Tennis Classic,02/03/04,International,Outdoor,Hard,1st Round,3,Blake J.,Vassallo-Arguello M.,37,111,6,3,6,1,,,,,,,2,0,Completed,,,1.06,9,1.1,6.25,1.05,5,1.085,9
17,Scottsdale,Franklin Templeton Tennis Classic,03/03/04,International,Outdoor,Hard,1st Round,3,Verkerk M.,Allegro Y.,19,361,6,3,6,2,,,,,,,2,0,Completed,1.25,3.5,1.39,3,1.32,3.22,1.25,3,1.377,3.25
17,Scottsdale,Franklin Templeton Tennis Classic,03/03/04,International,Outdoor,Hard,1st Round,3,Hanescu V.,Ferreira W.,75,48,6,1,6,2,,,,,,,2,0,Completed,2.375,1.533,2.4,1.57,2.35,1.55,2.2,1.45,2.4,1.633
17,Scottsdale,Franklin Templeton Tennis Classic,03/03/04,International,Outdoor,Hard,1st Round,3,Soderling R.,Malisse X.,47,58,6,3,7,6,,,,,,,2,0,Completed,1.833,1.833,2,1.8,2,1.75,1.75,1.75,2.05,1.826
17,Scottsdale,Franklin Templeton Tennis Classic,03/03/04,International,Outdoor,Hard,1st Round,3,Roddick A.,van Lottum J.,3,89,6,3,7,5,,,,,,,2,0,Completed,1.056,8.5,1.1,7,1.1,5.85,1.1,4.5,1.12,6.82
17,Scottsdale,Franklin Templeton Tennis Classic,03/03/04,International,Outdoor,Hard,2nd Round,3,Spadea V.,Arthurs W.,29,131,6,3,6,2,,,,,,,2,0,Completed,1.5,2.5,1.5,2.6,1.4,2.85,1.45,2.2,1.465,2.9
17,Scottsdale,Franklin Templeton Tennis Classic,03/03/04,International,Outdoor,Hard,2nd Round,3,Ginepri R.,Moodie W.,27,101,2,6,7,6,6,4,,,,,2,1,Completed,1.4,2.75,1.42,2.85,1.37,2.92,1.4,2.3,1.407,3.16
17,Scottsdale,Franklin Templeton Tennis Classic,04/03/04,International,Outdoor,Hard,2nd Round,3,Kiefer N.,Tursunov D.,46,74,6,4,6,4,,,,,,,2,0,Completed,1.615,2.2,1.7,2.15,1.65,2.1,1.5,2.1,1.833,2.04
17,Scottsdale,Franklin Templeton Tennis Classic,04/03/04,International,Outdoor,Hard,2nd Round,3,Blake J.,Andreev I.,37,83,6,3,6,2,,,,,,,2,0,Completed,1.333,3.25,1.33,3.3,1.27,3.53,1.3,2.7,1.339,3.5
17,Scottsdale,Franklin Templeton Tennis Classic,05/03/04,International,Outdoor,Hard,2nd Round,3,Hanescu V.,Soderling R.,75,47,6,3,6,7,6,3,,,,,2,1,Completed,3,1.364,2.6,1.48,2.6,1.45,2.5,1.35,2.73,1.518
17,Scottsdale,Franklin Templeton Tennis Classic,05/03/04,International,Outdoor,Hard,2nd Round,3,Verkerk M.,Mamiit C.,19,193,6,2,4,6,6,3,,,,,2,1,Completed,1.364,3,1.42,2.85,1.4,2.85,1.25,3,1.444,2.95
