ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,1st Round,3,Norman M.,Pozzi G.,5,46,7,6,6,3,,,,,,,2,0,Completed,1.2,4,1.22,3.2,1.2,3.2,1.286,3.25
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,1st Round,3,Puentes G.,Kratochvil M.,103,78,1,6,7,6,6,4,,,,,2,1,Completed,3.5,1.25,2.6,1.35,3,1.25,3.5,1.25
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,1st Round,3,Rios M.,Voinea A.,25,147,7,6,6,2,,,,,,,2,0,Completed,1.45,2.5,1.35,2.55,1.3,2.7,1.444,2.625
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,1st Round,3,Schuettler R.,di Pasquale A.,53,61,6,2,6,3,,,,,,,2,0,Completed,1.5,2.4,1.55,2.05,1.5,2.1,1.533,2.375
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,2nd Round,3,Clavet F.,Canas G.,40,135,7,6,7,5,,,,,,,2,0,Completed,1.53,2.3,1.52,2.1,1.55,2,1.5,2.5
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,2nd Round,3,Fish M.,Enqvist T.,251,9,6,2,5,7,6,4,,,,,2,1,Completed,3.25,1.28,3.1,1.25,3,1.25,3.25,1.286
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,2nd Round,3,Henman T.,Puentes G.,10,103,6,1,7,5,,,,,,,2,0,Completed,1.08,6.25,1.08,5,1.1,4.5,1.1,6
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,2nd Round,3,Hewitt L.,Fromberg R.,6,124,3,6,6,1,6,3,,,,,2,1,Completed,1.12,5.25,1.15,4,1.15,3.8,1.167,4.5
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,2nd Round,3,Levy H.,Ilie A.,59,43,6,7,6,1,6,2,,,,,2,1,Completed,1.9,1.8,1.87,1.7,1.85,1.65,1.909,1.8
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,2nd Round,3,Massu N.,Gaudenzi A.,68,98,6,1,7,6,,,,,,,2,0,Completed,1.67,2.05,1.75,1.82,1.6,1.9,1.667,2.1
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,2nd Round,3,Norman M.,Acasuso J.,5,109,6,3,6,1,,,,,,,2,0,Completed,1.18,4.25,1.18,3.65,1.15,3.8,1.2,4
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,2nd Round,3,Rios M.,Schuettler R.,25,53,3,6,6,3,6,2,,,,,2,1,Completed,1.6,2.2,1.55,2.1,1.55,2,1.533,2.375
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,Quarterfinals,3,Clavet F.,Massu N.,40,68,6,4,2,6,6,3,,,,,2,1,Completed,1.6,2.2,1.55,2.05,1.5,2.1,1.615,2.2
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,Quarterfinals,3,Hewitt L.,Rios M.,6,25,7,5,6,2,,,,,,,2,0,Completed,1.35,2.95,1.4,2.4,1.35,2.5,1.333,3
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,Quarterfinals,3,Levy H.,Henman T.,59,10,6,2,6,4,,,,,,,2,0,Completed,3.25,1.28,3,1.25,3.2,1.2,3.5,1.25
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,Quarterfinals,3,Norman M.,Fish M.,5,251,6,3,3,6,6,3,,,,,2,1,Completed,1.2,4,1.2,3.4,1.2,3.2,1.2,4
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,Semifinals,3,Clavet F.,Hewitt L.,40,6,6,3,6,4,,,,,,,2,0,Completed,3.2,1.3,2.8,1.3,3,1.25,3.2,1.3
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,Semifinals,3,Norman M.,Levy H.,5,59,7,6,7,6,,,,,,,2,0,Completed,1.36,2.9,1.35,2.55,1.35,2.5,1.364,2.875
19,Scottsdale,Franklin Templeton Tennis Classic,05/03/01,International,Outdoor,Hard,The Final,3,Clavet F.,Norman M.,40,5,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,
