ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
41,Bogota,Claro Open Colombia,14/07/14,ATP250,Outdoor,Clay,1st Round,3,Kuznetsov Al.,Mannarino A.,155,93,362,600,6,4,7,6,,,,,,,2,0,Completed,2.75,1.4,2.7,1.45,2.5,1.5,2.92,1.46,2.75,1.44,2.92,1.5,2.72,1.44
41,Bogota,Claro Open Colombia,14/07/14,ATP250,Outdoor,Clay,1st Round,3,Tomic B.,Dustov F.,124,140,496,415,6,3,6,3,,,,,,,2,0,Completed,1.22,4,1.2,4.3,1.25,3.75,1.26,4.29,1.25,3.75,1.26,4.85,1.22,4.15
41,Bogota,Claro Open Colombia,15/07/14,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Struvay E.,158,336,353,135,6,3,6,4,,,,,,,2,0,Completed,1.57,2.25,1.6,2.3,1.57,2.25,1.7,2.27,1.57,2.38,1.74,2.45,1.62,2.25
41,Bogota,Claro Open Colombia,15/07/14,ATP250,Outdoor,Clay,1st Round,3,Gonzalez A.,Donskoy E.,74,111,686,540,7,5,3,6,6,4,,,,,2,1,Completed,1.44,2.62,1.48,2.6,1.5,2.5,1.53,2.67,1.5,2.63,1.58,2.65,1.51,2.52
41,Bogota,Claro Open Colombia,15/07/14,ATP250,Outdoor,Clay,1st Round,3,De Bakker T.,King K.,147,344,398,130,2,6,7,6,6,3,,,,,2,1,Completed,1.33,3.25,1.35,3.1,1.36,3,1.41,3.13,1.17,5,1.41,3.5,1.34,3.17
41,Bogota,Claro Open Colombia,16/07/14,ATP250,Outdoor,Clay,1st Round,3,Sela D.,Arguello F.,102,121,568,510,6,4,6,2,,,,,,,2,0,Completed,2,1.72,,,,,,,,,2,1.83,1.92,1.78
41,Bogota,Claro Open Colombia,16/07/14,ATP250,Outdoor,Clay,1st Round,3,Falla A.,Ito T.,54,126,853,486,6,3,6,2,,,,,,,2,0,Completed,1.18,4.5,1.18,4.5,1.17,4.5,1.22,4.73,1.2,4.5,1.23,4.8,1.19,4.49
41,Bogota,Claro Open Colombia,16/07/14,ATP250,Outdoor,Clay,1st Round,3,Groth S.,Cabal J.S.,99,N/A,581,N/A,6,3,6,7,7,6,,,,,2,1,Completed,1.2,4.33,1.2,4.3,1.22,4,1.25,4.43,1.22,4,1.25,4.65,1.21,4.23
41,Bogota,Claro Open Colombia,16/07/14,ATP250,Outdoor,Clay,1st Round,3,Polansky P.,Barrientos N.,130,329,457,138,3,6,6,4,6,3,,,,,2,1,Completed,1.36,3,1.45,2.7,1.36,3,1.45,2.95,1.36,3,1.46,3.05,1.4,2.86
41,Bogota,Claro Open Colombia,16/07/14,ATP250,Outdoor,Clay,1st Round,3,Estrella Burgos V.,Londero J.I.,92,193,604,262,7,5,6,3,,,,,,,2,0,Completed,1.66,2.1,1.68,2.15,1.73,2,1.85,2.05,1.73,2.1,1.83,2.2,1.72,2.08
