ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
57,Tokyo,AIG Japan Open Tennis Championships,01/10/07,International Gold,Outdoor,Hard,1st Round,3,Lu Y.H.,Udomchoke D.,96,122,429,351,6,7,7,6,6,1,,,,,2,1,Completed,1.8,1.9,1.77,2,1.7,2.1,1.813,2.13,1.73,2.06
57,Tokyo,AIG Japan Open Tennis Championships,01/10/07,International Gold,Outdoor,Hard,1st Round,3,Zverev M.,Fognini F.,111,108,386,392,6,1,7,6,,,,,,,2,0,Completed,1.44,2.62,1.5,2.55,1.44,2.67,1.552,2.71,1.5,2.5
57,Tokyo,AIG Japan Open Tennis Championships,01/10/07,International Gold,Outdoor,Hard,1st Round,3,Navarro-Pastor I.,Haase R.,113,103,373,412,7,6,7,6,,,,,,,2,0,Completed,2.37,1.53,2.35,1.57,2.23,1.61,2.65,1.571,2.52,1.5
57,Tokyo,AIG Japan Open Tennis Championships,01/10/07,International Gold,Outdoor,Hard,1st Round,3,Moodie W.,Bolelli S.,157,91,274,456,7,6,7,6,,,,,,,2,0,Completed,1.61,2.2,1.6,2.3,1.55,2.35,1.68,2.37,1.55,2.38
57,Tokyo,AIG Japan Open Tennis Championships,01/10/07,International Gold,Outdoor,Hard,1st Round,3,Capdeville P.,Gabashvili T.,101,94,414,437,7,6,7,5,,,,,,,2,0,Completed,1.72,2,1.8,1.95,1.7,2.1,1.813,2.13,1.86,1.9
57,Tokyo,AIG Japan Open Tennis Championships,01/10/07,International Gold,Outdoor,Hard,1st Round,3,Fleishman Z.,Nishikori K.,145,253,302,150,7,6,3,6,6,1,,,,,2,1,Completed,1.83,1.83,1.88,1.88,,,2.02,1.893,1.94,1.82
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Spadea V.,Delic A.,78,83,515,491,6,3,6,1,,,,,,,2,0,Completed,1.53,2.37,1.58,2.35,1.48,2.53,1.575,2.64,1.46,2.64
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Gimelstob J.,Kubot L.,667,181,25,239,6,4,7,5,,,,,,,2,0,Completed,2.62,1.44,2.7,1.45,2.88,1.38,3.1,1.435,3,1.37
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Pashanski B.,Scherrer J.C.,90,466,459,59,7,6,1,6,7,5,,,,,2,1,Completed,1.28,3.5,1.33,3.25,,,,,1.3,3.4
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Gregorc L.,Terachi T.,543,411,41,76,6,4,6,4,,,,,,,2,0,Completed,1.9,1.8,2,1.8,,,2.07,1.855,1.95,1.8
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Kendrick R.,Nam H.W.,112,467,377,59,7,6,6,7,6,3,,,,,2,1,Completed,1.16,4.5,1.16,5,,,1.196,5.6,1.18,4.6
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Cilic M.,Jun W.S.,106,387,403,83,6,2,6,2,,,,,,,2,0,Completed,1.16,4.5,1.2,4.4,,,1.23,4.95,1.16,5
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Vanek J.,Iwabuchi S.,110,355,392,95,6,4,6,4,,,,,,,2,0,Completed,1.53,2.37,1.55,2.4,1.48,2.53,1.625,2.5,1.57,2.34
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Sela D.,Stadler S.,109,211,392,192,6,4,7,5,,,,,,,2,0,Completed,1.44,2.62,1.5,2.55,1.5,2.45,1.446,3.04,1.43,2.74
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Becker B.,Suzuki T.,58,216,608,189,7,5,3,6,6,4,,,,,2,1,Completed,1.61,2.2,1.68,2.15,1.58,2.28,1.769,2.2,1.55,2.38
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,1st Round,3,Schuettler R.,Soeda G.,118,230,363,172,6,3,1,6,6,2,,,,,2,1,Completed,1.36,3,1.4,2.9,1.37,2.92,1.417,3.2,1.37,3
57,Tokyo,AIG Japan Open Tennis Championships,02/10/07,International Gold,Outdoor,Hard,2nd Round,3,Navarro-Pastor I.,Querrey S.,113,59,373,604,7,5,6,3,,,,,,,2,0,Completed,3,1.36,2.9,1.4,,,3.44,1.379,3.1,1.35
