ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
58,Tokyo,Japan Open,04/10/04,International Gold,Outdoor,Hard,1st Round,3,Levy H.,Lu Y.H.,187,90,7,6,7,6,,,,,,,2,0,Completed,2.2,1.61,,,2.15,1.65,2,1.55,,
58,Tokyo,Japan Open,04/10/04,International Gold,Outdoor,Hard,1st Round,3,Suzuki T.,Garcia A.,231,111,7,6,7,6,,,,,,,2,0,Completed,1.72,2,,,1.75,2,1.6,1.9,,
58,Tokyo,Japan Open,04/10/04,International Gold,Outdoor,Hard,1st Round,3,Bogomolov A.,Tipsarevic J.,101,107,6,3,3,6,7,6,,,,,2,1,Completed,1.83,1.83,,,1.9,1.85,1.7,1.8,,
58,Tokyo,Japan Open,04/10/04,International Gold,Outdoor,Hard,1st Round,3,Zib T.,Philippoussis M.,129,104,6,3,6,4,,,,,,,2,0,Completed,2.875,1.364,2.8,1.4,2.75,1.42,2.7,1.3,2.83,1.474
58,Tokyo,Japan Open,05/10/04,International Gold,Outdoor,Hard,1st Round,3,Arthurs W.,Lisnard J.R.,98,123,6,4,7,5,,,,,,,2,0,Completed,1.444,2.625,1.4,2.8,1.55,2.35,1.4,2.3,1.529,2.69
58,Tokyo,Japan Open,05/10/04,International Gold,Outdoor,Hard,1st Round,3,Wang Y.T.,Morrison J.,175,102,6,3,7,6,,,,,,,2,0,Completed,,,,,,,2.1,1.5,,
58,Tokyo,Japan Open,05/10/04,International Gold,Outdoor,Hard,1st Round,3,Thomann N.,Pless K.,480,254,7,6,7,6,,,,,,,2,0,Completed,,,2.8,1.4,,,2.5,1.35,3.23,1.388
58,Tokyo,Japan Open,05/10/04,International Gold,Outdoor,Hard,1st Round,3,Motomura G.,Weiner G.,315,127,6,4,6,3,,,,,,,2,0,Completed,2.625,1.444,,,2.45,1.5,2.2,1.45,2.68,1.532
58,Tokyo,Japan Open,05/10/04,International Gold,Outdoor,Hard,1st Round,3,Gimelstob J.,Rochus C.,222,118,6,6,,,,,,,,,0,0,Retired,1.571,2.25,1.57,2.3,1.5,2.45,1.6,1.9,1.602,2.46
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,1st Round,3,Phau B.,Iwami T.,207,324,6,4,6,1,,,,,,,2,0,Completed,,,,,,,1.3,2.7,,
