ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,2nd Round,3,Saulnier C.,Sluiter R.,66,137,580,305,6,3,6,7,7,5,,,,,2,1,Completed,1.53,2.37,1.55,2.4,1.65,2.15,1.6,2,1.621,2.51
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,2nd Round,3,Ancic M.,Gambill J.M.,24,186,1205,214,3,6,6,3,6,4,,,,,2,1,Completed,1.16,4.5,1.2,4.4,1.17,4.67,1.2,3.6,1.222,5.1
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,2nd Round,3,Arthurs W.,Monaco J.,97,89,420,457,4,6,6,1,6,4,,,,,2,1,Completed,1.61,2.2,1.6,2.3,1.45,2.6,1.65,1.95,1.625,2.5
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,2nd Round,3,Dent T.,Tursunov D.,22,129,1230,332,6,3,7,6,,,,,,,2,0,Completed,1.53,2.37,1.5,2.55,1.53,2.4,1.4,2.5,1.61,2.54
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,2nd Round,3,Stepanek R.,Vanek J.,14,103,1480,409,7,5,6,4,,,,,,,2,0,Completed,1.22,4,1.2,4.4,1.2,4.25,1.2,3.6,1.262,4.51
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,2nd Round,3,Nieminen J.,Schuettler R.,35,86,912,465,6,1,6,0,,,,,,,2,0,Completed,1.36,3,1.4,2.85,1.48,2.53,1.4,2.5,1.435,3.1
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,2nd Round,3,Horna L.,Karanusic R.,65,155,580,264,6,2,7,5,,,,,,,2,0,Completed,1.33,3.25,1.37,3,1.4,2.85,1.4,2.5,1.412,3.23
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,2nd Round,3,Moodie W.,Youzhny M.,98,26,419,1155,6,1,3,6,6,3,,,,,2,1,Completed,3.39,1.3,3,1.37,2.85,1.4,2.9,1.3,3.47,1.375
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,3rd Round,3,Phau B.,Carlsen K.,96,64,432,595,6,1,6,2,,,,,,,2,0,Completed,2.1,1.66,2.05,1.72,2.25,1.6,1.9,1.7,2.25,1.741
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,3rd Round,3,Ginepri R.,Muller G.,21,67,1270,558,6,4,6,4,,,,,,,2,0,Completed,1.33,3.25,1.35,3.1,1.37,2.92,1.25,3.2,1.415,3.21
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,3rd Round,3,Ancic M.,Saulnier C.,24,66,1205,580,6,2,6,1,,,,,,,2,0,Completed,,,1.77,2,,,,,1.676,2.38
58,Tokyo,Japan Open,06/10/05,International Gold,Outdoor,Hard,3rd Round,3,Baghdatis M.,Puerta M.,81,10,480,1784,6,2,6,7,7,5,,,,,2,1,Completed,,,2.3,1.6,1.65,2.15,,,1.629,2.49
58,Tokyo,Japan Open,07/10/05,International Gold,Outdoor,Hard,3rd Round,3,Stepanek R.,Kim K.,14,83,1480,474,6,1,6,3,,,,,,,2,0,Completed,1.22,4,1.2,4.4,1.2,4.25,1.25,3.2,1.227,5.01
58,Tokyo,Japan Open,07/10/05,International Gold,Outdoor,Hard,3rd Round,3,Moodie W.,Horna L.,98,65,419,580,7,6,6,7,6,4,,,,,2,1,Completed,1.9,1.8,1.93,1.83,2,1.75,1.8,1.8,1.99,1.917
58,Tokyo,Japan Open,07/10/05,International Gold,Outdoor,Hard,3rd Round,3,Nieminen J.,Srichaphan P.,35,57,912,700,2,6,7,6,7,5,,,,,2,1,Completed,1.61,2.2,1.65,2.2,1.65,2.15,1.7,1.9,1.625,2.5
58,Tokyo,Japan Open,07/10/05,International Gold,Outdoor,Hard,3rd Round,3,Dent T.,Arthurs W.,22,97,1230,420,6,4,6,7,6,3,,,,,2,1,Completed,1.36,3,1.3,3.4,1.35,3.1,1.3,2.9,1.377,3.45
58,Tokyo,Japan Open,07/10/05,International Gold,Outdoor,Hard,Quarterfinals,3,Phau B.,Ginepri R.,96,21,432,1270,6,4,6,3,,,,,,,2,0,Completed,5,1.14,5.25,1.15,4.67,1.17,3.6,1.2,7.02,1.151
58,Tokyo,Japan Open,07/10/05,International Gold,Outdoor,Hard,Quarterfinals,3,Ancic M.,Baghdatis M.,24,81,1205,480,6,1,7,6,,,,,,,2,0,Completed,1.28,3.5,1.3,3.4,1.35,3.1,1.3,2.9,1.319,3.83
58,Tokyo,Japan Open,07/10/05,International Gold,Outdoor,Hard,Quarterfinals,3,Moodie W.,Stepanek R.,98,14,419,1480,7,6,7,6,,,,,,,2,0,Completed,3.25,1.33,3.1,1.35,,,3.2,1.25,4,1.303
58,Tokyo,Japan Open,07/10/05,International Gold,Outdoor,Hard,Quarterfinals,3,Nieminen J.,Dent T.,35,22,912,1230,6,4,5,7,7,6,,,,,2,1,Completed,1.66,2.1,1.67,2.15,1.87,1.87,1.75,1.85,1.813,2.13
58,Tokyo,Japan Open,08/10/05,International Gold,Outdoor,Hard,Semifinals,3,Ancic M.,Phau B.,24,96,1205,432,6,2,6,1,,,,,,,2,0,Completed,1.22,4,1.2,4.35,1.2,4.25,,,1.223,5.09
58,Tokyo,Japan Open,08/10/05,International Gold,Outdoor,Hard,Semifinals,3,Moodie W.,Nieminen J.,98,35,419,912,4,6,6,1,7,6,,,,,2,1,Completed,3.25,1.33,3,1.37,2.85,1.4,2.7,1.35,3.15,1.426
58,Tokyo,Japan Open,09/10/05,International Gold,Outdoor,Hard,The Final,3,Moodie W.,Ancic M.,98,24,419,1205,1,6,7,6,6,4,,,,,2,1,Completed,3.25,1.33,3.3,1.33,3.46,1.3,2.9,1.28,3.43,1.366
