ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Flygt K.,Zabaleta M.,417,48,7,6,3,6,6,3,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Spadea V.,Ilie A.,155,49,6,2,6,1,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Gaudenzi A.,Rochus C.,103,65,4,6,6,3,6,4,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Sa A.,Calatrava A.,97,66,6,4,0,6,6,2,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Rochus O.,Woodruff C.,75,72,7,5,6,4,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Mamiit C.,Stoltenberg J.,130,73,6,3,6,4,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Black W.,Hantschk M.,114,76,6,3,7,5,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Friedl L.,Sanguinetti D.,408,77,4,6,6,1,6,4,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Kucera K.,Goldstein P.,71,80,6,1,6,2,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Bjorkman J.,Tarango J.,59,81,6,4,3,6,7,6,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Schalken S.,Srichaphan P.,51,95,7,5,5,7,6,2,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Bastl G.,Stoliarov A.,94,113,5,7,6,1,6,0,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Yoon Y.,Vinck C.,205,116,6,4,1,6,6,2,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Prinosil D.,Youzhny M.,60,126,6,2,2,6,7,6,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Lee H.T.,Stanoytchev O.,107,135,6,1,7,6,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Suzuki T.,Kim K.,164,158,3,6,6,4,6,3,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Bruguera S.,Cowan B.,91,171,6,4,6,3,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Paes L.,Jonsson F.,150,181,7,6,6,3,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Elsner D.,Motomura G.,96,199,6,4,6,4,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Arthurs W.,Ishii Y.,87,260,6,3,6,4,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Levy H.,Salzenstein J.,64,273,5,7,6,0,6,1,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Massu N.,Iwabuchi S.,74,322,6,2,6,3,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Taino E.,Onoda M.,304,692,6,2,6,3,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,1st Round,3,Tieleman L.,Miyao J.,142,1351,6,4,7,5,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Mamiit C.,Chang M.,130,23,7,5,6,4,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Yoon Y.,Prinosil D.,205,60,4,6,7,5,6,1,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Kuerten G.,Massu N.,3,74,7,6,6,0,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Lapentti N.,Rochus O.,16,75,7,6,7,6,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Philippoussis M.,Arthurs W.,14,87,6,2,7,5,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Schalken S.,Bruguera S.,51,91,6,4,6,2,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Arazi H.,Bastl G.,41,94,6,4,5,7,6,4,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Black B.,Elsner D.,32,96,6,2,6,1,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Flygt K.,Sa A.,417,97,6,4,6,2,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Levy H.,Lee H.T.,64,107,6,2,6,4,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Hrbaty D.,Tieleman L.,33,142,7,6,7,5,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Gaudenzi A.,Paes L.,103,150,6,3,6,2,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Taino E.,Spadea V.,304,155,6,3,7,5,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Bjorkman J.,Suzuki T.,59,164,3,6,6,1,6,1,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Black W.,Dent T.,114,198,6,4,6,2,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,2nd Round,3,Kucera K.,Friedl L.,71,408,6,1,4,6,6,4,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,3rd Round,3,Lapentti N.,Bjorkman J.,16,59,4,6,7,5,7,6,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,3rd Round,3,Black W.,Levy H.,114,64,7,6,6,3,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,3rd Round,3,Hrbaty D.,Kucera K.,33,71,6,4,6,4,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,3rd Round,3,Kuerten G.,Gaudenzi A.,3,103,3,6,6,3,6,4,,,,,2,1,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,3rd Round,3,Schalken S.,Mamiit C.,51,130,6,2,6,2,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,3rd Round,3,Philippoussis M.,Yoon Y.,14,205,7,6,6,4,,,,,,,2,0,Completed
57,Tokyo,Japan Open,09/10/00,International Gold,Outdoor,Hard,3rd Round,3,Arazi H.,Taino E.,41,304,6,4,6,2,,,,,,,2,0,Completed
