ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
32,Nice,Open de Nice Côte d’Azur,15/05/16,ATP250,Outdoor,Clay,1st Round,3,Estrella Burgos V.,Kudla D.,88,57,655,855,6,3,6,2,,,,,,,2,0,Completed,1.83,1.83,1.82,1.82,2,1.8,2.04,1.85,2.04,1.92,1.94,1.84
32,Nice,Open de Nice Côte d’Azur,15/05/16,ATP250,Outdoor,Clay,1st Round,3,Mannarino A.,Haase R.,63,86,780,685,6,7,6,3,6,4,,,,,2,1,Completed,2.75,1.4,2.65,1.42,2.75,1.44,2.72,1.5,3,1.5,2.73,1.44
32,Nice,Open de Nice Côte d’Azur,16/05/16,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Halys Q.,28,154,1335,350,5,7,6,4,6,4,,,,,2,1,Completed,1.36,3,1.33,2.9,1.33,3.4,1.35,3.45,1.43,3.5,1.34,3.17
32,Nice,Open de Nice Côte d’Azur,16/05/16,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Medvedev D.,54,244,869,217,6,1,6,7,7,6,,,,,2,1,Completed,1.16,5,1.2,4,1.2,4.5,1.19,5.28,1.22,5.28,1.18,4.69
32,Nice,Open de Nice Côte d’Azur,16/05/16,ATP250,Outdoor,Clay,1st Round,3,Schwartzman D.,Verdasco F.,65,56,769,855,7,6,6,1,,,,,,,2,0,Completed,2.25,1.57,2.4,1.48,2.38,1.53,2.68,1.51,2.68,1.64,2.36,1.57
32,Nice,Open de Nice Côte d’Azur,16/05/16,ATP250,Outdoor,Clay,1st Round,3,Fritz T.,Marchenko I.,72,69,744,751,7,6,6,4,,,,,,,2,0,Completed,1.44,2.62,1.45,2.55,1.57,2.38,1.54,2.62,1.58,2.7,1.5,2.54
32,Nice,Open de Nice Côte d’Azur,16/05/16,ATP250,Outdoor,Clay,1st Round,3,Young D.,Fognini F.,82,34,695,1205,4,6,6,3,6,3,,,,,2,1,Completed,3.5,1.28,3.3,1.25,3.5,1.29,4.06,1.28,4.1,1.33,3.7,1.27
32,Nice,Open de Nice Côte d’Azur,16/05/16,ATP250,Outdoor,Clay,1st Round,3,Zverev A.,Edmund K.,48,84,930,689,5,7,7,5,,,,,,,1,1,Retired,1.4,2.75,1.4,2.75,1.44,2.75,1.46,2.9,1.47,2.9,1.44,2.74
32,Nice,Open de Nice Côte d’Azur,17/05/16,ATP250,Outdoor,Clay,1st Round,3,Granollers M.,Baker B.,58,669,842,40,6,3,6,1,,,,,,,2,0,Completed,1.28,3.5,1.28,3.2,1.3,3.5,1.3,3.82,1.34,3.82,1.29,3.48
32,Nice,Open de Nice Côte d’Azur,17/05/16,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Vesely J.,51,59,885,815,7,6,3,6,6,3,,,,,2,1,Completed,1.57,2.25,1.58,2.25,1.62,2.25,1.67,2.33,1.67,2.5,1.6,2.31
32,Nice,Open de Nice Côte d’Azur,17/05/16,ATP250,Outdoor,Clay,1st Round,3,Mathieu P.H.,Chung H.,67,112,761,547,7,6,6,3,,,,,,,2,0,Completed,1.5,2.5,1.55,2.3,1.53,2.5,1.52,2.69,1.57,2.69,1.52,2.49
