ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
30,Nice,Open de Nice Côte d’Azur,15/05/11,ATP250,Outdoor,Clay,1st Round,3,Mannarino A.,Devvarman S.,53,66,913,749,6,3,7,6,,,,,,,2,0,Completed,1.83,1.83,1.85,1.9,1.8,1.91,1.91,1.98,1.83,1.83,1.95,1.98,1.86,1.87
30,Nice,Open de Nice Côte d’Azur,15/05/11,ATP250,Outdoor,Clay,1st Round,3,Dolgopolov O.,Volandri F.,23,74,1405,685,7,5,6,3,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.5,2.5,1.51,2.72,1.5,2.5,1.6,2.72,1.52,2.49
30,Nice,Open de Nice Côte d’Azur,16/05/11,ATP250,Outdoor,Clay,1st Round,3,Riba P.,Rufin G.,65,255,749,194,6,2,6,2,,,,,,,2,0,Completed,1.38,2.87,1.48,2.55,1.4,2.75,1.51,2.74,1.4,2.75,1.52,2.92,1.43,2.72
30,Nice,Open de Nice Côte d’Azur,16/05/11,ATP250,Outdoor,Clay,1st Round,3,Hanescu V.,Paire B.,69,106,715,504,6,0,6,1,,,,,,,2,0,Completed,1.4,2.75,1.44,2.7,1.4,2.75,1.53,2.67,1.4,2.75,1.54,2.85,1.44,2.68
30,Nice,Open de Nice Côte d’Azur,16/05/11,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Dimitrov G.,49,63,946,781,5,0,,,,,,,,,0,0,Retired,1.9,1.8,1.93,1.81,1.8,1.91,1.88,2.01,2,1.73,2,2.05,1.85,1.87
30,Nice,Open de Nice Côte d’Azur,16/05/11,ATP250,Outdoor,Clay,1st Round,3,Istomin D.,Rochus O.,58,73,875,703,6,2,7,6,,,,,,,2,0,Completed,2.37,1.53,2.25,1.6,2.2,1.62,2.46,1.61,2.1,1.67,2.46,1.67,2.28,1.59
30,Nice,Open de Nice Côte d’Azur,16/05/11,ATP250,Outdoor,Clay,1st Round,3,Seppi A.,Roger-Vasselin E.,51,137,930,428,3,6,6,3,6,2,,,,,2,1,Completed,1.72,2,1.75,2,1.73,2,1.81,2.1,1.73,2,1.83,2.2,1.73,2.04
30,Nice,Open de Nice Côte d’Azur,17/05/11,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Haider-Maurer A.,68,90,720,577,5,7,6,3,6,0,,,,,2,1,Completed,1.44,2.62,1.55,2.35,1.44,2.63,1.54,2.63,1.5,2.5,1.57,2.75,1.5,2.52
30,Nice,Open de Nice Côte d’Azur,17/05/11,ATP250,Outdoor,Clay,1st Round,3,Haase R.,Lu Y.H.,59,56,863,900,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,,,,,
30,Nice,Open de Nice Côte d’Azur,17/05/11,ATP250,Outdoor,Clay,1st Round,3,Stakhovsky S.,Gabashvili T.,34,81,1170,631,7,6,6,3,,,,,,,2,0,Completed,1.5,2.5,1.55,2.35,1.44,2.63,1.56,2.56,1.53,2.38,1.59,2.69,1.52,2.46
