ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
22,Marrakech,Grand Prix Hassan II,09/04/18,ATP250,Outdoor,Clay,1st Round,3,Simon G.,Paire B.,71,47,755,1065,6,2,6,7,7,6,,,,,2,1,Completed,2.1,1.66,2.1,1.65,,,2.22,1.73,2.25,1.78,2.16,1.69
22,Marrakech,Grand Prix Hassan II,09/04/18,ATP250,Outdoor,Clay,1st Round,3,Gasquet R.,Fabbiano T.,38,102,1295,586,6,1,7,6,,,,,,,2,0,Completed,1.16,5,1.16,4.6,,,1.19,5.32,1.23,5.32,1.19,4.8
22,Marrakech,Grand Prix Hassan II,10/04/18,ATP250,Outdoor,Clay,1st Round,3,Arnaboldi A.,Dolgopolov O.,221,52,246,966,6,2,6,3,,,,,,,2,0,Completed,3.25,1.33,3.05,1.33,,,3.2,1.4,3.35,1.41,3.15,1.36
22,Marrakech,Grand Prix Hassan II,10/04/18,ATP250,Outdoor,Clay,1st Round,3,Basic M.,Haase R.,94,44,623,1120,4,6,6,4,7,5,,,,,2,1,Completed,3.5,1.28,3.45,1.27,,,3.59,1.33,3.8,1.34,3.56,1.3
22,Marrakech,Grand Prix Hassan II,10/04/18,ATP250,Outdoor,Clay,1st Round,3,Vatutin A.,Struff J.L.,160,60,349,880,3,6,6,3,6,2,,,,,2,1,Completed,2.5,1.5,2.75,1.4,,,2.94,1.45,3.16,1.5,2.85,1.43
22,Marrakech,Grand Prix Hassan II,10/04/18,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Marterer M.,78,73,706,738,6,3,6,1,,,,,,,2,0,Completed,2.1,1.66,2.15,1.62,,,2.32,1.67,2.43,1.7,2.23,1.66
22,Marrakech,Grand Prix Hassan II,10/04/18,ATP250,Outdoor,Clay,1st Round,3,Basilashvili N.,Berrettini M.,86,104,655,577,7,6,6,4,,,,,,,2,0,Completed,2.5,1.5,2.5,1.47,,,2.68,1.52,2.75,1.57,2.57,1.51
22,Marrakech,Grand Prix Hassan II,10/04/18,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Ivashka I.,355,123,126,452,6,3,7,5,,,,,,,2,0,Completed,1.57,2.25,1.57,2.25,,,1.69,2.29,1.69,2.58,1.59,2.35
22,Marrakech,Grand Prix Hassan II,10/04/18,ATP250,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Hemery C.,67,135,787,418,6,2,6,2,,,,,,,2,0,Completed,1.53,2.37,1.57,2.25,,,1.69,2.28,1.75,2.45,1.63,2.28
22,Marrakech,Grand Prix Hassan II,10/04/18,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Ahouda A.,23,727,1745,27,6,1,6,2,,,,,,,2,0,Completed,1.01,17,1.01,11.5,,,1.03,16.29,1.04,20.48,1.02,16.05
