WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,22/04/13,International,Outdoor,Clay,1st Round,3,Torro Flor M.T.,Rus A.,83,85,780,774,6,1,6,1,,,2,0,Completed,1.3,3.4,1.35,3,1.33,3.25,1.35,3.46,1.33,3.25,1.37,3.55,1.33,3.23
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,22/04/13,International,Outdoor,Clay,1st Round,3,Scheepers C.,Cirstea S.,70,26,890,1660,6,3,6,1,,,2,0,Completed,3.5,1.28,3.3,1.3,3.4,1.3,3.76,1.31,3.5,1.29,4.33,1.32,3.47,1.29
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,23/04/13,International,Outdoor,Clay,1st Round,3,Bertens K.,Babos T.,41,114,1269,598,7,5,6,2,,,2,0,Completed,1.36,3,1.4,2.8,1.4,2.75,1.42,3.09,1.36,3,1.42,3.25,1.37,2.99
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,23/04/13,International,Outdoor,Clay,1st Round,3,Pironkova T.,Pliskova Ka.,53,76,1111,861,7,5,6,1,,,2,0,Completed,2.62,1.44,2.5,1.5,2.38,1.53,2.64,1.54,2.63,1.5,2.75,1.55,2.58,1.48
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,23/04/13,International,Outdoor,Clay,1st Round,3,Knapp K.,Qostal L.,98,N/A,699,N/A,6,0,6,1,,,2,0,Completed,1.01,21,1.03,10,1.02,13,1.03,15.56,1.03,11,1.04,21,1.02,12.92
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,23/04/13,International,Outdoor,Clay,1st Round,3,Soler Espinosa S.,Honcova M.,64,294,929,158,7,6,6,2,,,2,0,Completed,1.18,4.5,1.22,4,1.22,4,1.21,4.93,1.2,4.5,1.24,5,1.2,4.34
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,23/04/13,International,Outdoor,Clay,1st Round,3,Cornet A.,El Allami Zhara F.,33,1133,1530,3,6,1,6,1,,,2,0,Completed,1.01,21,1.03,10,1.03,10,1.02,20.52,1.03,11,1.03,23,1.02,14.2
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,23/04/13,International,Outdoor,Clay,1st Round,3,Mladenovic K.,Cadantu A.,51,95,1176,715,6,4,4,6,6,4,2,1,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.43,1.62,2.2,1.67,2.43,1.71,2.17,1.66
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,23/04/13,International,Outdoor,Clay,1st Round,3,Dominguez Lino L.,Doi M.,59,88,1034,731,6,2,4,6,6,2,2,1,Completed,1.18,4.5,1.2,4.25,1.22,4,1.22,4.74,1.2,4.5,1.23,5,1.2,4.43
21,Marrakech,Grand Prix de SAR La Princesse Lalla Meryem,23/04/13,International,Outdoor,Clay,1st Round,3,Minella M.,Cabeza-Candela E.,91,112,720,608,7,6,4,6,7,5,2,1,Completed,2.62,1.44,2.6,1.45,2.62,1.44,2.63,1.54,2.63,1.5,2.8,1.55,2.59,1.48
