ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
64,St. Petersburg,St. Petersburg Open,22/10/07,International,Indoor,Carpet,1st Round,3,Matsukevitch D.,Kunitsyn I.,385,100,84,429,7,6,6,3,,,,,,,2,0,Completed,4,1.22,3.85,1.25,3.89,1.23,4.15,1.29,4,1.23
64,St. Petersburg,St. Petersburg Open,22/10/07,International,Indoor,Carpet,1st Round,3,Pashanski B.,Garcia-Lopez G.,84,97,472,432,7,6,6,4,,,,,,,2,0,Completed,1.9,1.8,2,1.77,1.95,1.8,1.962,1.943,2.02,1.76
64,St. Petersburg,St. Petersburg Open,22/10/07,International,Indoor,Carpet,1st Round,3,Gulbis E.,Johansson T.,47,38,698,770,6,2,6,1,,,,,,,2,0,Completed,2.75,1.4,2.62,1.47,2.6,1.45,2.73,1.546,2.85,1.4
64,St. Petersburg,St. Petersburg Open,22/10/07,International,Indoor,Carpet,1st Round,3,Tursunov D.,Melzer J.,27,60,950,610,7,6,7,6,,,,,,,2,0,Completed,1.4,2.75,1.42,2.8,1.42,2.75,1.386,3.39,1.45,2.65
64,St. Petersburg,St. Petersburg Open,22/10/07,International,Indoor,Carpet,1st Round,3,Kohlschreiber P.,Korolev E.,34,89,895,460,7,6,6,3,,,,,,,2,0,Completed,1.57,2.25,1.7,2.12,1.73,2.03,1.714,2.3,1.7,2.1
64,St. Petersburg,St. Petersburg Open,23/10/07,International,Indoor,Carpet,1st Round,3,Ancic M.,Lapentti N.,37,111,795,401,6,4,6,1,,,,,,,2,0,Completed,1.1,6.5,,,1.1,6.75,1.148,7.16,,
64,St. Petersburg,St. Petersburg Open,23/10/07,International,Indoor,Carpet,1st Round,3,Bolelli S.,Bjorkman J.,91,62,449,600,7,6,6,2,,,,,,,2,0,Completed,2.75,1.39,2.62,1.47,2.45,1.5,2.84,1.49,2.7,1.44
64,St. Petersburg,St. Petersburg Open,23/10/07,International,Indoor,Carpet,1st Round,3,Cilic M.,Elgin M.,102,299,428,121,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,,,
64,St. Petersburg,St. Petersburg Open,23/10/07,International,Indoor,Carpet,1st Round,3,Dlouhy L.,Chekov P.,131,17,330,1455,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,,,
64,St. Petersburg,St. Petersburg Open,23/10/07,International,Indoor,Carpet,1st Round,3,Murray A.,Mirnyi M.,16,121,1480,360,6,2,6,2,,,,,,,2,0,Completed,1.12,5.5,1.15,5.25,1.15,5.2,1.164,6.51,1.15,5.15
64,St. Petersburg,St. Petersburg Open,23/10/07,International,Indoor,Carpet,1st Round,3,Starace P.,Vliegen K.,28,85,937,464,3,6,6,4,7,6,,,,,2,1,Completed,2.62,1.44,2.47,1.52,2.75,1.42,2.9,1.476,2.67,1.45
64,St. Petersburg,St. Petersburg Open,23/10/07,International,Indoor,Carpet,1st Round,3,Ledovskikh M.,Kukushkin M.,220,207,180,197,7,5,6,3,,,,,,,2,0,Completed,,,,,,,,,,
64,St. Petersburg,St. Petersburg Open,23/10/07,International,Indoor,Carpet,1st Round,3,Youzhny M.,Gimelstob J.,19,549,1410,40,6,2,6,4,,,,,,,2,0,Completed,1.14,5,1.15,5.25,1.15,5.2,1.189,5.8,1.12,6
64,St. Petersburg,St. Petersburg Open,23/10/07,International,Indoor,Carpet,1st Round,3,Massu N.,Gabashvili T.,78,103,506,420,3,6,6,3,6,4,,,,,2,1,Completed,2.1,1.66,2,1.78,1.95,1.8,2.12,1.82,2,1.77
64,St. Petersburg,St. Petersburg Open,24/10/07,International,Indoor,Carpet,1st Round,3,Verdasco F.,Eschauer W.,30,67,935,568,7,6,6,1,,,,,,,2,0,Completed,1.06,8,1.08,7.25,1.11,5.84,1.1,9,1.09,7
64,St. Petersburg,St. Petersburg Open,24/10/07,International,Indoor,Carpet,1st Round,3,Davydenko N.,Volandri F.,4,44,3250,721,6,1,6,1,,,,,,,2,0,Completed,1.06,8,1.07,7.75,,,1.1,9,,
64,St. Petersburg,St. Petersburg Open,24/10/07,International,Indoor,Carpet,2nd Round,3,Kohlschreiber P.,Matsukevitch D.,34,385,895,84,6,1,6,1,,,,,,,2,0,Completed,1.14,5,1.15,5.25,1.15,5.2,1.196,5.6,1.16,5
64,St. Petersburg,St. Petersburg Open,24/10/07,International,Indoor,Carpet,2nd Round,3,Gulbis E.,Massu N.,47,78,698,506,6,1,6,2,,,,,,,2,0,Completed,1.38,2.87,1.37,3.02,1.35,3.1,1.45,3.02,1.35,3.1
64,St. Petersburg,St. Petersburg Open,24/10/07,International,Indoor,Carpet,2nd Round,3,Tursunov D.,Pashanski B.,27,84,950,472,4,6,6,3,6,4,,,,,2,1,Completed,1.12,5.5,1.13,5.65,1.13,5.5,1.135,7.7,1.12,6
64,St. Petersburg,St. Petersburg Open,25/10/07,International,Indoor,Carpet,2nd Round,3,Starace P.,Ledovskikh M.,28,220,937,180,7,6,6,2,,,,,,,2,0,Completed,1.53,2.37,1.62,2.25,1.64,2.17,1.671,2.39,1.6,2.28
64,St. Petersburg,St. Petersburg Open,25/10/07,International,Indoor,Carpet,2nd Round,3,Verdasco F.,Bolelli S.,30,91,935,449,6,4,6,4,,,,,,,2,0,Completed,1.22,4,1.22,4.15,1.2,4.25,1.301,4.02,1.25,3.8
64,St. Petersburg,St. Petersburg Open,25/10/07,International,Indoor,Carpet,2nd Round,3,Youzhny M.,Ancic M.,19,37,1410,795,6,4,6,2,,,,,,,2,0,Completed,2.37,1.53,2.4,1.55,2.45,1.5,2.6,1.588,2.4,1.54
64,St. Petersburg,St. Petersburg Open,25/10/07,International,Indoor,Carpet,2nd Round,3,Cilic M.,Davydenko N.,102,4,428,3250,1,6,7,5,6,1,,,,,2,1,Completed,4.5,1.16,5,1.16,,,4.74,1.242,,
64,St. Petersburg,St. Petersburg Open,25/10/07,International,Indoor,Carpet,2nd Round,3,Murray A.,Dlouhy L.,16,131,1480,330,6,2,6,4,,,,,,,2,0,Completed,1.05,9,1.06,8.5,1.07,7.19,1.078,11.25,1.1,6.5
64,St. Petersburg,St. Petersburg Open,26/10/07,International,Indoor,Carpet,Quarterfinals,3,Verdasco F.,Starace P.,30,28,935,937,6,3,6,4,,,,,,,2,0,Completed,1.22,4,1.25,3.85,1.2,4.25,1.25,4.6,1.22,4.1
64,St. Petersburg,St. Petersburg Open,26/10/07,International,Indoor,Carpet,Quarterfinals,3,Youzhny M.,Kohlschreiber P.,19,34,1410,895,6,4,,,,,,,,,1,0,Retired,1.57,2.25,1.63,2.23,1.63,2.2,1.641,2.46,1.67,2.15
64,St. Petersburg,St. Petersburg Open,26/10/07,International,Indoor,Carpet,Quarterfinals,3,Murray A.,Tursunov D.,16,27,1480,950,3,6,7,6,6,4,,,,,2,1,Completed,1.22,4,1.25,3.85,1.3,3.35,1.249,4.61,1.3,3.4
64,St. Petersburg,St. Petersburg Open,26/10/07,International,Indoor,Carpet,Quarterfinals,3,Cilic M.,Gulbis E.,102,47,428,698,6,4,6,4,,,,,,,2,0,Completed,2.5,1.5,2.63,1.47,2.6,1.45,2.83,1.505,2.46,1.52
64,St. Petersburg,St. Petersburg Open,27/10/07,International,Indoor,Carpet,Semifinals,3,Murray A.,Youzhny M.,16,19,1480,1410,6,2,5,7,7,6,,,,,2,1,Completed,1.44,2.62,1.55,2.4,1.6,2.3,1.606,2.55,1.5,2.52
64,St. Petersburg,St. Petersburg Open,27/10/07,International,Indoor,Carpet,Semifinals,3,Verdasco F.,Cilic M.,30,102,935,428,6,2,6,3,,,,,,,2,0,Completed,1.39,2.75,1.45,2.7,1.4,2.85,1.513,2.8,1.44,2.7
64,St. Petersburg,St. Petersburg Open,28/10/07,International,Indoor,Carpet,The Final,3,Murray A.,Verdasco F.,16,30,1480,935,6,2,6,3,,,,,,,2,0,Completed,1.4,3,1.45,2.7,1.4,2.85,1.467,2.94,1.37,3
