ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
60,St. Petersburg,St. Petersburg Open,25/10/10,ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,Chardy J.,88,50,587,925,6,7,6,1,6,0,,,,,2,1,Completed,2.25,1.57,2.15,1.65,2.2,1.62,2.25,1.74,2.25,1.57,2.38,1.74,2.17,1.65
60,St. Petersburg,St. Petersburg Open,25/10/10,ATP250,Indoor,Hard,1st Round,3,Gabashvili T.,Volandri F.,105,90,533,574,3,6,6,3,6,2,,,,,2,1,Completed,1.25,3.75,1.22,4,1.25,3.75,1.25,4.6,,,1.33,4.6,1.27,3.69
60,St. Petersburg,St. Petersburg Open,25/10/10,ATP250,Indoor,Hard,1st Round,3,Russell M.,Andreev I.,87,81,589,632,6,1,7,5,,,,,,,2,0,Completed,2.75,1.4,2.6,1.45,3,1.36,3.1,1.43,3,1.33,3.1,1.6,2.78,1.41
60,St. Petersburg,St. Petersburg Open,26/10/10,ATP250,Indoor,Hard,1st Round,3,Kravchuk K.,Cermak F.,133,830,414,12,6,2,6,3,,,,,,,2,0,Completed,1.14,5.5,1.11,6,1.14,5,1.16,6.35,1.2,4,1.2,6.35,1.15,5.12
60,St. Petersburg,St. Petersburg Open,26/10/10,ATP250,Indoor,Hard,1st Round,3,Ram R.,Andujar P.,166,74,316,653,6,3,6,7,6,3,,,,,2,1,Completed,1.36,3,1.35,3,1.4,2.75,1.46,2.98,1.4,2.75,1.46,3.3,1.38,2.92
60,St. Petersburg,St. Petersburg Open,26/10/10,ATP250,Indoor,Hard,1st Round,3,Donskoy E.,Kuznetsov A.,260,198,179,257,7,5,7,6,,,,,,,2,0,Completed,2.1,1.66,2,1.75,2.1,1.67,2.06,1.87,2.2,1.62,2.17,1.87,2.04,1.73
60,St. Petersburg,St. Petersburg Open,26/10/10,ATP250,Indoor,Hard,1st Round,3,Marchenko I.,Istomin D.,99,43,559,1066,6,2,2,2,,,,,,,1,0,Retired,3,1.36,2.6,1.45,2.75,1.4,3.22,1.41,2.63,1.44,3.22,1.47,2.79,1.42
60,St. Petersburg,St. Petersburg Open,26/10/10,ATP250,Indoor,Hard,1st Round,3,Hanescu V.,Zeballos H.,52,77,915,645,6,2,6,0,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.57,2.25,1.61,2.51,1.62,2.2,1.62,2.51,1.58,2.31
60,St. Petersburg,St. Petersburg Open,26/10/10,ATP250,Indoor,Hard,1st Round,3,Mathieu P.H.,Gonzalez M.,109,153,520,356,6,4,6,3,,,,,,,2,0,Completed,1.25,3.75,1.3,3.3,1.25,3.75,1.32,3.84,1.29,3.25,1.32,3.84,1.27,3.58
60,St. Petersburg,St. Petersburg Open,26/10/10,ATP250,Indoor,Hard,1st Round,3,Tipsarevic J.,Kunitsyn I.,46,106,1025,532,6,4,6,2,,,,,,,2,0,Completed,1.44,2.62,1.5,2.5,1.57,2.25,1.52,2.77,1.53,2.38,1.57,2.8,1.49,2.53
