ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
55,Metz,Open de Moselle,29/09/08,International,Indoor,Hard,1st Round,3,Acasuso J.,Canas G.,47,55,803,705,6,3,2,6,6,3,,,,,2,1,Completed,2,1.72,2.2,1.65,2.1,1.667,2.02,1.893,2.1,1.7
55,Metz,Open de Moselle,29/09/08,International,Indoor,Hard,1st Round,3,Tipsarevic J.,Chardy J.,43,83,825,532,7,6,7,5,,,,,,,2,0,Completed,1.5,2.5,1.55,2.45,1.5,2.5,1.658,2.42,1.54,2.42
55,Metz,Open de Moselle,29/09/08,International,Indoor,Hard,1st Round,3,Gulbis E.,Ancic M.,50,30,769,1030,7,6,6,4,,,,,,,2,0,Completed,2.25,1.57,2.15,1.7,2.1,1.667,2.27,1.73,2.1,1.7
55,Metz,Open de Moselle,29/09/08,International,Indoor,Hard,1st Round,3,Moya C.,Montanes A.,49,52,770,742,6,1,4,6,6,4,,,,,2,1,Completed,1.28,3.5,1.3,3.55,1.3,3.4,1.35,3.66,1.27,3.6
55,Metz,Open de Moselle,30/09/08,International,Indoor,Hard,1st Round,3,Schwank E.,Almagro N.,54,19,706,1305,7,6,6,2,,,,,,,2,0,Completed,2.75,1.4,2.65,1.49,2.625,1.444,2.85,1.488,2.85,1.4
55,Metz,Open de Moselle,30/09/08,International,Indoor,Hard,1st Round,3,Gicquel M.,Granollers M.,41,57,859,696,6,3,6,2,,,,,,,2,0,Completed,1.22,4,1.25,3.95,1.286,3.5,1.283,4.23,1.22,4.1
55,Metz,Open de Moselle,30/09/08,International,Indoor,Hard,1st Round,3,Tursunov D.,Ascione T.,32,147,1008,305,6,7,6,2,6,4,,,,,2,1,Completed,1.2,4.33,1.22,4.33,1.25,3.75,,,1.24,3.9
55,Metz,Open de Moselle,30/09/08,International,Indoor,Hard,1st Round,3,Jouan R.,Calleri A.,440,51,68,745,5,7,6,1,6,2,,,,,2,1,Completed,4,1.22,,,4.333,1.2,4.03,1.3,4.3,1.2
55,Metz,Open de Moselle,30/09/08,International,Indoor,Hard,1st Round,3,Mathieu P.H.,Devilder N.,24,62,1125,658,6,0,6,2,,,,,,,2,0,Completed,1.22,4,1.25,3.95,1.25,3.75,1.279,4.29,1.2,4.3
55,Metz,Open de Moselle,30/09/08,International,Indoor,Hard,1st Round,3,Hanescu V.,Ljubicic I.,74,48,564,780,6,1,7,6,,,,,,,2,0,Completed,1.9,1.8,2,1.75,2.1,1.667,2.86,1.485,1.92,1.84
55,Metz,Open de Moselle,30/09/08,International,Indoor,Hard,1st Round,3,Karlovic I.,Baghdatis M.,14,42,1475,835,4,6,2,1,,,,,,,0,1,Retired,1.57,2.25,1.65,2.25,1.667,2.1,1.671,2.39,1.53,2.44
55,Metz,Open de Moselle,30/09/08,International,Indoor,Hard,1st Round,3,Mahut N.,Simon G.,75,18,560,1390,6,4,3,6,6,1,,,,,2,1,Completed,3,1.36,3,1.4,3,1.364,3.04,1.446,3,1.37
55,Metz,Open de Moselle,01/10/08,International,Indoor,Hard,1st Round,3,Stepanek R.,Benneteau J.,29,53,1046,710,6,3,6,3,,,,,,,2,0,Completed,1.28,3.5,1.38,3.07,1.333,3.25,1.361,3.57,1.32,3.25
55,Metz,Open de Moselle,01/10/08,International,Indoor,Hard,1st Round,3,Mannarino A.,Seppi A.,181,28,238,1060,6,4,6,2,,,,,,,2,0,Completed,3.75,1.25,3.95,1.25,3.75,1.25,3.79,1.324,4,1.23
