ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Blake J.,Trifu G.,32,161,6,4,7,5,,,,,,,2,0,Completed,1.167,4.5,,,1.2,3.6,1.2,3.3,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Blake T.,Kim A.,381,116,5,7,6,4,7,5,,,,,2,1,Completed,2.75,1.4,,,2.35,1.45,2.3,1.4,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Dent T.,Ancic M.,96,142,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,,,1.45,2.35,1.45,2.2,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Erlich J.,Melzer J.,599,99,7,5,6,4,,,,,,,2,0,Completed,,,,,2.25,1.5,2.2,1.45,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Fish M.,Allegro Y.,143,298,6,3,7,6,,,,,,,2,0,Completed,,,,,1.6,2.05,1.6,1.9,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Fukarek O.,Massa E.,132,107,6,4,6,4,,,,,,,2,0,Completed,1.667,2.1,,,1.75,1.85,1.6,1.9,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Gimelstob J.,Ellwood B.,158,827,6,2,0,6,6,3,,,,,2,1,Completed,,,,,1.4,2.5,1.45,2.2,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Ginepri R.,Mamiit C.,124,109,6,4,6,4,,,,,,,2,0,Completed,1.8,1.909,,,1.85,1.75,1.8,1.7,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Knowle J.,Vassallo-Arguello M.,88,125,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Kohlmann M.,Simoni A.,118,138,6,2,6,2,,,,,,,2,0,Completed,1.533,2.375,,,1.45,2.35,1.45,2.2,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Lee M.,Arthurs W.,127,70,3,6,7,5,6,2,,,,,2,1,Completed,4,1.2,,,3.6,1.2,3.3,1.2,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Llodra M.,Delgado J.,111,175,5,7,7,5,6,3,,,,,2,1,Completed,,,,,,,,,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Morrison J.,Godwin N.,85,117,6,3,7,6,,,,,,,2,0,Completed,1.533,2.375,,,1.45,2.35,,,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Okun N.,Kennedy A.,130,677,6,2,7,6,,,,,,,2,0,Completed,,,,,1.5,2.25,1.5,2.1,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Popp A.,Pretzsch A.,100,134,6,2,6,2,,,,,,,2,0,Completed,1.444,2.625,,,1.4,2.5,1.35,2.5,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,1st Round,3,Vahaly B.,Norman D.,141,121,6,4,3,6,6,4,,,,,2,1,Completed,2.375,1.533,,,2.25,1.5,2.1,1.5
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,2nd Round,3,Blake J.,Fukarek O.,32,132,7,6,4,6,6,1,,,,,2,1,Completed,1.143,5,,,1.15,4.1,1.15,3.8
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,2nd Round,3,Dent T.,Morrison J.,96,85,6,3,6,4,,,,,,,2,0,Completed,1.667,2.1,,,1.65,1.95,1.6,1.9
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,2nd Round,3,Fish M.,Knowle J.,143,88,7,6,6,4,,,,,,,2,0,Completed,1.8,1.909,,,1.7,1.9,1.7,1.8
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,2nd Round,3,Gimelstob J.,Erlich J.,158,599,6,4,6,0,,,,,,,2,0,Completed,1.4,2.75,,,1.45,2.35,1.5,2.1
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,2nd Round,3,Ginepri R.,Okun N.,124,130,7,6,1,6,6,2,,,,,2,1,Completed,1.667,2.1,,,1.6,2.05,1.6,1.9
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,2nd Round,3,Lee M.,Blake T.,127,381,1,6,6,4,6,2,,,,,2,1,Completed,,,,,,,,
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,2nd Round,3,Llodra M.,Vahaly B.,111,141,6,4,6,3,,,,,,,2,0,Completed,1.4,2.75,,,1.35,2.7,1.25,3
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,2nd Round,3,Popp A.,Kohlmann M.,100,118,1,6,7,5,6,4,,,,,2,1,Completed,1.615,2.2,,,1.55,2.1,1.55,2
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,Quarterfinals,3,Blake J.,Gimelstob J.,32,158,7,5,7,5,,,,,,,2,0,Completed,1.364,3,,,1.33,2.65,1.35,2.5
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,Quarterfinals,3,Dent T.,Popp A.,96,100,6,3,6,2,,,,,,,2,0,Completed,1.444,2.625,,,1.55,2.15,1.55,2
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,Quarterfinals,3,Ginepri R.,Lee M.,124,127,6,3,6,1,,,,,,,2,0,Completed,1.833,1.833,,,1.7,1.9,1.75,1.75
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,Quarterfinals,3,Llodra M.,Fish M.,111,143,6,4,1,6,6,1,,,,,2,1,Completed,1.727,2,,,1.7,1.9,1.65,1.85
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,Semifinals,3,Blake J.,Llodra M.,32,111,6,4,3,6,7,5,,,,,2,1,Completed,1.5,2.5,,,1.45,2.4,1.5,2.1
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,Semifinals,3,Dent T.,Ginepri R.,96,124,3,6,6,3,6,1,,,,,2,1,Completed,1.4,2.75,,,1.4,2.55,1.35,2.5
39,Newport,Hall of Fame Championships,08/07/02,International,Outdoor,Grass,The Final,3,Dent T.,Blake J.,96,32,6,1,4,6,6,4,,,,,2,1,Completed,2,1.727,,,2,1.65,1.75,1.75
