ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Calatrava A.,Fukarek O.,100,106,6,7,6,2,6,4,,,,,2,1,Completed,,,,,,,,,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Canas G.,Bastl G.,15,115,6,4,6,2,,,,,,,2,0,Completed,,,1.4,2.7,1.25,3.3,1.3,2.7,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Galvani S.,Luzzi F.,140,96,6,1,6,3,,,,,,,2,0,Completed,,,2.2,1.6,2,1.67,1.75,1.75,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Hrbaty D.,Pretzsch A.,36,103,6,1,6,4,,,,,,,2,0,Completed,,,,,,,,,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Johansson T.,Heuberger I.,18,112,6,4,6,4,,,,,,,2,0,Completed,,,1.2,4,1.22,3.55,1.2,3.3,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Karlovic I.,Black B.,193,196,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Kucera K.,Balcells J.,101,95,6,4,3,6,7,5,,,,,2,1,Completed,,,1.48,2.45,1.43,2.4,1.3,2.7,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Labadze I.,Dupre T.,109,274,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Okun N.,Pless K.,117,68,6,2,6,4,,,,,,,2,0,Completed,,,2.75,1.38,2.75,1.35,2.7,1.3,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Pavel A.,Marin J.A.,28,130,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Rochus O.,Lee M.,114,105,6,4,6,3,,,,,,,2,0,Completed,,,1.6,2.2,1.57,2.15,1.6,1.9,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Santoro F.,Wessels P.,22,110,7,6,6,3,,,,,,,2,0,Completed,,,1.45,2.55,1.45,2.4,1.45,2.2,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Mirnyi M.,120,35,6,3,6,3,,,,,,,2,0,Completed,,,2.9,1.36,2.75,1.35,2.5,1.35,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Stoliarov A.,Paes L.,81,299,6,3,6,1,,,,,,,2,0,Completed,,,1.55,2.3,1.6,2.1,1.6,1.9,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,van Scheppingen D.,Tabara M.,121,64,4,6,6,3,6,4,,,,,2,1,Completed,,,,,,,,,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,1st Round,3,Vanek J.,Bhupathi M.,102,775,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,2nd Round,3,Calatrava A.,Hrbaty D.,100,36,2,6,7,5,6,2,,,,,2,1,Completed,,,2.65,1.42,3,1.3,2.3,1.4
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,2nd Round,3,Canas G.,Karlovic I.,15,193,7,5,6,2,,,,,,,2,0,Completed,,,,,1.17,4,1.2,3.3
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,2nd Round,3,Johansson T.,Rochus O.,18,114,4,6,6,3,6,4,,,,,2,1,Completed,,,1.26,3.4,1.3,3,1.3,2.7
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,2nd Round,3,Kucera K.,van Scheppingen D.,101,121,7,5,7,6,,,,,,,2,0,Completed,,,,,,,,
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,2nd Round,3,Pavel A.,Galvani S.,28,140,6,3,6,3,,,,,,,2,0,Completed,,,1.3,3.2,1.3,3,1.25,3
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,2nd Round,3,Santoro F.,Labadze I.,22,109,6,2,6,3,,,,,,,2,0,Completed,,,,,1.4,2.6,1.45,2.2
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Stoliarov A.,120,81,6,2,6,1,,,,,,,2,0,Completed,,,2.1,1.65,2.2,1.55,1.9,1.6
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,2nd Round,3,Vanek J.,Okun N.,102,117,3,6,7,6,6,4,,,,,2,1,Completed,,,,,1.75,1.88,1.75,1.75
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,Quarterfinals,3,Canas G.,Vanek J.,15,102,7,5,1,1,,,,,,,1,0,Retired,,,1.25,3.5,1.2,3.6,1.2,3.3
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,Quarterfinals,3,Kucera K.,Santoro F.,101,22,6,2,6,7,7,6,,,,,2,1,Completed,,,1.8,1.9,1.6,2.1,1.6,1.9
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,Quarterfinals,3,Pavel A.,Calatrava A.,28,100,7,6,6,1,,,,,,,2,0,Completed,,,1.38,2.75,1.3,3,1.3,2.7
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Johansson T.,120,18,4,6,6,3,6,2,,,,,2,1,Completed,,,3,1.33,3,1.3,2.3,1.4
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,Semifinals,3,Canas G.,Kucera K.,15,101,4,6,6,3,6,3,,,,,2,1,Completed,,,1.48,2.5,1.5,2.25,1.35,2.5
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,Semifinals,3,Srichaphan P.,Pavel A.,120,28,6,3,6,4,,,,,,,2,0,Completed,,,2.3,1.55,2.25,1.5,2.3,1.4
2,Chennai,TATA Open,31/12/01,International,Outdoor,Hard,The Final,3,Canas G.,Srichaphan P.,15,120,6,4,7,6,,,,,,,2,0,Completed,,,1.42,2.7,1.41,2.5,1.4,2.3
