ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
2,Chennai,TATA Open,06/01/05,International,Outdoor,Hard,2nd Round,3,Vliegen K.,Lu Y.H.,116,87,1,6,7,5,7,6,,,,,2,1,Completed,1.66,2.1,1.77,2,1.65,2.15,1.55,2,1.763,2.11
2,Chennai,TATA Open,06/01/05,International,Outdoor,Hard,2nd Round,3,Mathieu P.H.,Carlsen K.,123,84,6,3,7,5,,,,,,,2,0,Completed,1.53,2.37,1.53,2.4,1.55,2.35,1.6,1.9,1.565,2.57
2,Chennai,TATA Open,06/01/05,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Devilder N.,27,198,6,3,6,2,,,,,,,2,0,Completed,1.12,5.5,1.11,6,1.15,5.2,1.2,3.3,1.141,6.41
2,Chennai,TATA Open,07/01/05,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Vliegen K.,27,116,6,3,6,4,,,,,,,2,0,Completed,1.19,4.33,1.16,4.85,,,1.2,3.3,1.201,5.08
2,Chennai,TATA Open,07/01/05,International,Outdoor,Hard,Quarterfinals,3,Garcia-Lopez G.,Tabara M.,129,98,6,4,6,4,,,,,,,2,0,Completed,2.37,1.53,2.45,1.5,2.3,1.6,1.9,1.6,2.72,1.521
2,Chennai,TATA Open,07/01/05,International,Outdoor,Hard,Quarterfinals,3,Moya C.,Mathieu P.H.,5,123,6,4,6,4,,,,,,,2,0,Completed,1.36,3,1.35,3,,,1.35,2.5,1.455,2.95
2,Chennai,TATA Open,07/01/05,International,Outdoor,Hard,Quarterfinals,3,Zib T.,Gimelstob J.,121,162,6,3,7,6,,,,,,,2,0,Completed,1.83,1.83,1.8,1.95,1.8,1.95,1.75,1.75,1.806,2.04
2,Chennai,TATA Open,08/01/05,International,Outdoor,Hard,Semifinals,3,Srichaphan P.,Zib T.,27,121,7,6,6,3,,,,,,,2,0,Completed,1.19,4.33,1.16,4.8,1.22,3.98,1.25,3.2,1.235,4.6
2,Chennai,TATA Open,08/01/05,International,Outdoor,Hard,Semifinals,3,Moya C.,Garcia-Lopez G.,5,129,6,4,2,6,7,6,,,,,2,1,Completed,1.08,7,1.06,7.75,1.1,6.25,1.1,5,1.118,7.5
2,Chennai,TATA Open,09/01/05,International,Outdoor,Hard,The Final,3,Moya C.,Srichaphan P.,5,27,3,6,6,4,7,6,,,,,2,1,Completed,1.53,2.37,1.65,2.2,1.65,2.15,1.55,2.1,1.595,2.48
