ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
56,Shenzhen ,Shenzhen Open,28/09/15,ATP250,Outdoor,Hard,1st Round,3,Krajicek A.,Duckworth J.,128,97,430,546,5,7,7,6,6,1,,,,,2,1,Completed,1.8,1.9,1.82,1.9,1.83,1.83,2,1.89,2,2,1.85,1.91
56,Shenzhen ,Shenzhen Open,28/09/15,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Gulbis E.,75,81,671,620,7,6,2,0,,,,,,,1,0,Retired,2.37,1.53,2.4,1.55,2.2,1.62,2.45,1.61,2.5,1.67,2.34,1.58
56,Shenzhen ,Shenzhen Open,29/09/15,ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Istomin D.,80,60,622,780,7,6,6,4,,,,,,,2,0,Completed,2.25,1.57,2.25,1.6,2.1,1.67,2.31,1.68,2.31,1.71,2.2,1.65
56,Shenzhen ,Shenzhen Open,29/09/15,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Pouille L.,39,69,1050,715,6,0,6,3,,,,,,,2,0,Completed,1.4,2.75,1.42,2.8,1.36,3,1.49,2.8,1.49,3,1.43,2.76
56,Shenzhen ,Shenzhen Open,29/09/15,ATP250,Outdoor,Hard,1st Round,3,Chung H.,Wu D.,58,224,801,216,6,1,6,0,,,,,,,2,0,Completed,1.12,6,1.15,5.25,1.14,5,1.14,6.42,1.15,6.5,1.13,5.64
56,Shenzhen ,Shenzhen Open,29/09/15,ATP250,Outdoor,Hard,1st Round,3,Bai Y.,Niki T.,266,340,176,132,6,1,7,5,,,,,,,2,0,Completed,1.4,2.75,1.45,2.7,1.44,2.62,1.46,2.9,1.48,2.9,1.44,2.73
56,Shenzhen ,Shenzhen Open,29/09/15,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Zhang Ze,40,216,1042,230,6,3,6,2,,,,,,,2,0,Completed,1.4,2.75,1.4,2.85,1.4,2.75,1.45,2.93,1.45,2.93,1.41,2.81
56,Shenzhen ,Shenzhen Open,29/09/15,ATP250,Outdoor,Hard,1st Round,3,Moriya H.,Berankis R.,219,72,227,685,6,4,6,3,,,,,,,2,0,Completed,4.5,1.18,4.3,1.2,4.33,1.2,4.8,1.22,4.8,1.23,4.38,1.2
56,Shenzhen ,Shenzhen Open,29/09/15,ATP250,Outdoor,Hard,1st Round,3,Zhang Zh.,Soeda G.,583,118,53,461,6,4,6,4,,,,,,,2,0,Completed,3.25,1.33,3.2,1.33,3.75,1.25,3.38,1.36,3.75,1.4,3.28,1.33
56,Shenzhen ,Shenzhen Open,29/09/15,ATP250,Outdoor,Hard,1st Round,3,Estrella Burgos V.,Ebden M.,66,133,745,418,4,6,7,6,6,4,,,,,2,1,Completed,2,1.72,2,1.8,2,1.73,2.07,1.83,2.15,1.83,2.03,1.76
