ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,1st Round,3,Rusedski G.,Diaz J.,31,88,6,3,7,6,,,,,,,2,0,Completed,,,,,,,,,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,1st Round,3,Schalken S.,Kim A.,26,250,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,2nd Round,3,Arazi H.,Mathieu P.H.,25,150,6,4,0,6,6,2,,,,,2,1,Completed,,,1.42,2.65,1.44,2.5,1.45,2.2,1.4,2.75
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,2nd Round,3,Enqvist T.,Golmard J.,24,50,6,4,4,6,6,1,,,,,2,1,Completed,,,1.3,3.2,1.33,2.85,1.3,2.7,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,2nd Round,3,Henman T.,Carlsen K.,9,153,7,6,,,,,,,,,1,0,Retired,,,1.16,4.5,1.2,3.75,1.15,3.8,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,2nd Round,3,Ljubicic I.,Massu N.,37,80,7,6,7,5,,,,,,,2,0,Completed,,,1.6,2.2,1.53,2.2,1.5,2.1,1.533,2.375
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,2nd Round,3,Martin A.,Chela J.I.,41,70,6,2,7,5,,,,,,,2,0,Completed,,,1.8,1.9,1.73,1.87,1.7,1.8,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,2nd Round,3,Martin T.,Llodra M.,57,89,7,5,6,4,,,,,,,2,0,Completed,,,1.38,2.75,1.4,2.5,1.35,2.5,1.4,2.75
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,2nd Round,3,Philippoussis M.,Schalken S.,104,26,6,0,6,3,,,,,,,2,0,Completed,,,1.65,2.1,1.65,2,1.65,1.85,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,2nd Round,3,Rusedski G.,Draper S.,31,221,6,1,3,6,6,4,,,,,2,1,Completed,,,1.25,3.5,1.25,3.15,1.25,3,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,Quarterfinals,3,Arazi H.,Ljubicic I.,25,37,4,1,,,,,,,,,0,0,Retired,,,,,,,,,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,Quarterfinals,3,Henman T.,Rusedski G.,9,31,6,4,6,4,,,,,,,2,0,Completed,,,1.55,2.3,1.52,2.2,1.55,2,1.533,2.375
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,Quarterfinals,3,Martin A.,Enqvist T.,41,24,3,6,6,4,6,3,,,,,2,1,Completed,,,3.2,1.3,3.3,1.25,3,1.25,3.2,1.3
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,Quarterfinals,3,Philippoussis M.,Martin T.,104,57,4,6,6,2,6,2,,,,,2,1,Completed,,,1.42,2.65,1.37,2.6,1.4,2.3,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,Semifinals,3,Henman T.,Martin A.,9,41,7,5,4,6,6,2,,,,,2,1,Completed,,,,,,,,,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,Semifinals,3,Philippoussis M.,Arazi H.,104,25,6,4,6,1,,,,,,,2,0,Completed,,,,,,,,,,
1,Adelaide,AAPT Championships,31/12/01,International,Outdoor,Hard,The Final,3,Henman T.,Philippoussis M.,9,104,6,4,6,7,6,3,,,,,2,1,Completed,,,2.2,1.62,1.95,1.67,1.85,1.65,2,1.727
