ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
1,Adelaide,Next Generation Hardcourts,03/01/05,International,Outdoor,Hard,1st Round,3,Saulnier C.,Baccanello P.,53,324,6,2,7,6,,,,,,,2,0,Completed,1.286,3.25,1.25,3.7,1.3,3.35,1.3,2.7,1.305,3.78
1,Adelaide,Next Generation Hardcourts,03/01/05,International,Outdoor,Hard,1st Round,3,Enqvist T.,Sluiter R.,72,82,6,3,6,1,,,,,,,2,0,Completed,1.833,1.833,1.85,1.9,1.8,1.95,1.75,1.75,1.99,1.84
1,Adelaide,Next Generation Hardcourts,03/01/05,International,Outdoor,Hard,1st Round,3,Melzer J.,Berdych T.,39,45,6,4,4,6,7,6,,,,,2,1,Completed,1.8,1.909,1.75,2,1.9,1.85,1.85,1.65,1.901,1.917
1,Adelaide,Next Generation Hardcourts,03/01/05,International,Outdoor,Hard,1st Round,3,Rochus O.,Dupuis A.,66,79,6,3,3,6,6,1,,,,,2,1,Completed,1.667,2.1,1.58,2.3,1.6,2.25,1.55,2,1.621,2.41
1,Adelaide,Next Generation Hardcourts,03/01/05,International,Outdoor,Hard,1st Round,3,Mayer F.,Arthurs W.,35,101,6,4,3,6,7,5,,,,,2,1,Completed,1.615,2.2,1.75,2,1.8,1.95,1.55,2,1.787,2.07
1,Adelaide,Next Generation Hardcourts,03/01/05,International,Outdoor,Hard,1st Round,3,Kiefer N.,Schalken S.,21,57,6,2,2,1,,,,,,,1,0,Retired,1.333,3,1.36,3,1.48,2.53,1.4,2.3,1.408,3.1
1,Adelaide,Next Generation Hardcourts,04/01/05,International,Outdoor,Hard,1st Round,3,Malisse X.,Martin A.,48,68,6,2,7,6,,,,,,,2,0,Completed,1.5,2.5,1.57,2.35,1.45,2.6,1.45,2.2,1.575,2.54
1,Adelaide,Next Generation Hardcourts,04/01/05,International,Outdoor,Hard,1st Round,3,Benneteau J.,Starace P.,65,76,6,3,6,4,,,,,,,2,0,Completed,1.533,2.375,1.48,2.6,1.6,2.25,1.6,1.9,1.549,2.62
1,Adelaide,Next Generation Hardcourts,04/01/05,International,Outdoor,Hard,1st Round,3,Stepanek R.,Kohlschreiber P.,33,88,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,1.4,2.85,1.4,2.85,1.35,2.5,1.435,3
1,Adelaide,Next Generation Hardcourts,04/01/05,International,Outdoor,Hard,1st Round,3,Dent T.,Ginepri R.,32,63,6,1,2,6,6,2,,,,,2,1,Completed,1.667,2.1,1.7,2.1,1.75,2,1.6,1.9,1.719,2.19
