ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
1,Adelaide,AAPT Championships,05/01/04,International,Outdoor,Hard,1st Round,3,Spadea V.,Melzer J.,29,79,7,6,6,2,,,,,,,2,0,Completed,,,1.4,2.85,1.48,2.53,1.45,2.2,1.465,2.9
1,Adelaide,AAPT Championships,05/01/04,International,Outdoor,Hard,1st Round,3,Dent T.,Horna L.,33,64,6,2,6,3,,,,,,,2,0,Completed,1.16,4.5,1.22,4.1,1.2,4.45,1.2,3.3,1.241,4.55
1,Adelaide,AAPT Championships,05/01/04,International,Outdoor,Hard,1st Round,3,Martin A.,Ancic M.,54,74,6,3,6,7,7,6,,,,,2,1,Completed,2,1.72,2.15,1.67,,,2,1.55,2.17,1.752
1,Adelaide,AAPT Championships,05/01/04,International,Outdoor,Hard,1st Round,3,Beck K.,Vahaly B.,66,75,6,2,6,2,,,,,,,2,0,Completed,1.83,1.83,1.7,2.1,,,,,1.73,2.21
1,Adelaide,AAPT Championships,05/01/04,International,Outdoor,Hard,1st Round,3,Nieminen J.,Moodie W.,36,82,4,6,7,6,7,5,,,,,2,1,Completed,1.4,2.75,1.4,2.85,1.5,2.45,1.35,2.5,1.459,2.93
1,Adelaide,AAPT Championships,05/01/04,International,Outdoor,Hard,1st Round,3,Johansson T.,Rochus C.,N/A,84,6,1,6,3,,,,,,,2,0,Completed,,,1.6,2.25,1.8,1.95,1.75,1.75,1.758,2.16
1,Adelaide,AAPT Championships,05/01/04,International,Outdoor,Hard,1st Round,3,Arthurs W.,Karlovic I.,117,73,6,7,7,6,7,5,,,,,2,1,Completed,1.8,1.909,1.8,1.95,1.9,1.85,1.75,1.75,1.862,2
1,Adelaide,AAPT Championships,06/01/04,International,Outdoor,Hard,1st Round,3,Sanguinetti D.,Elsner D.,65,152,6,1,6,1,,,,,,,2,0,Completed,1.8,1.9,,,1.75,2,1.6,1.9,1.699,2.25
1,Adelaide,AAPT Championships,06/01/04,International,Outdoor,Hard,1st Round,3,Lapentti N.,Labadze I.,57,72,7,5,6,1,,,,,,,2,0,Completed,,,1.5,2.5,1.5,2.45,1.5,2.1,1.599,2.49
1,Adelaide,AAPT Championships,06/01/04,International,Outdoor,Hard,1st Round,3,Hrbaty D.,Benneteau J.,61,138,6,1,6,4,,,,,,,2,0,Completed,1.533,2.375,1.55,2.4,1.65,2.15,1.5,2.1,1.592,2.51
1,Adelaide,AAPT Championships,06/01/04,International,Outdoor,Hard,1st Round,3,Clement A.,Hanescu V.,31,70,6,3,6,2,,,,,,,2,0,Completed,1.444,2.625,1.5,2.5,1.48,2.53,1.35,2.5,1.526,2.7
1,Adelaide,AAPT Championships,06/01/04,International,Outdoor,Hard,1st Round,3,Llodra M.,Burgsmuller L.,173,76,6,3,6,2,,,,,,,2,0,Completed,1.615,2.2,1.58,2.3,1.55,2.35,1.5,2.1,1.676,2.3
1,Adelaide,AAPT Championships,07/01/04,International,Outdoor,Hard,1st Round,3,Saulnier C.,Ginepri R.,86,32,6,3,6,4,,,,,,,2,0,Completed,2.625,1.444,2.5,1.5,2.45,1.5,2.2,1.45,2.7,1.526
