WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
47,Ostrava,Ostrava Open,20/09/2021,WTA500,Indoor,Hard,1st Round,3,Sorribes Tormo S.,Zakharova A.,36,222,1748,316,6,3,6,3,,,2,0,Completed,1.28,3.75,1.27,4.16,1.29,4.8,1.25,3.86
47,Ostrava,Ostrava Open,20/09/2021,WTA500,Indoor,Hard,1st Round,3,Badosa P.,Gracheva V.,27,82,2272,940,6,2,6,2,,,2,0,Completed,1.3,3.5,1.28,4.03,1.32,4.03,1.28,3.65
47,Ostrava,Ostrava Open,20/09/2021,WTA500,Indoor,Hard,1st Round,3,Potapova A.,Garcia C.,92,60,883,1120,6,2,7,6,,,2,0,Completed,1.8,2,1.88,2.01,1.95,2.05,1.83,1.96
47,Ostrava,Ostrava Open,20/09/2021,WTA500,Indoor,Hard,1st Round,3,Kontaveit A.,Cirstea S.,30,37,2146,1745,6,4,6,4,,,2,0,Completed,1.33,3.4,1.34,3.52,1.41,4.05,1.32,3.35
47,Ostrava,Ostrava Open,20/09/2021,WTA500,Indoor,Hard,1st Round,3,Linette M.,Dodin O.,59,94,1122,855,6,2,7,6,,,2,0,Completed,1.53,2.5,1.57,2.55,1.67,2.55,1.58,2.37
47,Ostrava,Ostrava Open,21/09/2021,WTA500,Indoor,Hard,1st Round,3,Putintseva Y.,Zhang S.,49,48,1365,1384,5,7,7,6,6,4,2,1,Completed,1.5,2.62,1.52,2.68,1.57,2.9,1.49,2.58
47,Ostrava,Ostrava Open,21/09/2021,WTA500,Indoor,Hard,1st Round,3,Pavlyuchenkova A.,Konjuh A.,13,77,3285,964,7,6,6,1,,,2,0,Completed,1.4,3,1.37,3.33,1.45,3.33,1.4,2.92
47,Ostrava,Ostrava Open,21/09/2021,WTA500,Indoor,Hard,1st Round,3,Martincova T.,Siniakova K.,61,50,1119,1350,5,7,6,4,7,6,2,1,Completed,2.37,1.57,2.49,1.6,2.55,1.62,2.4,1.56
47,Ostrava,Ostrava Open,21/09/2021,WTA500,Indoor,Hard,1st Round,3,Teichmann J.,Kerber A.,42,15,1564,3115,6,2,6,3,,,2,0,Completed,2.5,1.53,2.64,1.54,2.9,1.54,2.6,1.49
47,Ostrava,Ostrava Open,21/09/2021,WTA500,Indoor,Hard,1st Round,3,Rybakina E.,Kudermetova V.,16,31,3068,2030,6,1,6,3,,,2,0,Completed,1.36,3.2,1.44,3,1.45,3.2,1.4,2.9
47,Ostrava,Ostrava Open,22/09/2021,WTA500,Indoor,Hard,1st Round,3,Riske A.,Ferro F.,32,85,1895,915,6,4,1,6,6,4,2,1,Completed,1.9,1.9,1.93,1.96,1.95,2.01,1.87,1.92
47,Ostrava,Ostrava Open,22/09/2021,WTA500,Indoor,Hard,1st Round,3,Ostapenko J.,Blinkova A.,29,126,2220,614,6,4,6,0,,,2,0,Completed,1.16,5,1.16,5.96,1.2,7.1,1.15,5.36
47,Ostrava,Ostrava Open,22/09/2021,WTA500,Indoor,Hard,2nd Round,3,Swiatek I.,Putintseva Y.,6,49,4571,1365,6,4,6,4,,,2,0,Completed,1.3,3.5,1.27,4.26,1.3,4.3,1.25,3.85
47,Ostrava,Ostrava Open,22/09/2021,WTA500,Indoor,Hard,2nd Round,3,Kvitova P.,Potapova A.,10,92,4060,883,6,1,6,7,6,3,2,1,Completed,1.2,4.5,1.25,4.43,1.25,4.66,1.22,4.25
47,Ostrava,Ostrava Open,22/09/2021,WTA500,Indoor,Hard,2nd Round,3,Kontaveit A.,Badosa P.,30,27,2146,2272,6,3,6,4,,,2,0,Completed,1.8,2,1.83,2.09,1.91,2.1,1.8,1.99
47,Ostrava,Ostrava Open,23/09/2021,WTA500,Indoor,Hard,2nd Round,3,Rybakina E.,Linette M.,16,59,3068,1122,6,3,2,6,6,1,2,1,Completed,1.3,3.5,1.33,3.69,1.33,3.8,1.3,3.47
47,Ostrava,Ostrava Open,23/09/2021,WTA500,Indoor,Hard,2nd Round,3,Sakkari M.,Ostapenko J.,12,29,3750,2220,6,4,6,2,,,2,0,Completed,1.66,2.2,1.67,2.35,1.74,2.45,1.64,2.24
47,Ostrava,Ostrava Open,23/09/2021,WTA500,Indoor,Hard,2nd Round,3,Martincova T.,Pavlyuchenkova A.,61,13,1119,3285,7,6,7,6,,,2,0,Completed,4,1.25,4.31,1.26,4.31,1.29,3.92,1.25
47,Ostrava,Ostrava Open,23/09/2021,WTA500,Indoor,Hard,2nd Round,3,Bencic B.,Sorribes Tormo S.,11,36,3820,1748,6,2,6,3,,,2,0,Completed,1.44,2.75,1.45,2.99,1.48,3,1.42,2.8
47,Ostrava,Ostrava Open,23/09/2021,WTA500,Indoor,Hard,2nd Round,3,Teichmann J.,Riske A.,42,32,1564,1895,6,3,1,6,6,4,2,1,Completed,1.33,3.4,1.39,3.27,1.39,3.45,1.34,3.22
47,Ostrava,Ostrava Open,24/09/2021,WTA500,Indoor,Hard,Quarterfinals,3,Sakkari M.,Martincova T.,12,61,3750,1119,7,5,6,3,,,2,0,Completed,1.25,4,1.27,4.22,1.29,4.33,1.24,3.91
47,Ostrava,Ostrava Open,24/09/2021,WTA500,Indoor,Hard,Quarterfinals,3,Swiatek I.,Rybakina E.,6,16,4571,3068,7,6,6,2,,,2,0,Completed,1.8,2,1.87,2.04,1.87,2.19,1.77,2.04
47,Ostrava,Ostrava Open,24/09/2021,WTA500,Indoor,Hard,Quarterfinals,3,Kvitova P.,Teichmann J.,10,42,4060,1564,6,4,6,4,,,2,0,Completed,1.5,2.62,1.55,2.65,1.62,3,1.49,2.58
47,Ostrava,Ostrava Open,24/09/2021,WTA500,Indoor,Hard,Quarterfinals,3,Kontaveit A.,Bencic B.,30,11,2146,3820,6,4,6,3,,,2,0,Completed,1.9,1.9,2.06,1.85,2.06,1.95,1.92,1.86
47,Ostrava,Ostrava Open,25/09/2021,WTA500,Indoor,Hard,Semifinals,3,Sakkari M.,Swiatek I.,12,6,3750,4571,6,4,7,5,,,2,0,Completed,2.3,1.61,2.16,1.78,2.38,1.8,2.15,1.7
47,Ostrava,Ostrava Open,25/09/2021,WTA500,Indoor,Hard,Semifinals,3,Kontaveit A.,Kvitova P.,30,10,2146,4060,6,0,6,4,,,2,0,Completed,1.9,1.9,1.95,1.95,2.05,2.03,1.9,1.9
47,Ostrava,Ostrava Open,26/09/2021,WTA500,Indoor,Hard,The Final,3,Kontaveit A.,Sakkari M.,30,12,2146,3750,6,2,7,5,,,2,0,Completed,2.1,1.72,2.05,1.86,2.23,1.86,2.07,1.75
