ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
32,Halle,Gerry Weber Open,07/06/05,International,Outdoor,Grass,1st Round,3,Zimonjic N.,Kiefer N.,710,26,6,7,6,3,6,4,,,,,2,1,Completed,,,4.35,1.2,4.25,1.2,4,1.15,5.36,1.206
32,Halle,Gerry Weber Open,08/06/05,International,Outdoor,Grass,1st Round,3,Waske A.,Nadal R.,147,3,4,6,7,5,6,3,,,,,2,1,Completed,4,1.22,3.55,1.28,3.22,1.32,2.7,1.35,3.7,1.333
32,Halle,Gerry Weber Open,08/06/05,International,Outdoor,Grass,2nd Round,3,Safin M.,Santoro F.,5,55,3,6,7,6,3,2,,,,,1,1,Retired,1.53,2.37,1.6,2.3,1.55,2.35,1.45,2.35,1.719,2.29
32,Halle,Gerry Weber Open,08/06/05,International,Outdoor,Grass,2nd Round,3,Rochus O.,Lopez F.,39,32,7,6,6,3,,,,,,,2,0,Completed,2.25,1.57,2.2,1.65,2.3,1.6,2.2,1.5,2.34,1.694
32,Halle,Gerry Weber Open,08/06/05,International,Outdoor,Grass,2nd Round,3,Kohlschreiber P.,Wang Y.T.,71,156,6,2,5,7,7,6,,,,,2,1,Completed,1.9,1.8,2.15,1.67,1.85,1.9,1.85,1.75,2.14,1.806
32,Halle,Gerry Weber Open,08/06/05,International,Outdoor,Grass,2nd Round,3,Haas T.,Melzer J.,23,37,6,2,3,6,6,4,,,,,2,1,Completed,1.44,2.62,1.5,2.55,1.5,2.45,1.4,2.5,1.571,2.65
32,Halle,Gerry Weber Open,09/06/05,International,Outdoor,Grass,2nd Round,3,Canas G.,Zimonjic N.,8,710,6,3,7,6,,,,,,,2,0,Completed,,,1.33,3.2,1.4,2.85,1.35,2.7,1.391,3.36
32,Halle,Gerry Weber Open,09/06/05,International,Outdoor,Grass,2nd Round,3,Federer R.,Mayer F.,1,60,6,2,6,4,,,,,,,2,0,Completed,1.03,10,1.04,10,1.04,9.25,1.05,6,1.044,18.5
32,Halle,Gerry Weber Open,09/06/05,International,Outdoor,Grass,2nd Round,3,Ferrero J.C.,Waske A.,34,147,7,6,6,7,6,3,,,,,2,1,Completed,1.44,2.62,1.45,2.7,1.45,2.65,1.4,2.5,1.463,3
32,Halle,Gerry Weber Open,09/06/05,International,Outdoor,Grass,2nd Round,3,Schuettler R.,Norman D.,64,118,6,3,6,3,,,,,,,2,0,Completed,1.53,2.37,1.57,2.35,1.55,2.35,1.5,2.2,1.671,2.39
32,Halle,Gerry Weber Open,10/06/05,International,Outdoor,Grass,Quarterfinals,3,Federer R.,Kohlschreiber P.,1,71,6,3,6,4,,,,,,,2,0,Completed,1.01,13,1.02,12,1.03,10.38,1.03,7,1.029,26
32,Halle,Gerry Weber Open,10/06/05,International,Outdoor,Grass,Quarterfinals,3,Safin M.,Rochus O.,5,39,6,4,7,6,,,,,,,2,0,Completed,1.53,2.37,1.6,2.3,1.62,2.2,1.5,2.2,1.699,2.33
32,Halle,Gerry Weber Open,10/06/05,International,Outdoor,Grass,Quarterfinals,3,Haas T.,Ferrero J.C.,23,34,6,2,7,5,,,,,,,2,0,Completed,1.61,2.2,1.65,2.2,1.65,2.15,1.6,2,1.699,2.33
32,Halle,Gerry Weber Open,10/06/05,International,Outdoor,Grass,Quarterfinals,3,Canas G.,Schuettler R.,8,64,6,4,6,4,,,,,,,2,0,Completed,1.53,2.37,1.53,2.45,1.51,2.46,1.55,2.1,1.588,2.6
32,Halle,Gerry Weber Open,11/06/05,International,Outdoor,Grass,Semifinals,3,Federer R.,Haas T.,1,23,6,4,7,6,,,,,,,2,0,Completed,1.06,8,1.08,7.25,1.07,7.26,1.1,5,1.092,10.4
32,Halle,Gerry Weber Open,11/06/05,International,Outdoor,Grass,Semifinals,3,Safin M.,Canas G.,5,8,6,3,4,6,6,2,,,,,2,1,Completed,1.61,2.2,1.67,2.15,1.55,2.35,1.65,1.95,1.676,2.38
32,Halle,Gerry Weber Open,12/06/05,International,Outdoor,Grass,The Final,3,Federer R.,Safin M.,1,5,6,4,6,7,6,4,,,,,2,1,Completed,1.14,5,1.15,5.5,1.15,5.2,1.15,4,1.167,6.4
