ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
67,Houston,Masters Cup,15/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Federer R.,Gaudio G.,1,10,6,1,7,6,,,,,,,2,0,Completed,1.063,8,1.08,8,1.1,6.75,1.05,6,1.1,8.25
67,Houston,Masters Cup,16/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Hewitt L.,Moya C.,3,5,6,7,6,2,6,4,,,,,2,1,Completed,1.333,3.25,1.3,3.4,1.28,3.46,1.3,2.9,1.323,3.65
67,Houston,Masters Cup,16/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Safin M.,Coria G.,4,6,6,1,6,4,,,,,,,2,0,Completed,1.143,5,1.13,6,1.1,6.25,1.1,5,1.147,6.15
67,Houston,Masters Cup,17/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Roddick A.,Henman T.,2,7,7,5,7,6,,,,,,,2,0,Completed,1.333,3.25,1.35,3.2,1.35,3.1,1.25,3.2,1.341,3.53
67,Houston,Masters Cup,17/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Moya C.,Gaudio G.,5,10,6,3,6,4,,,,,,,2,0,Completed,1.333,3.25,1.38,3,1.37,2.92,1.3,2.7,1.408,3.1
67,Houston,Masters Cup,18/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Federer R.,Hewitt L.,1,3,6,3,6,4,,,,,,,2,0,Completed,1.25,3.75,1.3,3.5,1.3,3.35,1.3,2.7,1.308,3.75
67,Houston,Masters Cup,18/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Henman T.,Coria G.,7,6,6,2,6,2,,,,,,,2,0,Completed,1.3,3.4,1.28,3.65,1.25,3.75,1.35,2.5,1.313,3.74
67,Houston,Masters Cup,18/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Roddick A.,Safin M.,2,4,7,6,7,6,,,,,,,2,0,Completed,1.8,1.909,1.85,1.95,1.87,1.87,1.65,1.85,1.855,1.971
67,Houston,Masters Cup,19/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Federer R.,Moya C.,1,5,6,3,3,6,6,3,,,,,2,1,Completed,1.167,4.5,1.12,6.15,1.15,5.2,1.2,3.6,1.143,6.3
67,Houston,Masters Cup,19/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Hewitt L.,Gaudio G.,3,10,6,2,6,1,,,,,,,2,0,Completed,1.1,6.5,1.06,7.25,1.1,6.75,1.15,4,1.091,9
67,Houston,Masters Cup,19/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Roddick A.,Coria G.,2,6,7,6,6,3,,,,,,,2,0,Completed,1.063,8,1.06,7.75,1.06,7.79,1.05,6,1.057,13.25
67,Houston,Masters Cup,20/11/04,Masters Cup,Outdoor,Hard,Round Robin,3,Safin M.,Henman T.,4,7,6,2,7,6,,,,,,,2,0,Completed,1.364,2.875,1.42,2.85,1.39,2.83,1.45,2.35,1.4,3.15
67,Houston,Masters Cup,20/11/04,Masters Cup,Outdoor,Hard,Semifinals,3,Hewitt L.,Roddick A.,3,2,6,3,6,2,,,,,,,2,0,Completed,2.5,1.5,2.3,1.62,2.53,1.48,2.2,1.5,2.5,1.588
67,Houston,Masters Cup,20/11/04,Masters Cup,Outdoor,Hard,Semifinals,3,Federer R.,Safin M.,1,4,6,3,7,6,,,,,,,2,0,Completed,1.3,3.4,1.28,3.65,1.28,3.46,1.3,2.9,1.317,3.7
67,Houston,Masters Cup,21/11/04,Masters Cup,Outdoor,Hard,The Final,5,Federer R.,Hewitt L.,1,3,6,3,6,2,,,,,,,2,0,Completed,1.2,4.5,1.22,4.1,1.18,5.01,1.2,3.6,1.202,5.05
