WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
26,Nürnberg,Nürnberger Versicherungscup,15/05/16,International,Outdoor,Clay,1st Round,3,Falconi I.,Gerlach K.,64,702,965,25,6,0,6,3,,,2,0,Completed,1.06,9,1.06,7.5,1.1,7,1.06,11.14,1.1,11.5,1.06,8.97
26,Nürnberg,Nürnberger Versicherungscup,15/05/16,International,Outdoor,Clay,1st Round,3,Tsurenko L.,Antonitsch M.,41,980,1271,9,7,5,6,1,,,2,0,Completed,1.02,15,1.02,10,1.03,13,1.03,17.57,1.05,17.57,1.02,13.24
26,Nürnberg,Nürnberger Versicherungscup,15/05/16,International,Outdoor,Clay,1st Round,3,Gibbs N.,Pliskova Kr.,72,110,889,609,6,4,6,3,,,2,0,Completed,1.9,1.8,1.95,1.72,2.1,1.73,1.98,1.91,2.15,1.95,2.01,1.78
26,Nürnberg,Nürnberger Versicherungscup,16/05/16,International,Outdoor,Clay,1st Round,3,Mchale C.,Hibino N.,65,70,960,936,4,6,7,6,6,2,2,1,Completed,1.1,7,1.1,5.75,1.12,6,1.12,7.23,1.12,7.5,1.1,6.55
26,Nürnberg,Nürnberger Versicherungscup,16/05/16,International,Outdoor,Clay,1st Round,3,Lepchenko V.,Hobgarski K.,69,518,937,51,6,0,6,3,,,2,0,Retired,1.07,9,1.05,7.5,1.08,8,1.09,9.02,1.09,9.41,1.07,8.18
26,Nürnberg,Nürnberger Versicherungscup,16/05/16,International,Outdoor,Clay,1st Round,3,Hercog P.,Vogt S.,94,218,720,232,7,5,7,6,,,2,0,Completed,1.22,4,1.25,3.5,1.22,4.33,1.24,4.45,1.25,4.45,1.23,4.11
26,Nürnberg,Nürnberger Versicherungscup,16/05/16,International,Outdoor,Clay,1st Round,3,Friedsam A.L.,Larsson J.,49,59,1130,1023,6,3,6,4,,,2,0,Completed,1.83,1.83,1.82,1.82,1.91,1.91,1.86,2.03,1.91,2.04,1.84,1.92
26,Nürnberg,Nürnberger Versicherungscup,16/05/16,International,Outdoor,Clay,1st Round,3,Bertens K.,Maria T.,89,112,783,604,6,1,7,6,,,2,0,Completed,1.22,4,1.2,3.8,1.25,4,1.34,3.55,1.34,4.72,1.22,4.16
26,Nürnberg,Nürnberger Versicherungscup,16/05/16,International,Outdoor,Clay,1st Round,3,Beck A.,Pereira T.,42,81,1243,808,6,0,6,4,,,2,0,Completed,2,1.72,2.05,1.68,2,1.8,2.05,1.85,2.18,1.85,2.05,1.75
26,Nürnberg,Nürnberger Versicherungscup,16/05/16,International,Outdoor,Clay,1st Round,3,Putintseva Y.,Fridman O.,56,242,1073,201,6,7,6,2,7,5,2,1,Completed,1.3,3.4,1.33,2.9,1.4,2.75,1.36,3.42,1.4,3.42,1.34,3.2
26,Nürnberg,Nürnberger Versicherungscup,16/05/16,International,Outdoor,Clay,1st Round,3,Duque-Marino M.,Witthoeft C.,98,97,696,705,6,4,4,6,6,4,2,1,Completed,1.8,1.9,1.8,1.9,1.8,1.91,2.16,1.74,2.16,1.98,1.86,1.9
26,Nürnberg,Nürnberger Versicherungscup,17/05/16,International,Outdoor,Clay,1st Round,3,Vinci R.,Krejcikova B.,7,192,3505,287,6,2,2,6,6,3,2,1,Completed,1.22,4,1.22,3.5,1.25,4,1.34,3.5,1.34,4,1.27,3.65
