ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
15,Rio de Janeiro,Rio Open,20/02/17,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Bagnis F.,97,82,597,657,6,4,6,4,,,,,,,2,0,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.76,2.17,1.77,2.17,1.71,2.1
15,Rio de Janeiro,Rio Open,20/02/17,ATP500,Outdoor,Clay,1st Round,3,Ruud C.,Dutra Silva R.,208,439,258,92,6,3,6,4,,,,,,,2,0,Completed,3,1.36,2.65,1.4,2.75,1.44,3.1,1.41,3.1,1.44,2.93,1.39
15,Rio de Janeiro,Rio Open,20/02/17,ATP500,Outdoor,Clay,1st Round,3,Schwartzman D.,Olivo R.,51,92,865,605,6,2,3,6,6,4,,,,,2,1,Completed,1.2,4.33,1.17,4.25,1.22,4.33,1.22,4.85,1.22,5,1.2,4.46
15,Rio de Janeiro,Rio Open,20/02/17,ATP500,Outdoor,Clay,1st Round,3,Kicker N.,Cecchinato M.,123,194,472,288,7,5,6,0,,,,,,,2,0,Completed,1.83,1.83,1.9,1.8,1.91,1.91,,,2.06,1.91,1.91,1.85
15,Rio de Janeiro,Rio Open,20/02/17,ATP500,Outdoor,Clay,1st Round,3,De Greef A.,Cuevas P.,138,30,421,1290,6,3,3,6,7,5,,,,,2,1,Completed,5,1.16,4.75,1.15,4.5,1.17,5.09,1.2,5.1,1.21,4.75,1.18
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Carballes Baena R.,Sousa J.,132,39,446,1055,6,3,6,1,,,,,,,2,0,Completed,3.25,1.33,2.8,1.35,3.25,1.33,3.63,1.33,3.63,1.39,3.17,1.35
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Monteiro T.,Elias G.,85,86,645,641,2,6,7,6,6,4,,,,,2,1,Completed,1.66,2.1,1.7,2,1.73,2.1,1.86,2.03,1.86,2.22,1.7,2.11
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Fognini F.,Robredo T.,45,471,955,82,6,2,6,4,,,,,,,2,0,Completed,1.44,2.62,1.38,2.8,1.53,2.5,1.43,3.01,1.53,3.01,1.44,2.71
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Robert S.,25,80,1400,660,6,2,6,0,,,,,,,2,0,Completed,1.16,5,1.2,4,1.2,4.5,1.2,5.18,1.22,5.18,1.18,4.67
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Delbonis F.,Lorenzi P.,52,40,860,1052,4,6,6,1,6,4,,,,,2,1,Completed,1.44,2.62,1.48,2.45,1.5,2.62,1.48,2.84,1.53,2.84,1.47,2.64
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Carreno Busta P.,Souza J.,24,131,1495,449,6,3,6,2,,,,,,,2,0,Completed,1.12,6,1.16,4.25,1.17,5,1.15,6.19,1.18,6.19,1.15,5.26
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Zeballos H.,Berlocq C.,73,66,686,746,6,2,6,3,,,,,,,2,0,Completed,2.37,1.53,2.45,1.48,2.5,1.53,2.55,1.57,2.62,1.57,2.48,1.52
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Bellucci T.,Nishikori K.,76,5,676,4730,6,4,6,3,,,,,,,2,0,Completed,3.75,1.25,3.5,1.22,3.75,1.29,4.22,1.26,4.45,1.3,3.89,1.25
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Dolgopolov O.,Ferrer D.,50,29,875,1310,6,4,6,4,,,,,,,2,0,Completed,2.2,1.61,2.35,1.52,2.38,1.57,2.33,1.67,2.4,1.69,2.27,1.61
15,Rio de Janeiro,Rio Open,21/02/17,ATP500,Outdoor,Clay,1st Round,3,Estrella Burgos V.,Pella G.,94,162,604,350,6,2,7,5,,,,,,,2,0,Completed,2.2,1.61,2.2,1.6,,,2.59,1.56,2.6,1.61,2.49,1.53
15,Rio de Janeiro,Rio Open,22/02/17,ATP500,Outdoor,Clay,1st Round,3,Thiem D.,Tipsarevic J.,8,96,3375,603,6,4,7,5,,,,,,,2,0,Completed,1.25,3.75,1.25,3.5,1.29,3.75,1.28,4.05,1.3,4.05,1.27,3.7
15,Rio de Janeiro,Rio Open,22/02/17,ATP500,Outdoor,Clay,2nd Round,3,Kicker N.,De Greef A.,123,138,472,421,6,3,6,3,,,,,,,2,0,Completed,1.61,2.2,1.6,2.2,1.62,2.25,,,1.77,2.35,1.67,2.15
15,Rio de Janeiro,Rio Open,22/02/17,ATP500,Outdoor,Clay,2nd Round,3,Schwartzman D.,Delbonis F.,51,52,865,860,6,4,7,6,,,,,,,2,0,Completed,2.1,1.66,2,1.68,2.1,1.73,2.16,1.78,2.16,1.8,2.08,1.73
15,Rio de Janeiro,Rio Open,22/02/17,ATP500,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Fognini F.,25,45,1400,955,6,2,6,3,,,,,,,2,0,Completed,2.37,1.53,2.25,1.58,2.38,1.57,2.54,1.58,2.55,1.61,2.38,1.56
15,Rio de Janeiro,Rio Open,22/02/17,ATP500,Outdoor,Clay,2nd Round,3,Thiem D.,Lajovic D.,8,97,3375,597,6,2,7,5,,,,,,,2,0,Completed,1.16,5,1.2,4,1.22,4.33,1.2,5.23,1.22,5.5,1.19,4.52
15,Rio de Janeiro,Rio Open,23/02/17,ATP500,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Estrella Burgos V.,24,94,1495,604,6,2,4,6,6,2,,,,,2,1,Completed,1.2,4.33,1.2,3.9,1.25,4,1.21,5,1.25,5,1.21,4.38
