ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
61,Antwerp,European Open,15/10/18,ATP250,Indoor,Hard,1st Round,3,Pospisil V.,Mayer L.,79,53,706,930,6,3,7,5,,,,,,,2,0,Completed,1.66,2.1,1.78,2.2,1.69,2.22,1.81,2.1,1.81,2.3,1.71,2.15
61,Antwerp,European Open,15/10/18,ATP250,Indoor,Hard,1st Round,3,Mcdonald M.,Jarry N.,84,43,681,1110,6,1,7,6,,,,,,,2,0,Completed,1.9,1.8,2.05,1.88,1.98,1.86,1.96,1.93,2.06,1.93,1.96,1.86
61,Antwerp,European Open,15/10/18,ATP250,Indoor,Hard,1st Round,3,Vesely J.,Munar J.,93,80,600,698,6,4,6,4,,,,,,,2,0,Completed,1.72,2,1.83,2.1,1.74,2.14,1.74,2.2,1.83,2.25,1.74,2.11
61,Antwerp,European Open,15/10/18,ATP250,Indoor,Hard,1st Round,3,Lopez F.,Tiafoe F.,70,45,770,1055,6,4,7,6,,,,,,,2,0,Completed,2.62,1.44,2.75,1.52,2.66,1.5,2.76,1.5,2.76,1.53,2.65,1.49
61,Antwerp,European Open,16/10/18,ATP250,Indoor,Hard,1st Round,3,Ivashka I.,Haase R.,97,48,588,1045,7,6,7,6,,,,,,,2,0,Completed,1.9,1.8,2.05,1.88,1.98,1.86,1.96,1.93,2.05,1.93,1.95,1.86
61,Antwerp,European Open,16/10/18,ATP250,Indoor,Hard,1st Round,3,Struff J.L.,Lestienne C.,58,154,910,375,6,2,6,3,,,,,,,2,0,Completed,1.5,2.5,1.52,2.75,1.46,2.8,1.49,2.8,1.52,2.98,1.46,2.72
61,Antwerp,European Open,16/10/18,ATP250,Indoor,Hard,1st Round,3,Ramos-Vinolas A.,Robert S.,64,158,805,361,6,4,6,4,,,,,,,2,0,Completed,1.5,2.5,1.65,2.4,,,1.54,2.62,1.66,2.65,1.56,2.48
61,Antwerp,European Open,16/10/18,ATP250,Indoor,Hard,1st Round,3,Simon G.,Stakhovsky S.,32,150,1265,389,6,0,6,4,,,,,,,2,0,Completed,1.33,3.25,1.37,3.45,1.34,3.38,1.34,3.55,1.37,3.6,1.34,3.32
61,Antwerp,European Open,16/10/18,ATP250,Indoor,Hard,1st Round,3,Tsonga J.W.,Pella G.,75,65,740,797,7,5,5,7,7,6,,,,,2,1,Completed,1.53,2.37,1.62,2.5,1.56,2.49,1.61,2.46,1.62,2.66,1.57,2.43
61,Antwerp,European Open,16/10/18,ATP250,Indoor,Hard,1st Round,3,Monfils G.,Bemelmans R.,38,110,1160,524,6,0,6,3,,,,,,,2,0,Completed,1.36,3,1.42,3.2,1.4,3.05,1.39,3.22,1.42,3.3,1.38,3.07
