ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Blake J.,Rochus C.,179,87,6,2,6,4,,,,,,,2,0,Completed,2.2,1.6,2.3,1.45,,,2.375,1.533
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Gaudenzi A.,Fish M.,122,192,6,4,6,4,,,,,,,2,0,Completed,1.5,2.4,1.5,2.2,1.6,1.9,1.533,2.375
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Golmard J.,Alami K.,53,115,4,6,6,4,7,5,,,,,2,1,Completed,1.45,2.5,1.45,2.3,1.45,2.2,1.4,2.75
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Gustafsson M.,Meligeni F.,65,95,6,0,6,2,,,,,,,2,0,Completed,1.8,1.9,1.75,1.85,1.75,1.75,,
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Ilie A.,Burgsmuller L.,59,97,6,3,7,5,,,,,,,2,0,Completed,,,1.45,2.3,1.4,2.3,,
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Koubek S.,Kempes E.,82,101,6,7,6,3,6,3,,,,,2,1,Completed,1.8,1.9,1.65,1.9,1.6,1.9,1.667,2.1
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Larsson M.,Siemerink J.,601,86,5,7,6,1,7,6,,,,,2,1,Completed,,,,,,,,
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Lee H.T.,Stoliarov A.,81,94,6,4,6,1,,,,,,,2,0,Completed,1.6,2.2,1.55,2.1,1.45,2.2,1.667,2.1
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Malisse X.,Labadze I.,71,176,2,6,6,3,6,4,,,,,2,1,Completed,,,,,,,,
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Popp A.,Woodruff C.,98,93,7,5,6,3,,,,,,,2,0,Completed,2.3,1.55,2.2,1.5,2.3,1.4,2.25,1.571
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Rochus O.,Ginepri R.,75,763,6,4,6,4,,,,,,,2,0,Completed,,,1.45,2.3,1.4,2.3,1.533,2.5
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Roddick A.,Sluiter R.,69,102,6,3,6,4,,,,,,,2,0,Completed,1.33,3,1.3,2.8,1.35,2.5,1.333,3
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Ruud C.,Gambill J.M.,162,15,7,5,3,6,6,2,,,,,2,1,Completed,2.3,1.53,2.45,1.4,2.5,1.35,2.5,1.5
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Sanchez D.,Bastl G.,88,112,6,4,6,4,,,,,,,2,0,Completed,1.57,2.25,1.6,2,1.65,1.85,1.615,2.2
