WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
4,Sydney,Medibank International,09/01/08,2,Outdoor,Hard,Quarterfinals,3,Ivanovic A.,Srebotnik K.,4,28,3461,971,6,3,3,6,6,2,2,1,Full Time,1.28,3.5,1.3,3.35,1.286,3.5,1.392,3.35,1.4,2.85
4,Sydney,Medibank International,09/01/08,2,Outdoor,Hard,Quarterfinals,3,Henin J.,Kanepi K.,1,73,6155,421,6,2,6,0,,,2,0,Full Time,1.02,12,1.04,9.25,1.03,10,1.038,21,1.02,16
4,Sydney,Medibank International,09/01/08,2,Outdoor,Hard,Quarterfinals,3,Vaidisova N.,Jankovic J.,12,3,1977,3470,6,4,4,6,6,4,2,1,Full Time,1.72,2,1.65,2.2,1.833,1.833,1.781,2.18,1.73,2.06
4,Sydney,Medibank International,10/01/08,2,Outdoor,Hard,Semifinals,3,Henin J.,Ivanovic A.,1,4,6155,3461,6,2,2,6,6,4,2,1,Full Time,1.11,6,1.15,5.2,1.125,5.5,1.165,6.45,1.11,6.2
4,Sydney,Medibank International,10/01/08,2,Outdoor,Hard,Semifinals,3,Kuznetsova S.,Vaidisova N.,2,12,3725,1977,7,5,7,6,,,2,0,Full Time,1.61,2.2,1.65,2.15,1.615,2.2,1.676,2.38,1.6,2.28
4,Sydney,Medibank International,11/01/08,2,Outdoor,Hard,The Final,3,Henin J.,Kuznetsova S.,1,2,6155,3725,4,6,6,2,6,4,2,1,Full Time,1.12,5.5,1.2,4.25,1.167,4.5,1.185,5.9,1.18,4.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
