ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Ancic M.,Fukarek O.,129,117,4,6,6,2,6,2,,,,,2,1,Completed,1.615,2.2,1.58,2.3,1.67,2.09,1.6,1.9,1.571,2.25
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Arthurs W.,Lee H.T.,53,80,6,4,6,3,,,,,,,2,0,Completed,1.615,2.2,1.65,2.15,1.65,2.06,1.65,1.85,1.615,2.2
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Clavet F.,Phau B.,87,134,6,7,7,5,6,1,,,,,2,1,Completed,1.571,2.25,1.5,2.5,1.55,2.35,1.5,2.1,1.571,2.25
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Clement A.,Bjorkman J.,42,46,6,4,7,5,,,,,,,2,0,Completed,1.727,2,1.7,2.1,1.65,2,1.5,2.1,1.727,2
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Dent T.,Weiner G.,56,496,6,4,7,6,,,,,,,2,0,Completed,1.2,4,1.2,4.2,1.25,3.64,1.2,3.3,1.182,4.2
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Erlich J.,Voinea A.,456,62,6,2,6,3,,,,,,,2,0,Completed,,,3,1.36,3,1.3,2.7,1.3,,
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Ferreira W.,Baker B.,38,816,6,4,6,2,,,,,,,2,0,Completed,1.111,6,,,1.1,4.95,1.1,4.5,,
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Kiefer N.,Pless K.,65,81,7,6,6,2,,,,,,,2,0,Completed,1.444,2.625,1.37,2.95,1.41,2.95,1.4,2.3,1.4,2.75
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Koubek S.,Delgado R.,39,132,7,6,7,6,,,,,,,2,0,Completed,,,1.55,2.35,1.6,2.11,1.6,1.9,,
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Kratochvil M.,Agaev E.,35,368,6,0,6,2,,,,,,,2,0,Completed,,,1.33,3.15,1.25,3.3,1.25,3,,
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Mantilla F.,Heuberger I.,51,128,7,5,6,1,,,,,,,2,0,Completed,1.364,2.875,1.4,2.8,1.35,2.94,1.35,2.5,1.4,2.75
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Martin A.,Larsson M.,68,160,6,7,7,5,6,3,,,,,2,1,Completed,1.727,2,1.75,2,1.7,2.06,1.6,1.9,1.727,2
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Massu N.,Ram R.,66,1109,6,3,6,3,,,,,,,2,0,Completed,1.111,6,,,,,1.1,4.5,,
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Mirnyi M.,Mathieu P.H.,31,86,6,2,7,5,,,,,,,2,0,Completed,1.4,2.75,1.45,2.6,1.5,2.55,1.45,2.2,1.4,2.75
