50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Ivanisevic G.,Voltchkov V.,17,79,4,6,7,6,7,6,,,,,2,1,Completed,1.42,2.6,1.41,2.45,1.4,2.3
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Johansson T.,Malisse X.,14,42,3,6,6,1,6,4,,,,,2,1,Completed,1.7,2,1.7,1.9,1.65,1.85
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Kuerten G.,Okun N.,1,159,6,4,6,3,,,,,,,2,0,Completed,1.08,6.25,1.05,6,1.05,5
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Ljubicic I.,Woodruff C.,46,90,6,3,7,6,,,,,,,2,0,Completed,1.57,2.25,1.5,2.25,1.5,2.1
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Mirnyi M.,Kafelnikov Y.,47,7,6,3,6,3,,,,,,,2,0,Completed,2.4,1.5,2.45,1.41,2.2,1.45
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Pless K.,Pavel A.,94,20,7,6,3,6,6,3,,,,,2,1,Completed,2.75,1.38,2.85,1.3,2.7,1.3
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Rafter P.,Tabara M.,6,50,6,2,6,0,,,,,,,2,0,Completed,1.18,4.25,1.15,4,1.15,3.8
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Robredo T.,Russell M.,39,86,6,3,7,5,,,,,,,2,0,Completed,1.48,2.45,1.5,2.2,1.4,2.3
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Safin M.,Sa A.,3,108,4,6,6,2,6,3,,,,,2,1,Completed,1.38,2.8,1.25,3.2,1.3,2.7
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,2nd Round,3,Zabaleta M.,Kim K.,110,168,4,6,6,2,7,5,,,,,2,1,Completed,1.62,2.15,1.6,2.05,1.65,1.85
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,3rd Round,3,El Aynaoui Y.,Hewitt L.,49,4,6,3,6,7,6,3,,,,,2,1,Completed,4.25,1.18,4.1,1.15,3.2,1.2
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,3rd Round,3,Enqvist T.,Johansson T.,19,14,6,2,5,7,6,1,,,,,2,1,Completed,1.85,1.85,1.75,1.82,1.75,1.75
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,3rd Round,3,Henman T.,Zabaleta M.,9,110,6,2,6,1,,,,,,,2,0,Completed,1.16,4.5,1.1,4.85,1.1,4.5
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,3rd Round,3,Ivanisevic G.,Clement A.,17,12,7,5,7,5,,,,,,,2,0,Completed,2.2,1.6,2.05,1.6,2.1,1.5
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,3rd Round,3,Kuerten G.,Ljubicic I.,1,46,7,6,6,4,,,,,,,2,0,Completed,1.25,3.5,1.25,3.2,1.25,3
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,3rd Round,3,Mirnyi M.,Bjorkman J.,47,54,3,6,6,3,7,6,,,,,2,1,Completed,1.65,2.15,1.55,2.1,1.5,2.1
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,3rd Round,3,Rafter P.,Pless K.,6,94,6,4,6,4,,,,,,,2,0,Completed,1.15,4.75,1.1,4.85,1.1,4.5
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,3rd Round,3,Safin M.,Robredo T.,3,39,7,6,6,1,,,,,,,2,0,Completed,1.53,2.3,1.4,2.5,1.5,2.1
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,Quarterfinals,3,Ivanisevic G.,El Aynaoui Y.,17,49,7,5,6,3,,,,,,,2,0,Completed,1.6,2.2,1.55,2.1,1.55,2
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,Quarterfinals,3,Kuerten G.,Henman T.,1,9,3,6,6,1,7,5,,,,,2,1,Completed,1.65,2.1,1.6,2.05,1.6,1.9
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,Quarterfinals,3,Rafter P.,Mirnyi M.,6,47,6,3,7,6,,,,,,,2,0,Completed,1.3,3.15,1.27,3,1.25,3
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,Quarterfinals,3,Safin M.,Enqvist T.,3,19,7,5,6,4,,,,,,,2,0,Completed,1.65,2.1,1.65,2,1.55,2
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,Semifinals,3,Kuerten G.,Ivanisevic G.,1,17,1,6,6,3,6,2,,,,,2,1,Completed,1.33,3,1.27,3,1.3,2.7
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,Semifinals,3,Rafter P.,Safin M.,6,3,6,3,5,7,7,6,,,,,2,1,Completed,1.52,2.35,1.55,2.15,1.5,2.1
50,Indianapolis,RCA Championships,13/08/01,International Gold,Outdoor,Hard,The Final,3,Rafter P.,Kuerten G.,6,1,4,2,,,,,,,,,0,0,Retired,,,,,,
