ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
42,Indianapolis,RCA Championships,19/07/04,International,Outdoor,Hard,1st Round,3,Ascione T.,Salzenstein J.,105,142,7,5,7,6,,,,,,,2,0,Completed,1.667,2.1,1.85,1.9,1.9,1.85,1.6,1.9,1.769,2.1
42,Indianapolis,RCA Championships,19/07/04,International,Outdoor,Hard,1st Round,3,Ram R.,Moodie W.,285,127,6,7,6,3,7,6,,,,,2,1,Completed,4.5,1.167,3.5,1.28,3.75,1.25,3.3,1.2,4.55,1.235
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Rusedski G.,Johansson T.,89,98,7,6,6,7,6,4,,,,,2,1,Completed,2.1,1.667,1.77,2.05,2.03,1.73,1.85,1.65,2.17,1.73
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Beck K.,Delic A.,64,244,6,1,3,6,6,1,,,,,2,1,Completed,1.25,3.5,1.25,3.65,1.3,3.35,1.3,2.7,1.333,3.55
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Karlovic I.,Vahaly B.,57,227,5,7,6,3,6,4,,,,,2,1,Completed,1.364,2.875,1.4,2.8,,,1.4,2.3,1.41,3.09
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Kratochvil M.,Vacek J.,173,135,6,2,5,7,6,3,,,,,2,1,Completed,1.727,2,1.65,2.15,1.7,2.1,1.6,1.9,1.621,2.41
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Jeanpierre J.,Elseneer G.,154,104,6,3,3,6,6,3,,,,,2,1,Completed,,,3,1.35,,,2.3,1.4,,
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Hernych J.,Gambill J.M.,111,75,6,4,3,0,,,,,,,1,0,Retired,2.2,1.615,2.02,1.74,2.1,1.7,2.2,1.45,2.09,1.775
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,de Voest R.,Arthurs W.,205,102,7,6,6,1,,,,,,,2,0,Completed,2.1,1.667,2,1.75,2.1,1.7,2,1.55,2.41,1.621
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,de Chaunac S.,Dupuis A.,177,84,2,6,7,5,6,4,,,,,2,1,Completed,2.375,1.533,2.3,1.57,2.35,1.55,2,1.55,2.24,1.694
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Reid T.,Llodra M.,133,58,4,6,6,3,3,0,,,,,1,1,Retired,2.5,1.5,2.25,1.6,,,2.3,1.4,2.29,1.671
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Okun N.,Lu Y.,164,92,6,3,6,1,,,,,,,2,0,Completed,2.1,1.667,1.93,1.8,,,1.9,1.6,2.1,1.769
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Santoro F.,Lee H.T.,59,77,6,3,4,6,6,4,,,,,2,1,Completed,2,1.727,2.1,1.7,2.05,1.75,1.8,1.7,2.21,1.709
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Morrison J.,Benneteau J.,91,73,6,4,7,6,,,,,,,2,0,Completed,2,1.727,1.93,1.83,2,1.75,2,1.55,1.99,1.84
42,Indianapolis,RCA Championships,20/07/04,International,Outdoor,Hard,1st Round,3,Carraz G.,Sargsian S.,79,56,6,3,6,3,,,,,,,2,0,Completed,2.1,1.667,2.1,1.7,2,1.75,1.8,1.7,1.862,1.962
42,Indianapolis,RCA Championships,21/07/04,International,Outdoor,Hard,1st Round,3,Bogomolov A.,Carlsen K.,115,86,6,4,6,4,,,,,,,2,0,Completed,2.25,1.571,2.25,1.6,,,2.1,1.5,2.09,1.775
42,Indianapolis,RCA Championships,21/07/04,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Ascione T.,14,105,7,6,6,1,,,,,,,2,0,Completed,1.286,3.5,1.33,3.2,1.3,3.35,1.25,3,1.273,4.11
42,Indianapolis,RCA Championships,21/07/04,International,Outdoor,Hard,2nd Round,3,Ljubicic I.,Ram R.,29,285,6,2,6,3,,,,,,,2,0,Completed,1.286,3.5,1.33,3.2,1.3,3.35,1.15,3.8,1.334,3.59
42,Indianapolis,RCA Championships,21/07/04,International,Outdoor,Hard,2nd Round,3,Reid T.,Dent T.,133,28,6,1,7,5,,,,,,,2,0,Completed,3,1.364,3.2,1.33,3.1,1.35,2.7,1.3,3.34,1.365
42,Indianapolis,RCA Championships,21/07/04,International,Outdoor,Hard,2nd Round,3,Okun N.,Enqvist T.,164,54,7,6,2,6,7,6,,,,,2,1,Completed,2.75,1.4,2.85,1.4,2.92,1.37,2.3,1.4,3.31,1.369
42,Indianapolis,RCA Championships,21/07/04,International,Outdoor,Hard,2nd Round,3,Hernych J.,Schalken S.,111,21,7,5,1,0,,,,,,,1,0,Retired,3,1.364,2.85,1.4,3.1,1.35,2.5,1.35,2.86,1.478
