ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
41,Indianapolis,RCA Championships,20/07/05,International,Outdoor,Hard,2nd Round,3,Phau B.,Hernych J.,111,61,381,605,7,6,6,3,,,,,,,2,0,Completed,3.5,1.28,3.2,1.33,3.1,1.35,2.9,1.3,3.38,1.388
41,Indianapolis,RCA Championships,20/07/05,International,Outdoor,Hard,2nd Round,3,Bastl G.,Hrbaty D.,129,24,331,1206,6,4,6,7,6,4,,,,,2,1,Completed,4.5,1.16,4.65,1.18,4.25,1.2,3.2,1.25,5.11,1.219
41,Indianapolis,RCA Championships,20/07/05,International,Outdoor,Hard,2nd Round,3,Fish M.,Murray A.,68,164,555,255,6,4,4,6,6,4,,,,,2,1,Completed,1.83,1.83,1.88,1.88,,,1.6,2,1.99,1.917
41,Indianapolis,RCA Championships,20/07/05,International,Outdoor,Hard,2nd Round,3,Kiefer N.,Dupuis A.,26,124,1185,350,7,5,6,4,,,,,,,2,0,Completed,1.28,3.5,1.28,3.55,1.23,3.89,1.35,2.7,1.308,3.95
41,Indianapolis,RCA Championships,20/07/05,International,Outdoor,Hard,2nd Round,3,Okun N.,Malisse X.,144,63,294,603,6,2,6,4,,,,,,,2,0,Completed,4,1.22,3.4,1.3,3.75,1.25,3.2,1.25,3.63,1.341
41,Indianapolis,RCA Championships,20/07/05,International,Outdoor,Hard,2nd Round,3,Carlsen K.,Baghdatis M.,55,72,655,530,7,5,2,6,6,4,,,,,2,1,Completed,2.1,1.66,2.25,1.62,2.15,1.65,1.8,1.8,2.5,1.625
41,Indianapolis,RCA Championships,21/07/05,International,Outdoor,Hard,2nd Round,3,Beck K.,Bjorkman J.,45,103,742,403,6,4,7,5,,,,,,,2,0,Completed,1.57,2.25,1.6,2.3,1.65,2.15,1.6,2,1.719,2.29
41,Indianapolis,RCA Championships,21/07/05,International,Outdoor,Hard,2nd Round,3,Dent T.,Gambill J.M.,30,150,1170,276,6,3,6,4,,,,,,,2,0,Completed,1.25,3.75,1.2,4.4,1.2,4.25,1.2,3.6,1.265,4.47
41,Indianapolis,RCA Championships,21/07/05,International,Outdoor,Hard,2nd Round,3,Ram R.,Cakl T.,234,281,163,127,7,5,7,6,,,,,,,2,0,Completed,1.33,3.25,1.45,2.7,,,1.4,2.5,1.526,2.7
41,Indianapolis,RCA Championships,21/07/05,International,Outdoor,Hard,3rd Round,3,Ginepri R.,Srichaphan P.,98,43,415,800,6,0,6,4,,,,,,,2,0,Completed,1.66,2.1,1.65,2.2,1.55,2.35,1.65,1.95,1.714,2.3
41,Indianapolis,RCA Championships,21/07/05,International,Outdoor,Hard,3rd Round,3,Goldstein P.,Lapentti G.,78,114,504,374,6,3,6,2,,,,,,,2,0,Completed,1.57,2.25,1.67,2.15,1.65,2.15,1.6,2,1.649,2.44
41,Indianapolis,RCA Championships,21/07/05,International,Outdoor,Hard,3rd Round,3,Kiefer N.,Kim K.,26,69,1185,541,6,1,6,3,,,,,,,2,0,Completed,1.33,3.25,1.37,3,1.3,3.35,1.3,2.9,1.331,3.72
41,Indianapolis,RCA Championships,21/07/05,International,Outdoor,Hard,3rd Round,3,Bastl G.,Fish M.,129,68,331,555,1,2,,,,,,,,,0,0,Retired,3.25,1.33,3,1.37,3.35,1.3,2.7,1.35,3.2,1.417
41,Indianapolis,RCA Championships,21/07/05,International,Outdoor,Hard,3rd Round,3,Beck K.,Ram R.,45,234,742,163,6,2,6,4,,,,,,,2,0,Completed,1.25,3.75,1.37,3,1.35,3.1,1.4,2.5,1.452,3.01
41,Indianapolis,RCA Championships,21/07/05,International,Outdoor,Hard,3rd Round,3,Dent T.,Phau B.,30,111,1170,381,6,2,6,2,,,,,,,2,0,Completed,1.14,5,1.16,5,1.15,5.2,1.15,4,1.183,5.9
41,Indianapolis,RCA Championships,22/07/05,International,Outdoor,Hard,3rd Round,3,Rusedski G.,Carlsen K.,40,55,838,655,7,6,6,2,,,,,,,2,0,Completed,1.5,2.5,1.45,2.7,1.45,2.6,1.3,2.9,1.485,2.86
41,Indianapolis,RCA Championships,22/07/05,International,Outdoor,Hard,3rd Round,3,Roddick A.,Okun N.,4,144,3590,294,6,3,6,3,,,,,,,2,0,Completed,1.03,10,1.03,11,1.04,9.25,1.05,6,1.037,23.75
41,Indianapolis,RCA Championships,22/07/05,International,Outdoor,Hard,Quarterfinals,3,Beck K.,Bastl G.,45,129,742,331,6,4,7,5,,,,,,,2,0,Completed,1.25,3.75,1.28,3.55,1.3,3.35,1.3,2.9,1.319,3.83
41,Indianapolis,RCA Championships,22/07/05,International,Outdoor,Hard,Quarterfinals,3,Dent T.,Goldstein P.,30,78,1170,504,6,3,6,2,,,,,,,2,0,Completed,1.22,4,1.25,3.75,1.21,4.06,1.2,3.6,1.337,3.67
41,Indianapolis,RCA Championships,22/07/05,International,Outdoor,Hard,Quarterfinals,3,Ginepri R.,Roddick A.,98,4,415,3590,4,6,7,6,7,5,,,,,2,1,Completed,7,1.08,7.25,1.08,5.5,1.13,5,1.1,9.25,1.103
41,Indianapolis,RCA Championships,23/07/05,International,Outdoor,Hard,Quarterfinals,3,Rusedski G.,Kiefer N.,40,26,838,1185,3,6,7,6,6,4,,,,,2,1,Completed,2.37,1.53,2.5,1.5,2.45,1.5,2.1,1.55,2.75,1.541
41,Indianapolis,RCA Championships,23/07/05,International,Outdoor,Hard,Semifinals,3,Ginepri R.,Beck K.,98,45,415,742,5,7,6,2,6,3,,,,,2,1,Completed,1.66,2.1,1.7,2.15,1.7,2.1,1.65,1.95,1.69,2.35
41,Indianapolis,RCA Championships,23/07/05,International,Outdoor,Hard,Semifinals,3,Dent T.,Rusedski G.,30,40,1170,838,6,4,6,4,,,,,,,2,0,Completed,1.72,2,1.8,2,1.75,2,1.7,1.9,1.763,2.21
41,Indianapolis,RCA Championships,24/07/05,International,Outdoor,Hard,The Final,3,Ginepri R.,Dent T.,98,30,415,1170,4,6,6,0,3,0,,,,,1,1,Retired,2.25,1.57,2.45,1.55,2.28,1.58,2.2,1.5,2.53,1.613
