ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
40,Amersfoort,Priority Telecom Dutch Open,19/07/05,International,Outdoor,Clay,1st Round,3,Minar I.,Serra F.,91,80,444,481,6,4,6,2,,,,,,,2,0,Completed,1.83,1.83,1.93,1.83,1.95,1.8,1.65,1.95,2.14,1.806
40,Amersfoort,Priority Telecom Dutch Open,19/07/05,International,Outdoor,Clay,1st Round,3,Hanescu V.,Korteling S.,54,463,655,57,6,4,7,5,,,,,,,2,0,Completed,,,,,1.1,6.75,1.1,5,1.118,8.65
40,Amersfoort,Priority Telecom Dutch Open,20/07/05,International,Outdoor,Clay,1st Round,3,Puerta M.,Tipsarevic J.,12,92,1611,441,6,2,6,2,,,,,,,2,0,Completed,1.16,4.5,1.25,3.85,1.25,3.75,1.15,4,1.299,4
40,Amersfoort,Priority Telecom Dutch Open,20/07/05,International,Outdoor,Clay,2nd Round,3,Massu N.,Vanek J.,31,81,1165,475,6,4,7,5,,,,,,,2,0,Completed,1.22,4,1.2,4.4,1.2,4.25,1.2,3.6,1.227,4.95
40,Amersfoort,Priority Telecom Dutch Open,20/07/05,International,Outdoor,Clay,2nd Round,3,Calleri A.,Hanescu V.,94,54,437,655,7,6,6,4,,,,,,,2,0,Completed,2.2,1.61,2.2,1.65,2.12,1.67,2,1.6,2.38,1.676
40,Amersfoort,Priority Telecom Dutch Open,20/07/05,International,Outdoor,Clay,2nd Round,3,van Gemerden M.,Rochus C.,233,46,163,739,6,2,7,5,,,,,,,2,0,Completed,2.75,1.39,2.6,1.48,2.75,1.4,2.7,1.35,3,1.455
40,Amersfoort,Priority Telecom Dutch Open,20/07/05,International,Outdoor,Clay,2nd Round,3,Sanchez D.,Calatrava A.,128,148,345,284,6,2,6,2,,,,,,,2,0,Completed,1.39,2.75,1.35,3.1,1.4,2.85,1.35,2.7,1.366,3.48
40,Amersfoort,Priority Telecom Dutch Open,21/07/05,International,Outdoor,Clay,2nd Round,3,Minar I.,Ventura S.,91,120,444,364,7,6,6,4,,,,,,,2,0,Completed,1.57,2.25,1.6,2.3,1.65,2.15,1.55,2.1,1.658,2.42
40,Amersfoort,Priority Telecom Dutch Open,21/07/05,International,Outdoor,Clay,2nd Round,3,Puerta M.,Marin J.A.,12,184,1611,228,6,2,6,2,,,,,,,2,0,Completed,1.08,7,1.1,6.5,1.1,5.85,1.1,5,1.114,8.25
40,Amersfoort,Priority Telecom Dutch Open,21/07/05,International,Outdoor,Clay,2nd Round,3,Gonzalez F.,Vik R.,21,104,1295,403,6,2,6,2,,,,,,,2,0,Completed,1.05,8.5,1.08,7.25,1.1,6.75,1.1,5,1.091,10.01
40,Amersfoort,Priority Telecom Dutch Open,21/07/05,International,Outdoor,Clay,2nd Round,3,Bracciali D.,Sluiter R.,118,133,371,317,1,6,7,6,6,2,,,,,2,1,Completed,2.25,1.57,2.1,1.7,2.15,1.65,2,1.6,2.5,1.625
40,Amersfoort,Priority Telecom Dutch Open,22/07/05,International,Outdoor,Clay,Quarterfinals,3,Sanchez D.,Massu N.,128,31,345,1165,6,3,4,6,6,3,,,,,2,1,Completed,2.62,1.44,2.85,1.4,2.6,1.45,2.35,1.45,3.23,1.412
40,Amersfoort,Priority Telecom Dutch Open,22/07/05,International,Outdoor,Clay,Quarterfinals,3,Gonzalez F.,Bracciali D.,21,118,1295,371,6,3,6,3,,,,,,,2,0,Completed,1.08,7,1.09,7,1.1,6.75,1.1,5,1.125,8.25
40,Amersfoort,Priority Telecom Dutch Open,22/07/05,International,Outdoor,Clay,Quarterfinals,3,Calleri A.,van Gemerden M.,94,233,437,163,6,4,6,4,,,,,,,2,0,Completed,1.39,2.75,1.45,2.7,1.48,2.53,1.4,2.5,1.483,2.87
40,Amersfoort,Priority Telecom Dutch Open,22/07/05,International,Outdoor,Clay,Quarterfinals,3,Minar I.,Puerta M.,91,12,444,1611,6,2,5,7,7,6,,,,,2,1,Completed,5.5,1.12,5.25,1.15,6.75,1.1,5,1.1,8.5,1.118
40,Amersfoort,Priority Telecom Dutch Open,23/07/05,International,Outdoor,Clay,Semifinals,3,Gonzalez F.,Sanchez D.,21,128,1295,345,6,2,6,1,,,,,,,2,0,Completed,1.22,4,1.2,4.65,1.2,4.25,1.25,3.2,1.217,5.2
40,Amersfoort,Priority Telecom Dutch Open,23/07/05,International,Outdoor,Clay,Semifinals,3,Calleri A.,Minar I.,94,91,437,444,6,4,6,4,,,,,,,2,0,Completed,1.66,2.1,1.73,2.1,1.65,2.15,1.7,1.9,1.719,2.29
40,Amersfoort,Priority Telecom Dutch Open,24/07/05,International,Outdoor,Clay,The Final,3,Gonzalez F.,Calleri A.,21,94,1295,437,7,5,6,3,,,,,,,2,0,Completed,1.25,3.75,1.25,3.95,1.28,3.46,1.25,3.2,1.308,3.95
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
