ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Massu N.,Zabaleta M.,73,48,6,4,7,6,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Stoliarov A.,Ilie A.,112,52,6,1,7,6,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Chang M.,Levy H.,23,61,4,6,6,4,6,1,,,,,2,1,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Schalken S.,Rochus C.,34,68,6,2,6,4,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Arthurs W.,Rochus O.,83,72,7,6,7,6,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Bjorkman J.,Sanguinetti D.,57,75,3,6,6,3,6,3,,,,,2,1,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Calatrava A.,Hantschk M.,65,77,4,6,6,3,7,6,,,,,2,1,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Bastl G.,Tarango J.,93,81,6,4,6,4,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Tieleman L.,Elsner D.,138,95,6,3,3,6,6,1,,,,,2,1,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Norman M.,Gaudenzi A.,4,98,6,3,6,7,6,4,,,,,2,1,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Sa A.,Srichaphan P.,103,109,6,2,6,3,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Youzhny M.,Vinck C.,131,114,7,6,7,6,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Stoltenberg J.,Mamiit C.,69,121,3,6,6,4,6,4,,,,,2,1,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Lapentti N.,Stanoytchev O.,15,136,7,6,6,3,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Black B.,Zhu B.Q.,27,433,6,2,6,1,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,1st Round,3,Goldstein P.,Zhang Y.,80,1001,6,4,7,5,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,2nd Round,3,Schalken S.,Stoltenberg J.,34,69,1,6,6,3,6,4,,,,,2,1,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,2nd Round,3,Chang M.,Goldstein P.,23,80,6,3,6,4,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,2nd Round,3,Bjorkman J.,Arthurs W.,57,83,6,4,7,6,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,2nd Round,3,Lapentti N.,Bastl G.,15,93,6,3,6,2,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,2nd Round,3,Norman M.,Sa A.,4,103,6,4,6,2,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,2nd Round,3,Calatrava A.,Stoliarov A.,65,112,7,6,7,6,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,2nd Round,3,Massu N.,Youzhny M.,73,131,7,6,6,1,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,2nd Round,3,Black B.,Tieleman L.,27,138,,,,,,,,,,,0,0,Walkover
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,Quarterfinals,3,Schalken S.,Lapentti N.,34,15,6,3,6,4,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,Quarterfinals,3,Calatrava A.,Black B.,65,27,,,,,,,,,,,0,0,Walkover
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,Quarterfinals,3,Norman M.,Bjorkman J.,4,57,7,6,0,6,6,2,,,,,2,1,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,Quarterfinals,3,Chang M.,Massu N.,23,73,7,5,6,3,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,Semifinals,3,Norman M.,Chang M.,4,23,6,3,6,1,,,,,,,2,0,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,Semifinals,3,Schalken S.,Calatrava A.,34,65,6,4,3,6,6,3,,,,,2,1,Completed
59,Shanghai,Heineken Open Shanghai,16/10/00,International,Outdoor,Hard,The Final,3,Norman M.,Schalken S.,4,34,6,4,4,6,6,3,,,,,2,1,Completed
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
