ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Bastl G.,Luxa P.,124,353,6,1,7,5,,,,,,,2,0,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Behr N.,Ilie A.,144,80,7,5,6,4,,,,,,,2,0,Completed,2.6,1.42,2.35,1.45,2.1,1.5,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Black B.,Burgsmuller L.,143,73,7,6,6,3,,,,,,,2,0,Completed,,,1.75,1.85,1.7,1.8,1.833,1.833
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Carlsen K.,Calatrava A.,260,84,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Clavet F.,Jiang S.,67,NR,6,0,6,0,,,,,,,2,0,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Gimelstob J.,Srichaphan P.,190,116,7,6,3,6,6,4,,,,,2,1,Completed,2.3,1.53,2.02,1.62,1.85,1.65,2.2,1.615
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Heuberger I.,Godwin N.,122,113,6,4,7,6,,,,,,,2,0,Completed,1.7,2,1.7,1.95,1.6,1.9,1.727,2
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Kempes E.,Onoda M.,148,382,6,3,6,1,,,,,,,2,0,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Kratochvil M.,Wang Y.,65,NR,6,2,6,1,,,,,,,2,0,Completed,,,1.1,4.9,1.05,5,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Labadze I.,Agassi A.,110,2,7,6,7,5,,,,,,,2,0,Completed,6,1.1,6.25,1.05,4.5,1.1,6.5,1.083
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Lee H.T.,Ishii Y.,97,259,6,1,6,3,,,,,,,2,0,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Sa A.,Koenig R.,111,NR,6,3,3,6,6,2,,,,,2,1,Completed,,,1.2,3.5,1.2,3.2,,
