WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Tomljanovic A.,Tsurenko L.,90,41,690,1260,3,6,6,4,7,5,2,1,Completed,2.62,1.44,2.65,1.42,2.75,1.44,2.62,1.54,3,1.54,2.74,1.45
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Mchale C.,Kanepi K.,91,59,688,947,1,3,,,,,0,0,Retired,2.5,1.5,2.4,1.5,2.5,1.53,2.59,1.56,2.68,1.61,2.51,1.53
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Larsson J.,Siniakova K.,76,54,815,1075,4,6,7,6,7,5,2,1,Completed,2.37,1.53,2.35,1.53,2.37,1.57,2.44,1.61,2.52,1.65,2.38,1.58
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Haddad Maia B.,Watson H.,64,72,918,829,7,6,6,2,,,2,0,Completed,1.8,1.9,1.8,1.9,1.8,2,1.89,2,1.95,2.03,1.84,1.96
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Sasnovich A.,Pliskova Kr.,46,80,1146,785,1,6,7,6,7,5,2,1,Completed,1.44,2.62,1.45,2.55,1.5,2.62,1.54,2.62,1.54,2.96,1.49,2.64
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Anisimova A.,Wang Q.,130,53,481,1080,6,3,1,6,6,2,2,1,Completed,2,1.72,1.9,1.8,1.91,1.91,1.94,1.94,2.05,1.98,1.94,1.87
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Van Uytvanck A.,Bondarenko K.,51,73,1086,828,6,7,7,5,6,1,2,1,Completed,1.83,1.83,1.8,1.9,1.8,2,1.83,2.08,1.91,2.1,1.81,1.99
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Liu C.,Osuigwe W.,230,621,239,38,6,3,6,1,,,2,0,Completed,1.57,2.25,1.57,2.25,1.61,2.25,1.64,2.38,1.69,2.4,1.61,2.32
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Pera B.,Arruabarrena L.,105,68,623,853,7,5,6,4,,,2,0,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.75,2.19,1.8,2.34,1.71,2.14
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Sakkari M.,Krunic A.,52,49,1082,1120,7,5,6,1,,,2,0,Completed,1.57,2.25,1.62,2.15,1.67,2.2,1.65,2.36,1.74,2.4,1.65,2.25
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Babos T.,Barthel M.,47,65,1125,913,7,6,6,3,,,2,0,Completed,1.61,2.2,1.6,2.2,1.61,2.25,1.64,2.39,1.88,2.4,1.63,2.29
14,Miami,Sony Ericsson Open,20/03/18,Premier,Outdoor,Hard,1st Round,3,Flipkens K.,Buzarnescu M.,71,39,836,1283,6,2,6,3,,,2,0,Completed,2.62,1.44,2.55,1.45,2.62,1.5,2.63,1.54,2.75,1.54,2.62,1.49
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Makarova E.,Bacsinszky T.,36,48,1355,1122,6,2,2,6,6,4,2,1,Completed,1.36,3,1.37,2.85,1.4,3,1.41,3.1,1.44,3.2,1.39,3
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Diyas Z.,Brady J.,56,83,1021,746,7,5,7,6,,,2,0,Completed,1.83,1.83,1.8,1.9,1.8,2,1.87,2.02,1.91,2.08,1.84,1.97
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Witthoeft C.,Maria T.,57,58,975,975,6,3,6,4,,,2,0,Completed,1.36,3,1.38,2.8,1.44,2.75,1.47,2.89,1.47,3.2,1.42,2.86
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Niculescu M.,Putintseva Y.,70,75,841,815,6,2,6,4,,,2,0,Completed,1.36,3,1.37,2.85,1.4,3,1.43,3.02,1.51,3.2,1.39,2.98
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Wang Y.,Vondrousova M.,125,50,502,1114,6,2,4,6,7,6,2,1,Completed,4,1.22,3.75,1.23,4,1.25,4.14,1.27,4.3,1.29,3.92,1.26
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Riske A.,Linette M.,104,66,625,875,1,6,6,0,6,2,2,1,Completed,1.72,2,1.72,2,1.8,2,1.85,2.05,1.93,2.18,1.79,2.02
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Cornet A.,Mattek-Sands B.,38,143,1290,412,6,2,7,5,,,2,0,Completed,1.28,3.5,1.27,3.45,1.28,3.75,1.32,3.66,1.36,3.8,1.3,3.52
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Hsieh S.W.,Boulter K.,61,208,925,263,6,4,7,5,,,2,0,Completed,1.25,3.75,1.27,3.45,1.28,3.75,1.31,3.75,1.34,4.1,1.28,3.68
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Azarenka V.,Bellis C.,186,44,305,1165,6,3,6,0,,,2,0,Completed,1.83,1.83,1.85,1.85,1.91,1.91,2.11,1.8,2.11,2,1.92,1.88
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Dodin O.,Cepede Royg V.,98,78,646,805,6,4,6,7,6,3,2,1,Completed,3,1.36,2.85,1.37,3,1.4,3.66,1.32,3.66,1.44,3.06,1.37
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Lepchenko V.,Golubic V.,69,107,845,608,6,4,5,7,7,5,2,1,Completed,2.25,1.57,2.25,1.57,2.25,1.61,2.37,1.65,2.4,1.71,2.29,1.62
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Osaka N.,Williams S.,22,491,2105,65,6,3,6,2,,,2,0,Completed,1.72,2,1.72,2,1.8,2,1.74,2.21,1.91,2.21,1.75,2.07
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Collins D.,Begu I.,93,37,673,1315,6,1,6,1,,,2,0,Completed,1.72,2,1.75,1.95,1.8,2,1.83,2.08,1.91,2.17,1.8,2.01
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Vikhlyantseva N.,Peterson R.,88,116,709,557,7,5,6,1,,,2,0,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.21,1.74,2.35,1.77,2.15,1.71
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Sabalenka A.,Brengle M.,60,77,938,814,6,1,6,4,,,2,0,Completed,1.57,2.25,1.6,2.2,1.61,2.25,1.69,2.28,1.69,2.38,1.64,2.25
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Petkovic A.,Hercog P.,111,86,593,721,6,2,6,0,,,2,0,Completed,1.72,2,1.72,2,1.73,2.1,1.81,2.1,1.9,2.15,1.78,2.04
14,Miami,Sony Ericsson Open,21/03/18,Premier,Outdoor,Hard,1st Round,3,Kenin S.,Voegele S.,94,126,663,491,6,4,6,4,,,2,0,Completed,2,1.72,1.95,1.75,2,1.8,2.07,1.83,2.18,1.87,2.01,1.81
