ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
3,Doha,Qatar Exxon Mobil Open,02/01/12,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Kubot L.,38,57,1015,828,6,2,6,3,,,,,,,2,0,Completed,1.5,2.5,1.55,2.35,1.53,2.38,1.63,2.4,1.57,2.38,1.65,2.53,1.56,2.34
3,Doha,Qatar Exxon Mobil Open,02/01/12,ATP250,Outdoor,Hard,1st Round,3,Ramos A.,Tursunov D.,66,40,709,988,7,5,6,2,,,,,,,2,0,Completed,2.75,1.4,2.65,1.45,3,1.36,2.71,1.52,3,1.33,3,1.52,2.83,1.4
3,Doha,Qatar Exxon Mobil Open,02/01/12,ATP250,Outdoor,Hard,1st Round,3,Cipolla F.,Al Mutawa J.,75,N/A,669,N/A,6,0,6,0,,,,,,,2,0,Completed,1.002,34,1.02,11,1.02,13,1.01,24.11,1.03,10,1.03,36.3,1.02,15.02
3,Doha,Qatar Exxon Mobil Open,02/01/12,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Rosol L.,22,70,1655,693,6,4,7,6,,,,,,,2,0,Completed,1.18,4.5,1.2,4.13,1.17,4.5,1.21,4.96,1.18,4.33,1.23,5.15,1.19,4.44
3,Doha,Qatar Exxon Mobil Open,02/01/12,ATP250,Outdoor,Hard,1st Round,3,Bogomolov A.,Volandri F.,34,69,1135,696,5,7,6,4,6,2,,,,,2,1,Completed,1.1,7,1.11,6,1.14,5,1.11,7.62,1.13,5.5,1.14,8,1.11,6.05
3,Doha,Qatar Exxon Mobil Open,02/01/12,ATP250,Outdoor,Hard,1st Round,3,Becker B.,Kunitsyn I.,304,71,148,692,6,4,7,5,,,,,,,2,0,Completed,1.9,1.8,2,1.75,2,1.73,1.96,1.93,2.2,1.62,2.2,1.93,2,1.76
3,Doha,Qatar Exxon Mobil Open,03/01/12,ATP250,Outdoor,Hard,1st Round,3,Bachinger M.,Bautista R.,94,178,587,275,6,3,6,4,,,,,,,2,0,Completed,1.53,2.37,1.6,2.25,1.53,2.38,1.7,2.26,1.5,2.5,1.7,2.5,1.6,2.27
3,Doha,Qatar Exxon Mobil Open,03/01/12,ATP250,Outdoor,Hard,1st Round,3,Gremelmayr D.,Starace P.,189,58,262,825,6,3,6,2,,,,,,,2,0,Completed,2.1,1.66,2,1.75,2.25,1.57,2.05,1.85,2.2,1.62,2.3,1.85,2.12,1.67
3,Doha,Qatar Exxon Mobil Open,03/01/12,ATP250,Outdoor,Hard,1st Round,3,Tsonga J.W.,Jaziri M.,6,118,4335,485,7,6,6,7,6,1,,,,,2,1,Completed,1.03,15,1.04,9,1.06,8,1.04,14.79,1.04,10,1.06,16.08,1.03,11.14
3,Doha,Qatar Exxon Mobil Open,03/01/12,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Stakhovsky S.,56,62,867,780,6,7,6,2,7,6,,,,,2,1,Completed,1.57,2.25,1.6,2.25,1.57,2.25,1.64,2.38,1.67,2.1,1.7,2.4,1.6,2.25
